# Chromosome: chr19, Resolution: 500000bp
# Generated: 2026-09-24 10:43:53
bin	start	end	x	y	z
0	0	500000	1.612842	-2.651993	-0.536675
1	500000	1000000	1.781222	-2.670291	-0.428552
2	1000000	1500000	1.872935	-2.608896	-0.369374
3	1500000	2000000	1.956227	-2.563182	-0.273228
4	2000000	2500000	1.994205	-2.659935	0.092959
5	2500000	3000000	1.969768	-2.643157	0.334583
6	3000000	3500000	1.951721	-2.538690	0.497476
7	3500000	4000000	1.914125	-2.389763	0.647437
8	4000000	4500000	1.805462	-2.261625	0.740353
9	4500000	5000000	1.755842	-2.208018	0.912152
10	5000000	5500000	1.736600	-2.032932	0.925527
11	5500000	6000000	1.911299	-1.782438	0.893819
12	6000000	6500000	1.969459	-1.592175	0.793888
13	6500000	7000000	1.896141	-1.303554	0.684426
14	7000000	7500000	1.813282	-0.835835	0.493931
15	7500000	8000000	1.699894	-0.362538	0.292136
16	8000000	8500000	1.542255	-0.009742	0.113021
17	8500000	9000000	1.460202	0.067919	0.096256
18	9000000	9500000	1.362455	0.018193	0.188370
19	9500000	10000000	1.404192	0.087569	0.297873
20	10000000	10500000	1.515190	0.221061	0.263367
21	10500000	11000000	1.729459	0.129228	0.250514
22	11000000	11500000	1.873424	-0.088366	0.444151
23	11500000	12000000	1.947968	-0.143123	0.683887
24	12000000	12500000	1.937374	-0.021383	0.837506
25	12500000	13000000	1.938403	0.135294	0.880209
26	13000000	13500000	1.809692	0.298358	1.008155
27	13500000	14000000	1.700453	0.264181	1.326161
28	14000000	14500000	1.531096	0.313793	1.691312
29	14500000	15000000	1.493698	0.301121	1.942201
30	15000000	15500000	1.523309	0.235701	2.054855
31	15500000	16000000	1.509138	0.082108	2.196370
32	16000000	16500000	1.456772	0.015849	2.250955
33	16500000	17000000	1.446062	-0.189814	2.256701
34	17000000	17500000	1.396454	-0.316438	2.198222
35	17500000	18000000	1.370828	-0.378898	2.029885
36	18000000	18500000	1.243545	-0.115341	1.698874
37	18500000	19000000	1.128593	0.360993	1.310496
38	19000000	19500000	1.137136	1.036370	0.852260
39	19500000	20000000	1.042822	1.495330	0.514661
40	20000000	20500000	0.974301	2.107570	0.025113
41	20500000	21000000	0.937626	2.700333	-0.432138
42	21000000	21500000	0.911254	3.054756	-0.766408
43	21500000	22000000	0.860722	3.195616	-0.936612
44	22000000	22500000	0.795161	3.174455	-1.028866
45	22500000	23000000	0.654906	3.028233	-1.182792
46	23000000	23500000	1.037571	2.878158	-1.746195
47	23500000	24000000	1.478951	2.430001	-2.211914
48	24000000	24500000	1.799610	1.753838	-2.757642
49	24500000	25000000	1.911441	1.070828	-3.366143
50	25000000	25500000	1.920005	0.504908	-4.028208
51	25500000	26000000	1.662465	0.487290	-4.366744
52	26000000	26500000	1.353377	0.470509	-4.274444
53	26500000	27000000	0.612374	0.633954	-3.794637
54	27000000	27500000	-0.161118	1.025801	-3.255860
55	27500000	28000000	-0.749893	1.578502	-2.567423
56	28000000	28500000	-1.107984	2.099073	-1.667528
57	28500000	29000000	-1.371352	2.631882	-0.749698
58	29000000	29500000	-1.464598	2.593702	-0.272141
59	29500000	30000000	-1.562208	2.560412	-0.174715
60	30000000	30500000	-1.673936	2.520667	-0.109328
61	30500000	31000000	-1.699130	2.403337	0.054822
62	31000000	31500000	-1.701213	2.248712	0.251478
63	31500000	32000000	-1.795681	2.177396	0.371935
64	32000000	32500000	-1.864934	2.069360	0.461454
65	32500000	33000000	-1.872619	1.899526	0.683422
66	33000000	33500000	-1.756803	1.716355	0.825847
67	33500000	34000000	-1.531293	1.432161	1.074025
68	34000000	34500000	-1.355273	1.080511	1.190099
69	34500000	35000000	-1.258196	0.971082	1.048004
70	35000000	35500000	-1.150623	0.996769	0.665010
71	35500000	36000000	-1.034860	0.975181	0.397331
72	36000000	36500000	-0.943879	0.932591	0.151325
73	36500000	37000000	-0.940742	0.767535	0.325802
74	37000000	37500000	-0.980446	0.610077	0.433054
75	37500000	38000000	-1.017360	0.591342	0.551757
76	38000000	38500000	-1.056967	0.398720	0.868736
77	38500000	39000000	-1.038653	0.050209	1.272178
