# Chromosome: chr16, Resolution: 500000bp
# Generated: 2026-08-26 10:19:11
bin	start	end	x	y	z
0	0	500000	-3.783199	-0.241795	0.727793
1	500000	1000000	-3.877398	-0.202362	0.615616
2	1000000	1500000	-3.870417	-0.320995	0.521071
3	1500000	2000000	-3.731714	-0.431955	0.505654
4	2000000	2500000	-3.631615	-0.649060	0.436870
5	2500000	3000000	-3.500372	-0.750654	0.268125
6	3000000	3500000	-3.269917	-0.840862	0.187410
7	3500000	4000000	-2.723922	-1.005885	-0.105895
8	4000000	4500000	-2.075470	-1.217282	-0.436216
9	4500000	5000000	-1.453488	-1.354357	-0.825414
10	5000000	5500000	-0.969617	-1.404386	-1.221497
11	5500000	6000000	-0.398052	-1.425906	-1.679676
12	6000000	6500000	0.109124	-1.533733	-1.968320
13	6500000	7000000	0.547682	-1.621307	-2.297812
14	7000000	7500000	0.465485	-1.598695	-2.172445
15	7500000	8000000	0.335630	-1.608267	-2.078808
16	8000000	8500000	0.198068	-1.610300	-1.951057
17	8500000	9000000	-0.003433	-1.700039	-1.895700
18	9000000	9500000	-0.370828	-1.736288	-1.822996
19	9500000	10000000	-0.758769	-1.704158	-1.490229
20	10000000	10500000	-1.227685	-1.732892	-1.251831
21	10500000	11000000	-1.426587	-1.836713	-1.354105
22	11000000	11500000	-1.403462	-1.895431	-1.287859
23	11500000	12000000	-1.349630	-1.956639	-1.270616
24	12000000	12500000	-1.330762	-1.977096	-1.193043
25	12500000	13000000	-1.473022	-1.964640	-1.137765
26	13000000	13500000	-1.780455	-1.571639	-1.389227
27	13500000	14000000	-1.980230	-1.073173	-1.590760
28	14000000	14500000	-2.203083	-0.543710	-1.767609
29	14500000	15000000	-2.622436	-0.108183	-2.076528
30	15000000	15500000	-3.097419	0.238602	-2.317794
31	15500000	16000000	-3.145631	0.149971	-2.236082
32	16000000	16500000	-2.845345	-0.035368	-2.195823
33	16500000	17000000	-2.489736	-0.652716	-2.270575
34	17000000	17500000	-2.259566	-1.326230	-2.139701
35	17500000	18000000	-1.897517	-1.963255	-1.762765
36	18000000	18500000	-1.519516	-2.471834	-1.293325
37	18500000	19000000	-1.026967	-2.943497	-0.923550
38	19000000	19500000	-1.075347	-2.973255	-0.789992
39	19500000	20000000	-1.262751	-3.037327	-0.622570
40	20000000	20500000	-1.286305	-3.114251	-0.167736
41	20500000	21000000	-1.244916	-3.157660	0.149066
42	21000000	21500000	-1.192791	-3.265173	0.161637
43	21500000	22000000	-1.251901	-3.409846	0.324512
44	22000000	22500000	-1.424187	-3.340725	0.624065
45	22500000	23000000	-1.244821	-3.328287	0.735671
46	23000000	23500000	-1.096634	-3.239851	0.849190
47	23500000	24000000	-0.858290	-3.019649	0.741796
48	24000000	24500000	-0.469762	-2.911999	0.506650
49	24500000	25000000	-0.243422	-2.789205	0.351476
50	25000000	25500000	-0.000762	-2.681606	0.114660
51	25500000	26000000	0.213056	-2.733154	-0.012640
52	26000000	26500000	0.318676	-2.773778	-0.053831
53	26500000	27000000	0.358669	-2.858489	0.030371
54	27000000	27500000	0.018776	-2.829740	0.354200
55	27500000	28000000	-0.552417	-2.697330	0.801561
56	28000000	28500000	-1.144684	-2.430568	1.287066
57	28500000	29000000	-1.642589	-2.168746	1.686347
58	29000000	29500000	-2.136104	-1.791191	1.911229
