# Chromosome: chr17, Resolution: 500000bp
# Generated: 2026-08-12 15:27:50
bin	start	end	x	y	z
0	0	500000	-1.321373	2.912814	1.433696
1	500000	1000000	-1.501100	2.677330	1.443979
2	1000000	1500000	-1.423651	2.623177	1.359089
3	1500000	2000000	-1.435076	2.650035	1.189005
4	2000000	2500000	-1.645937	2.420526	1.104288
5	2500000	3000000	-1.686793	2.387047	1.296469
6	3000000	3500000	-1.693746	2.182053	1.353544
7	3500000	4000000	-1.726703	2.086677	1.354119
8	4000000	4500000	-1.587698	2.095411	1.127001
9	4500000	5000000	-1.606525	2.088203	0.954531
10	5000000	5500000	-1.608383	1.955492	0.949781
11	5500000	6000000	-1.579070	1.872177	0.968684
12	6000000	6500000	-1.677759	1.768786	0.779971
13	6500000	7000000	-1.703271	1.766084	0.530790
14	7000000	7500000	-1.655713	1.738480	0.210997
15	7500000	8000000	-1.644251	1.629918	0.076434
16	8000000	8500000	-1.608493	1.585217	-0.113642
17	8500000	9000000	-1.477346	1.592588	-0.351733
18	9000000	9500000	-1.271940	1.729989	-0.753690
19	9500000	10000000	-0.893689	1.818170	-1.253454
20	10000000	10500000	-0.615368	1.899740	-1.649801
21	10500000	11000000	-0.416236	1.885797	-1.889147
22	11000000	11500000	-0.306776	1.917825	-2.103361
23	11500000	12000000	-0.159069	1.855449	-2.268670
24	12000000	12500000	-0.031595	1.815630	-2.443947
25	12500000	13000000	0.004088	1.649205	-2.533581
26	13000000	13500000	-0.031980	1.591071	-2.499688
27	13500000	14000000	-0.104519	1.456991	-2.561884
28	14000000	14500000	-0.288763	1.477272	-2.682569
29	14500000	15000000	-0.576091	1.484052	-2.562703
30	15000000	15500000	-0.942809	1.468436	-2.362100
31	15500000	16000000	-1.353543	1.370920	-2.078320
32	16000000	16500000	-1.667196	1.209422	-1.910191
33	16500000	17000000	-2.147440	1.148477	-1.656319
34	17000000	17500000	-2.574147	1.088412	-1.360111
35	17500000	18000000	-2.805128	0.961703	-1.211154
36	18000000	18500000	-2.779993	0.810617	-1.308823
37	18500000	19000000	-2.682682	0.569354	-1.576063
38	19000000	19500000	-2.569553	0.482163	-1.887761
39	19500000	20000000	-2.399132	0.674640	-1.991052
40	20000000	20500000	-1.810296	0.866919	-2.241977
41	20500000	21000000	-1.133110	1.147516	-2.468318
42	21000000	21500000	-0.408521	1.441746	-2.450152
43	21500000	22000000	0.339002	1.811363	-2.197692
44	22000000	22500000	1.010287	2.271989	-1.750857
45	22500000	23000000	1.515045	2.722373	-1.142767
46	23000000	23500000	1.839600	3.003259	-0.603339
47	23500000	24000000	1.834181	3.182188	-0.086177
48	24000000	24500000	1.767809	3.373684	0.287771
49	24500000	25000000	1.671461	3.565580	0.510547
50	25000000	25500000	1.444516	3.623896	0.414926
51	25500000	26000000	0.926202	3.244715	0.212382
52	26000000	26500000	0.479841	2.712527	-0.227892
53	26500000	27000000	-0.001065	2.063835	-0.617912
54	27000000	27500000	-0.526402	1.442565	-0.727810
55	27500000	28000000	-1.053996	0.776901	-0.697849
56	28000000	28500000	-1.626815	-0.065951	-0.869995
57	28500000	29000000	-2.259401	-0.812732	-0.804524
58	29000000	29500000	-2.662937	-1.036078	-0.522476
59	29500000	30000000	-2.936530	-1.175135	-0.252118
60	30000000	30500000	-2.922276	-1.197410	-0.129166
61	30500000	31000000	-2.832434	-1.345682	-0.253467
62	31000000	31500000	-2.704487	-1.427802	-0.444518
63	31500000	32000000	-2.424862	-1.293590	-0.445967
64	32000000	32500000	-2.144833	-1.145498	-0.507032
65	32500000	33000000	-1.802746	-1.173215	-0.814578
66	33000000	33500000	-1.537008	-1.202386	-1.039016
67	33500000	34000000	-1.466889	-1.280237	-1.167172
68	34000000	34500000	-1.441923	-1.445699	-1.238781
69	34500000	35000000	-0.863442	-0.921599	-0.749435
70	35000000	35500000	-0.384000	-0.437377	-0.221530
71	35500000	36000000	0.221016	0.023285	0.166829
72	36000000	36500000	0.837249	0.570210	0.557282
73	36500000	37000000	1.424129	1.186111	0.909282
74	37000000	37500000	1.205850	1.369176	1.346286
75	37500000	38000000	1.180698	1.610549	1.661271
76	38000000	38500000	0.615784	1.060179	1.471090
77	38500000	39000000	-0.055904	0.495187	1.291353
78	39000000	39500000	-0.804361	-0.244637	1.201780
79	39500000	40000000	-1.543743	-0.979345	1.081689
80	40000000	40500000	-2.225190	-1.650996	1.202871
81	40500000	41000000	-2.019041	-1.799374	1.222387
82	41000000	41500000	-2.008957	-1.802367	1.329896
83	41500000	42000000	-1.975095	-1.693772	1.368236
84	42000000	42500000	-1.904269	-1.518022	1.557654
85	42500000	43000000	-1.829780	-1.209264	1.782746
86	43000000	43500000	-1.712252	-1.067826	2.163116
87	43500000	44000000	-1.624881	-0.903648	2.320720
88	44000000	44500000	-0.852725	-0.560198	2.275001
89	44500000	45000000	-0.021819	-0.300256	2.265920
90	45000000	45500000	0.638586	-0.179679	2.421191
91	45500000	46000000	0.823338	-0.488233	2.359366
92	46000000	46500000	0.954939	-0.641499	2.265054
93	46500000	47000000	1.046978	-0.684089	2.036759
94	47000000	47500000	1.141386	-0.918291	1.810618
95	47500000	48000000	0.507682	-1.367798	1.775811
96	48000000	48500000	-0.097524	-1.853564	1.654193
97	48500000	49000000	-0.490266	-2.243488	1.485752
98	49000000	49500000	-0.470764	-2.110217	1.247064
99	49500000	50000000	-0.359937	-2.001253	0.824609
100	50000000	50500000	-0.137086	-1.773794	0.339391
101	50500000	51000000	0.225133	-1.516846	-0.276285
102	51000000	51500000	0.552782	-1.251738	-0.853846
103	51500000	52000000	0.887119	-0.854885	-1.472566
104	52000000	52500000	1.064007	-0.487304	-2.140592
105	52500000	53000000	1.288005	-0.259816	-2.641948
106	53000000	53500000	1.420696	-0.199468	-2.808838
107	53500000	54000000	1.410047	-0.299072	-2.799781
108	54000000	54500000	1.264529	-0.374098	-2.732137
109	54500000	55000000	1.192307	-0.560237	-2.776653
110	55000000	55500000	0.999464	-0.844845	-2.558467
111	55500000	56000000	0.862061	-1.115835	-2.238626
112	56000000	56500000	0.682495	-1.469429	-1.946663
113	56500000	57000000	0.598113	-1.720435	-1.610967
114	57000000	57500000	0.487603	-1.952487	-1.346205
115	57500000	58000000	0.441784	-2.191943	-0.977027
116	58000000	58500000	0.348292	-2.387045	-0.522995
117	58500000	59000000	0.377965	-2.657011	-0.280710
118	59000000	59500000	0.404237	-2.862680	-0.277868
119	59500000	60000000	0.580941	-2.931152	-0.242668
120	60000000	60500000	0.649185	-2.954374	-0.346983
121	60500000	61000000	0.775601	-2.948087	-0.509590
122	61000000	61500000	0.939199	-2.911685	-0.719286
123	61500000	62000000	1.178976	-2.865393	-0.987591
124	62000000	62500000	1.237775	-2.674694	-0.912223
125	62500000	63000000	1.404716	-2.533287	-0.601299
126	63000000	63500000	1.566452	-2.467605	-0.317583
127	63500000	64000000	1.700823	-2.355766	-0.269136
128	64000000	64500000	1.801983	-2.132096	-0.199829
129	64500000	65000000	1.999546	-2.017861	-0.130186
130	65000000	65500000	1.986930	-1.855165	-0.001669
131	65500000	66000000	2.240166	-1.715388	-0.071257
132	66000000	66500000	2.335049	-1.652397	-0.186943
133	66500000	67000000	2.313117	-1.506929	-0.301223
134	67000000	67500000	2.390010	-1.390096	-0.386133
135	67500000	68000000	2.465109	-1.322051	-0.347768
136	68000000	68500000	2.408967	-1.166441	-0.410020
137	68500000	69000000	2.581881	-0.929546	-0.492732
138	69000000	69500000	2.563469	-0.683913	-0.740253
139	69500000	70000000	2.617864	-0.354451	-0.997543
140	70000000	70500000	2.725343	-0.165970	-1.210880
141	70500000	71000000	2.710576	-0.065224	-1.185922
142	71000000	71500000	2.788537	0.002738	-1.129233
143	71500000	72000000	2.763622	-0.013696	-0.932265
144	72000000	72500000	2.543366	-0.105690	-0.787805
145	72500000	73000000	2.353376	-0.271684	-0.499494
146	73000000	73500000	2.211410	-0.442027	-0.023985
147	73500000	74000000	1.948607	-0.617292	0.520790
148	74000000	74500000	1.734982	-0.754639	1.041598
149	74500000	75000000	1.406884	-0.860572	1.475580
150	75000000	75500000	1.160125	-0.888132	1.774645
151	75500000	76000000	0.972750	-0.953115	2.171353
152	76000000	76500000	0.976398	-0.926060	2.499416
153	76500000	77000000	0.768618	-0.880353	2.584770
154	77000000	77500000	0.642990	-0.751384	2.583818
155	77500000	78000000	0.684177	-0.593052	2.523602
156	78000000	78500000	0.717173	-0.475558	2.533410
157	78500000	79000000	0.697291	-0.321317	2.634868
158	79000000	79500000	0.669960	-0.184343	2.705506
159	79500000	80000000	0.571424	-0.048880	2.816755
160	80000000	80500000	0.539348	0.122093	2.953655
161	80500000	81000000	0.493911	0.317327	3.070394
162	81000000	81500000	0.436822	0.484561	3.172000
163	81500000	82000000	0.404960	0.799522	3.221719
164	82000000	82500000	0.394924	0.892076	3.277133
