# Chromosome: chr4, Resolution: 500000bp
# Generated: 2026-07-31 11:26:49
bin	start	end	x	y	z
0	0	500000	-1.887017	-0.455235	-4.313168
1	500000	1000000	-1.725697	-0.515137	-4.317174
2	1000000	1500000	-1.623994	-0.578854	-4.331674
3	1500000	2000000	-1.490331	-0.573478	-4.351904
4	2000000	2500000	-1.298002	-0.551053	-4.407140
5	2500000	3000000	-1.107393	-0.421383	-4.385529
6	3000000	3500000	-0.889236	-0.158365	-4.356477
7	3500000	4000000	-0.754034	0.068904	-4.332773
8	4000000	4500000	-0.719003	0.274038	-4.308498
9	4500000	5000000	-0.616494	0.505837	-4.270193
10	5000000	5500000	-0.588682	0.620874	-4.257899
11	5500000	6000000	-0.503457	0.682473	-4.213784
12	6000000	6500000	-0.618462	0.713251	-4.208816
13	6500000	7000000	-0.580846	0.640312	-4.236674
14	7000000	7500000	-0.574892	0.722827	-4.190667
15	7500000	8000000	-0.780117	0.857456	-4.154545
16	8000000	8500000	-0.790577	0.998922	-4.113271
17	8500000	9000000	-0.656484	1.191635	-3.931004
18	9000000	9500000	-0.600654	1.408551	-3.839556
19	9500000	10000000	-0.432247	1.580904	-3.744989
20	10000000	10500000	-0.532765	1.857941	-3.628889
21	10500000	11000000	-0.566998	2.136214	-3.454383
22	11000000	11500000	-0.350868	2.388536	-3.281260
23	11500000	12000000	-0.493131	2.544964	-3.204103
24	12000000	12500000	-0.725681	2.723225	-3.231722
25	12500000	13000000	-0.843057	2.861570	-3.165873
26	13000000	13500000	-0.873446	2.897461	-3.142638
27	13500000	14000000	-0.740937	2.881582	-3.103172
28	14000000	14500000	-0.512298	2.684537	-3.252576
29	14500000	15000000	-0.351559	2.590966	-3.278880
30	15000000	15500000	-0.130273	2.664139	-3.186688
31	15500000	16000000	0.045732	2.713376	-3.135361
32	16000000	16500000	0.136726	2.777486	-3.100830
33	16500000	17000000	0.226738	2.916492	-2.958722
34	17000000	17500000	0.205508	3.124360	-2.777194
35	17500000	18000000	0.013380	3.450763	-2.473560
36	18000000	18500000	-0.075436	3.684038	-2.275172
37	18500000	19000000	-0.042168	3.774098	-2.188557
38	19000000	19500000	0.032736	3.830818	-2.098567
39	19500000	20000000	0.176705	3.931183	-1.888138
40	20000000	20500000	0.183700	4.047766	-1.753453
41	20500000	21000000	0.369381	3.979969	-1.773758
42	21000000	21500000	0.535892	3.981093	-1.707216
43	21500000	22000000	0.632900	3.953802	-1.610037
44	22000000	22500000	0.628165	4.027241	-1.409683
45	22500000	23000000	0.735154	3.960470	-1.466427
46	23000000	23500000	0.813324	3.728079	-1.699284
47	23500000	24000000	0.948940	3.439475	-1.963198
48	24000000	24500000	1.035377	3.296613	-2.048040
49	24500000	25000000	1.238787	2.960123	-2.313896
50	25000000	25500000	1.487074	2.694339	-2.608176
51	25500000	26000000	1.744937	2.488957	-2.829374
52	26000000	26500000	1.794192	2.583068	-2.621046
53	26500000	27000000	1.824472	2.743608	-2.403847
54	27000000	27500000	1.786962	3.056609	-1.964189
55	27500000	28000000	1.760202	3.304125	-1.632717
56	28000000	28500000	1.718360	3.625482	-1.216927
57	28500000	29000000	1.731283	3.780549	-1.017359
58	29000000	29500000	1.707862	3.838259	-0.889762
59	29500000	30000000	1.781666	3.768952	-0.862093
60	30000000	30500000	1.914530	3.792648	-0.723235
61	30500000	31000000	2.071462	3.646447	-0.791696
62	31000000	31500000	2.199597	3.546464	-0.771291
63	31500000	32000000	2.260531	3.513881	-0.729748
64	32000000	32500000	2.252732	3.593065	-0.405812
65	32500000	33000000	2.316015	3.618313	-0.142364
66	33000000	33500000	2.310159	3.725285	0.274530
67	33500000	34000000	2.305952	3.592619	0.215367
68	34000000	34500000	2.350491	3.507099	0.203908
69	34500000	35000000	2.299612	3.191620	-0.172647
70	35000000	35500000	2.342831	2.860825	-0.560428
71	35500000	36000000	2.363120	2.583036	-0.943446
72	36000000	36500000	2.261351	2.114896	-1.555856
73	36500000	37000000	2.153568	1.566411	-2.353901
74	37000000	37500000	2.016003	1.175297	-2.742630
75	37500000	38000000	1.808152	0.704431	-3.270653
76	38000000	38500000	1.692570	0.420254	-3.476019
77	38500000	39000000	1.562843	0.126706	-3.643033
78	39000000	39500000	1.446777	-0.205916	-3.906145
79	39500000	40000000	1.564859	-0.158251	-3.797455
80	40000000	40500000	1.780011	-0.044963	-3.716989
81	40500000	41000000	1.984964	0.084924	-3.596856
82	41000000	41500000	2.273472	0.324709	-3.308594
83	41500000	42000000	2.684731	0.744790	-2.747387
84	42000000	42500000	3.074403	1.102288	-2.308290
85	42500000	43000000	3.381916	1.511407	-1.880886
86	43000000	43500000	3.539947	1.809801	-1.408932
87	43500000	44000000	3.607419	2.092752	-0.855642
88	44000000	44500000	3.632343	2.401463	-0.349079
89	44500000	45000000	3.632350	2.682446	0.125852
90	45000000	45500000	3.532425	2.755498	0.170358
91	45500000	46000000	3.418199	2.716463	0.035528
92	46000000	46500000	3.285805	2.401892	-0.335650
93	46500000	47000000	3.061249	2.087413	-0.767259
94	47000000	47500000	2.862307	1.739867	-1.327316
95	47500000	48000000	2.031943	1.081644	-1.975756
96	48000000	48500000	1.124092	0.334346	-2.605907
97	48500000	49000000	0.183164	-0.371457	-3.074195
98	49000000	49500000	-0.065434	-0.068704	-2.479522
99	49500000	50000000	-0.778490	-0.483466	-2.548883
100	50000000	50500000	-1.143193	-0.875232	-2.765363
101	50500000	51000000	-0.887347	-0.894002	-2.546708
102	51000000	51500000	-0.096816	-0.665485	-2.293680
103	51500000	52000000	0.781017	-0.503913	-2.229266
104	52000000	52500000	1.586490	-0.207651	-2.062601
105	52500000	53000000	1.853848	-0.816367	-2.718432
106	53000000	53500000	2.728554	-0.467388	-2.421838
107	53500000	54000000	3.281033	-0.205558	-2.058539
108	54000000	54500000	3.176861	-0.363226	-2.118163
109	54500000	55000000	3.215358	-0.483198	-2.145001
110	55000000	55500000	3.188865	-0.458698	-1.975876
111	55500000	56000000	3.348821	-0.440264	-1.783815
112	56000000	56500000	3.486690	-0.400978	-1.596861
113	56500000	57000000	3.539869	-0.324665	-1.395748
114	57000000	57500000	3.652355	-0.198344	-1.142985
115	57500000	58000000	3.854504	-0.096670	-0.853561
116	58000000	58500000	3.962488	-0.033060	-0.555226
117	58500000	59000000	4.112536	0.093121	-0.253582
118	59000000	59500000	4.175420	0.090114	-0.015222
119	59500000	60000000	4.130989	0.156133	0.200050
120	60000000	60500000	4.107824	0.281556	0.460503
121	60500000	61000000	4.077886	0.357177	0.663996
122	61000000	61500000	3.974554	0.437195	0.840838
123	61500000	62000000	3.977576	0.536133	1.070743
124	62000000	62500000	3.956143	0.553628	1.268970
125	62500000	63000000	3.942649	0.646136	1.401504
126	63000000	63500000	3.930089	0.535092	1.533158
127	63500000	64000000	3.854545	0.297772	1.515948
128	64000000	64500000	3.882530	0.038873	1.451773
129	64500000	65000000	3.939001	-0.178799	1.454959
130	65000000	65500000	3.904886	-0.361035	1.471261
131	65500000	66000000	3.830271	-0.622023	1.301846
132	66000000	66500000	3.663019	-0.902033	1.057559
133	66500000	67000000	3.606740	-0.709225	1.201439
134	67000000	67500000	3.512426	-0.234278	1.436720
135	67500000	68000000	3.402724	0.153756	1.626094
136	68000000	68500000	3.297237	0.056900	1.622033
137	68500000	69000000	3.356939	-0.063801	1.437103
138	69000000	69500000	3.444573	-0.067295	1.176548
139	69500000	70000000	3.624337	-0.121439	1.337617
140	70000000	70500000	3.641716	-0.520543	1.011880
141	70500000	71000000	3.782099	-1.029940	0.945653
142	71000000	71500000	3.904484	-1.563081	0.517475
143	71500000	72000000	3.935366	-1.678138	0.258557
144	72000000	72500000	3.802595	-1.747428	0.089568
145	72500000	73000000	3.670791	-1.854322	0.100232
146	73000000	73500000	3.517311	-1.931441	-0.226916
147	73500000	74000000	3.310099	-1.983135	-0.471317
148	74000000	74500000	2.948106	-2.208073	-1.223290
149	74500000	75000000	2.564066	-2.253698	-1.472033
150	75000000	75500000	2.279682	-2.195865	-1.718044
151	75500000	76000000	2.016379	-2.227841	-1.979641
152	76000000	76500000	1.710778	-2.243056	-2.280057
153	76500000	77000000	1.492446	-2.305861	-2.440435
154	77000000	77500000	1.317049	-2.400923	-2.735286
155	77500000	78000000	1.433373	-2.546092	-2.663712
156	78000000	78500000	1.597684	-2.695149	-2.564171
157	78500000	79000000	1.656228	-2.778842	-2.599054
158	79000000	79500000	1.624130	-2.920836	-2.621943
159	79500000	80000000	1.746651	-3.048342	-2.448495
160	80000000	80500000	1.875622	-3.073324	-2.330696
161	80500000	81000000	2.031851	-3.058379	-2.147969
162	81000000	81500000	1.773081	-3.008233	-2.166189
163	81500000	82000000	1.420647	-3.034294	-2.292974
164	82000000	82500000	1.464395	-3.063308	-1.989899
165	82500000	83000000	1.751621	-2.939539	-1.395129
166	83000000	83500000	1.926059	-2.842447	-0.957348
167	83500000	84000000	1.897090	-2.775869	-0.690921
168	84000000	84500000	1.794708	-2.801835	-0.511007
169	84500000	85000000	1.881213	-2.909875	-0.333573
170	85000000	85500000	1.813524	-2.913160	-0.373092
171	85500000	86000000	1.617823	-2.903774	-0.478014
172	86000000	86500000	1.309012	-2.984830	-0.708743
173	86500000	87000000	1.113116	-3.021094	-0.835262
174	87000000	87500000	1.117156	-3.162382	-0.856225
175	87500000	88000000	1.129686	-3.249273	-0.785634
