# Chromosome: chr21, Resolution: 500000bp
# Generated: 2026-09-02 10:53:23
bin	start	end	x	y	z
0	0	500000	0.054584	3.427733	-4.408524
1	500000	1000000	0.250955	3.755423	-4.085866
2	1000000	1500000	0.612478	3.901751	-3.847725
3	1500000	2000000	1.018940	3.874312	-3.709674
4	2000000	2500000	1.469408	3.933554	-3.443006
5	2500000	3000000	2.013427	3.729872	-3.285710
6	3000000	3500000	2.630959	3.219073	-3.306108
7	3500000	4000000	3.124279	2.446088	-3.458323
8	4000000	4500000	3.452837	1.437748	-3.659345
9	4500000	5000000	3.500820	0.373802	-3.861683
10	5000000	5500000	3.210969	-0.539733	-4.131200
11	5500000	6000000	2.627516	-1.194885	-4.386918
12	6000000	6500000	1.917094	-1.559397	-4.605484
13	6500000	7000000	1.199213	-1.596907	-4.767765
14	7000000	7500000	0.432022	-1.333090	-4.861648
15	7500000	8000000	-0.451810	-0.896048	-4.948800
16	8000000	8500000	-1.350262	-0.545278	-4.904086
17	8500000	9000000	-2.015730	-0.489949	-4.661561
18	9000000	9500000	-2.452652	-0.619372	-4.324423
19	9500000	10000000	-2.507690	-1.054506	-4.098950
20	10000000	10500000	-2.301427	-1.765209	-3.781543
21	10500000	11000000	-1.968390	-2.703973	-3.396454
22	11000000	11500000	-1.749866	-3.627164	-2.937657
23	11500000	12000000	-1.656341	-4.020839	-2.379394
24	12000000	12500000	-1.579486	-4.130702	-1.801268
25	12500000	13000000	-1.313646	-3.885069	-1.157433
26	13000000	13500000	-1.280668	-3.455859	-0.233224
27	13500000	14000000	-1.500130	-3.007695	0.590236
28	14000000	14500000	-1.784229	-2.509628	1.275563
29	14500000	15000000	-1.939364	-1.947382	1.780193
30	15000000	15500000	-1.946201	-1.628603	1.970724
31	15500000	16000000	-1.923410	-1.295626	2.060351
32	16000000	16500000	-2.029888	-1.191852	2.146335
33	16500000	17000000	-2.272333	-1.067747	1.924010
34	17000000	17500000	-2.468231	-0.793944	1.709737
35	17500000	18000000	-2.604531	-0.530091	1.375159
36	18000000	18500000	-2.715378	-0.322284	1.083278
37	18500000	19000000	-2.797987	-0.156933	0.923733
38	19000000	19500000	-2.869072	0.003503	0.818440
39	19500000	20000000	-3.013820	0.172393	0.547209
40	20000000	20500000	-3.082470	0.369312	0.397288
41	20500000	21000000	-3.260553	0.545647	0.226379
42	21000000	21500000	-3.321546	0.790250	0.369241
43	21500000	22000000	-3.276047	1.007330	0.617276
44	22000000	22500000	-3.120543	1.194516	0.830993
45	22500000	23000000	-2.953119	1.334635	1.004846
46	23000000	23500000	-2.764271	1.410526	1.257206
47	23500000	24000000	-2.433022	1.385995	1.619376
48	24000000	24500000	-1.996356	1.369748	2.004730
49	24500000	25000000	-1.702220	1.359528	2.108651
50	25000000	25500000	-1.492556	1.352124	2.011765
51	25500000	26000000	-1.411287	1.456258	1.788310
52	26000000	26500000	-1.399594	1.618845	1.575704
53	26500000	27000000	-1.385777	1.777300	1.356768
54	27000000	27500000	-1.344586	1.958031	1.281676
55	27500000	28000000	-1.131696	1.996256	1.272003
56	28000000	28500000	-0.952642	2.053579	1.320359
57	28500000	29000000	-0.803268	2.283563	1.361808
58	29000000	29500000	-0.551308	2.330425	1.525953
59	29500000	30000000	-0.201619	2.171157	1.628128
60	30000000	30500000	0.178216	2.044566	1.782406
61	30500000	31000000	0.462317	1.914911	1.699534
62	31000000	31500000	0.759302	1.940152	1.593637
63	31500000	32000000	1.140802	1.862232	1.502387
64	32000000	32500000	1.601875	1.543973	1.574738
65	32500000	33000000	2.049051	1.283813	1.648858
66	33000000	33500000	2.295147	1.193091	1.796068
67	33500000	34000000	2.395982	1.114760	1.918364
68	34000000	34500000	2.497220	1.089047	2.076156
69	34500000	35000000	2.407241	0.860878	2.154626
70	35000000	35500000	2.311884	0.618880	2.264758
71	35500000	36000000	2.168696	0.436445	2.403610
72	36000000	36500000	1.879636	0.258103	2.527995
73	36500000	37000000	1.650666	0.139752	2.555555
74	37000000	37500000	1.507139	-0.095298	2.506858
75	37500000	38000000	1.380193	-0.371429	2.475547
76	38000000	38500000	1.102248	-0.507833	2.351849
77	38500000	39000000	0.752471	-0.607539	2.136312
78	39000000	39500000	0.442266	-0.649062	1.842206
79	39500000	40000000	0.424663	-0.754981	1.631061
80	40000000	40500000	0.519992	-0.938156	1.489633
81	40500000	41000000	0.814330	-0.964130	1.360048
82	41000000	41500000	1.069490	-0.973366	1.165946
83	41500000	42000000	1.698891	-1.065144	0.997617
84	42000000	42500000	2.243229	-1.184774	1.041620
85	42500000	43000000	2.827303	-1.382877	1.029232
86	43000000	43500000	3.117740	-1.506976	0.974257
87	43500000	44000000	3.295642	-1.629324	0.941247
88	44000000	44500000	3.176009	-1.878478	0.914753
89	44500000	45000000	3.052440	-2.159526	0.941653
90	45000000	45500000	2.787454	-2.472520	0.988966
91	45500000	46000000	2.680628	-2.590195	0.981787
92	46000000	46500000	2.458481	-2.686337	1.064239
93	46500000	47000000	2.339816	-2.848412	1.087327
