# Chromosome: chr4, Resolution: 500000bp
# Generated: 2026-09-02 10:41:35
bin	start	end	x	y	z
0	0	500000	-3.708655	0.654044	-1.233276
1	500000	1000000	-3.709074	0.582361	-1.145093
2	1000000	1500000	-3.745042	0.537306	-1.066409
3	1500000	2000000	-3.735987	0.435087	-1.013561
4	2000000	2500000	-3.762768	0.337189	-0.962446
5	2500000	3000000	-3.669593	0.248563	-0.991977
6	3000000	3500000	-3.540157	0.035436	-1.016168
7	3500000	4000000	-3.384589	-0.064298	-1.175464
8	4000000	4500000	-3.251061	-0.185859	-1.302910
9	4500000	5000000	-3.117841	-0.295602	-1.423256
10	5000000	5500000	-3.050687	-0.356705	-1.474243
11	5500000	6000000	-2.962782	-0.461542	-1.542528
12	6000000	6500000	-2.951562	-0.467839	-1.642747
13	6500000	7000000	-2.968423	-0.472661	-1.698491
14	7000000	7500000	-2.913029	-0.534136	-1.761979
15	7500000	8000000	-2.850290	-0.443751	-1.967632
16	8000000	8500000	-2.762681	-0.497522	-2.024216
17	8500000	9000000	-2.570024	-0.573713	-2.112971
18	9000000	9500000	-2.463242	-0.655419	-2.078648
19	9500000	10000000	-2.344066	-0.718281	-2.123787
20	10000000	10500000	-2.140294	-0.740758	-2.276509
21	10500000	11000000	-1.953714	-0.757406	-2.386309
22	11000000	11500000	-1.819845	-0.882962	-2.385113
23	11500000	12000000	-1.746721	-0.831938	-2.553919
24	12000000	12500000	-1.707993	-0.778485	-2.765269
25	12500000	13000000	-1.614804	-0.813102	-2.901696
26	13000000	13500000	-1.556173	-0.856469	-2.936544
27	13500000	14000000	-1.596155	-0.950630	-2.871272
28	14000000	14500000	-1.748849	-1.045602	-2.693018
29	14500000	15000000	-1.794366	-1.126328	-2.563283
30	15000000	15500000	-1.723296	-1.224347	-2.548011
31	15500000	16000000	-1.712749	-1.275391	-2.508863
32	16000000	16500000	-1.778204	-1.172917	-2.526104
33	16500000	17000000	-1.691770	-1.167255	-2.545828
34	17000000	17500000	-1.507848	-1.133321	-2.657989
35	17500000	18000000	-1.225555	-1.013008	-2.908082
36	18000000	18500000	-0.958080	-0.967575	-3.089743
37	18500000	19000000	-0.863659	-0.986611	-3.116813
38	19000000	19500000	-0.745946	-1.039597	-3.112272
39	19500000	20000000	-0.495367	-1.159138	-3.151442
40	20000000	20500000	-0.357869	-1.167359	-3.233351
41	20500000	21000000	-0.348351	-1.226130	-3.174739
42	21000000	21500000	-0.407095	-1.284721	-3.140482
43	21500000	22000000	-0.466596	-1.293259	-3.117923
44	22000000	22500000	-0.396974	-1.274868	-3.150570
45	22500000	23000000	-0.427464	-1.295250	-3.164445
46	23000000	23500000	-0.632532	-1.357042	-3.055926
47	23500000	24000000	-0.883469	-1.398995	-2.804674
48	24000000	24500000	-1.055705	-1.433571	-2.650278
49	24500000	25000000	-1.251675	-1.525681	-2.406033
50	25000000	25500000	-1.431478	-1.672199	-2.197979
51	25500000	26000000	-1.531272	-1.802616	-2.020402
52	26000000	26500000	-1.498221	-1.860869	-1.896103
53	26500000	27000000	-1.291611	-1.866038	-1.918882
54	27000000	27500000	-0.925776	-1.911305	-2.131957
55	27500000	28000000	-0.606928	-1.935382	-2.292604
56	28000000	28500000	-0.195124	-1.977095	-2.478016
57	28500000	29000000	-0.007506	-1.983567	-2.572769
58	29000000	29500000	0.053363	-1.990512	-2.576803
59	29500000	30000000	0.159623	-1.985717	-2.616081
60	30000000	30500000	0.204187	-2.029058	-2.605951
61	30500000	31000000	0.179667	-2.063442	-2.534736
62	31000000	31500000	0.161637	-2.106464	-2.470181
63	31500000	32000000	0.187787	-2.149082	-2.426405
64	32000000	32500000	0.433891	-2.114359	-2.468055
65	32500000	33000000	0.578081	-2.138535	-2.471088
66	33000000	33500000	0.891459	-2.028877	-2.608880
67	33500000	34000000	0.880496	-2.020839	-2.533701
68	34000000	34500000	0.783714	-2.065755	-2.430490
69	34500000	35000000	0.545482	-2.005715	-2.246936
70	35000000	35500000	0.248477	-2.047923	-2.025535
71	35500000	36000000	-0.099223	-2.065392	-1.804016
72	36000000	36500000	-0.493304	-1.967250	-1.617867
73	36500000	37000000	-1.135367	-1.984826	-1.216130
74	37000000	37500000	-1.506098	-1.850922	-1.007244
75	37500000	38000000	-1.937712	-1.660082	-0.755588
76	38000000	38500000	-2.254129	-1.515295	-0.589190
77	38500000	39000000	-2.467412	-1.370050	-0.404698
78	39000000	39500000	-2.699805	-1.276597	-0.236415
79	39500000	40000000	-2.692116	-1.327660	-0.166962
80	40000000	40500000	-2.627610	-1.459943	-0.190727
81	40500000	41000000	-2.521604	-1.624256	-0.254783
82	41000000	41500000	-2.281071	-1.825601	-0.401017
83	41500000	42000000	-1.569902	-2.097186	-0.691572
84	42000000	42500000	-1.003253	-2.272910	-0.972153
85	42500000	43000000	-0.503378	-2.444352	-1.237876
86	43000000	43500000	-0.135891	-2.606141	-1.434376
87	43500000	44000000	0.147480	-2.722150	-1.604929
88	44000000	44500000	0.538088	-2.803837	-1.753343
89	44500000	45000000	0.737678	-2.922259	-1.835952
90	45000000	45500000	0.481701	-2.922427	-1.760166
91	45500000	46000000	0.192438	-2.955044	-1.639755
92	46000000	46500000	-0.198351	-2.969503	-1.482047
93	46500000	47000000	-0.509402	-2.758692	-1.284743
94	47000000	47500000	-0.837611	-2.594453	-1.099364
95	47500000	48000000	-0.604623	-2.390241	-1.248572
96	48000000	48500000	-0.078512	-2.057679	-1.388674
97	48500000	49000000	-0.616712	-1.460278	-1.005469
98	49000000	49500000	-1.126900	-0.843049	-0.668876
99	49500000	50000000	-0.327415	-0.618971	-0.850152
100	50000000	50500000	-0.588209	-0.563826	-0.671061
101	50500000	51000000	-0.404628	-0.670625	-0.646490
102	51000000	51500000	-0.989360	-0.721175	-0.233741
103	51500000	52000000	-1.830818	-0.901693	0.183491
104	52000000	52500000	-1.469029	-1.355695	0.016364
105	52500000	53000000	-1.087617	-1.901957	-0.159246
106	53000000	53500000	-1.717496	-2.166076	0.123124
107	53500000	54000000	-1.326742	-2.309762	0.006325
108	54000000	54500000	-1.385232	-2.256313	0.120015
109	54500000	55000000	-1.372039	-2.307978	0.194775
110	55000000	55500000	-1.197165	-2.292696	0.209649
111	55500000	56000000	-0.990640	-2.350356	0.243874
112	56000000	56500000	-0.600648	-2.379345	0.166413
113	56500000	57000000	-0.420307	-2.289695	0.168701
114	57000000	57500000	-0.222455	-2.396645	0.195026
115	57500000	58000000	0.082183	-2.495743	0.166169
116	58000000	58500000	0.412772	-2.503709	0.082632
117	58500000	59000000	0.771517	-2.529318	-0.013564
118	59000000	59500000	0.994468	-2.593150	-0.076607
119	59500000	60000000	1.000280	-2.642986	-0.014666
120	60000000	60500000	1.200259	-2.718316	-0.049409
121	60500000	61000000	1.267526	-2.705641	-0.074528
122	61000000	61500000	1.273606	-2.641503	-0.094069
123	61500000	62000000	1.351960	-2.704031	-0.063205
124	62000000	62500000	1.370598	-2.743573	-0.013207
125	62500000	63000000	1.432583	-2.741765	0.010764
126	63000000	63500000	1.475168	-2.651750	0.041776
127	63500000	64000000	1.313698	-2.547903	0.167418
128	64000000	64500000	1.334333	-2.489671	0.248748
129	64500000	65000000	1.355483	-2.457065	0.350609
130	65000000	65500000	1.270259	-2.410112	0.455614
131	65500000	66000000	1.103324	-2.358640	0.580520
132	66000000	66500000	0.785989	-2.245860	0.722698
133	66500000	67000000	0.966615	-2.272616	0.676247
134	67000000	67500000	0.241828	-1.715422	0.694564
135	67500000	68000000	0.064633	-1.721465	0.801014
136	68000000	68500000	-0.020934	-1.751076	0.869185
137	68500000	69000000	-0.102873	-1.857326	0.952902
138	69000000	69500000	-0.257429	-1.937348	1.073456
139	69500000	70000000	-0.219328	-2.153711	1.131563
140	70000000	70500000	-0.612441	-2.175849	1.321417
141	70500000	71000000	0.043932	-2.908742	1.438490
142	71000000	71500000	0.011943	-2.998495	1.528412
143	71500000	72000000	-0.249100	-2.966907	1.613910
144	72000000	72500000	-0.494321	-2.785266	1.641146
145	72500000	73000000	-0.540655	-2.653994	1.608306
146	73000000	73500000	-0.683539	-2.510732	1.618908
147	73500000	74000000	-0.846982	-2.330134	1.644390
148	74000000	74500000	-1.236146	-1.994521	1.644022
149	74500000	75000000	-1.462352	-1.697154	1.564491
150	75000000	75500000	-1.497627	-1.505367	1.499517
151	75500000	76000000	-1.531541	-1.417330	1.455358
152	76000000	76500000	-1.734752	-1.320487	1.499576
153	76500000	77000000	-1.753482	-1.212346	1.524777
154	77000000	77500000	-1.926886	-1.202231	1.640313
155	77500000	78000000	-1.748125	-1.329485	1.761986
156	78000000	78500000	-1.609315	-1.417523	1.895658
157	78500000	79000000	-1.645316	-1.421068	2.034929
158	79000000	79500000	-1.685129	-1.437658	2.223596
159	79500000	80000000	-1.547949	-1.471750	2.312740
160	80000000	80500000	-1.467470	-1.462768	2.355937
161	80500000	81000000	-1.300777	-1.469005	2.333578
162	81000000	81500000	-1.426121	-1.302420	2.275958
163	81500000	82000000	-1.635246	-1.108250	2.231338
164	82000000	82500000	-1.410809	-1.183451	2.150602
165	82500000	83000000	-1.141794	-1.296260	2.119295
166	83000000	83500000	-0.910705	-1.392075	2.087954
167	83500000	84000000	-0.726495	-1.371767	2.002484
168	84000000	84500000	-0.633456	-1.347956	1.996230
169	84500000	85000000	-0.289227	-1.479003	1.974354
170	85000000	85500000	-0.293219	-1.434236	2.006734
171	85500000	86000000	-0.432269	-1.292303	2.031497
172	86000000	86500000	-0.399155	-1.152852	1.937441
173	86500000	87000000	-0.557951	-0.965350	1.922648
174	87000000	87500000	-0.695558	-0.957409	2.127315
175	87500000	88000000	-0.662680	-0.944745	2.108372
176	88000000	88500000	-0.561927	-0.956373	2.166912
177	88500000	89000000	0.010728	-1.180182	2.212949
178	89000000	89500000	0.462695	-1.390347	2.161178
179	89500000	90000000	0.663024	-1.450223	2.209096
180	90000000	90500000	1.178536	-1.625556	2.097257
181	90500000	91000000	1.635021	-1.704036	1.882933
182	91000000	91500000	2.049371	-1.767947	1.793887
183	91500000	92000000	2.163330	-1.704989	1.696025
184	92000000	92500000	2.247341	-1.653144	1.553092
185	92500000	93000000	2.106889	-1.532128	1.661342
186	93000000	93500000	2.007599	-1.419740	1.611039
187	93500000	94000000	1.846822	-1.261751	1.667504
188	94000000	94500000	1.773098	-1.220145	1.757708
189	94500000	95000000	1.838377	-1.197977	1.691426
190	95000000	95500000	1.948119	-1.171789	1.697750
191	95500000	96000000	1.943341	-1.193032	1.760227
192	96000000	96500000	2.110270	-1.224479	1.750191
193	96500000	97000000	2.064848	-1.214778	1.893589
194	97000000	97500000	1.918524	-1.223762	1.973031
195	97500000	98000000	1.667347	-1.121300	2.022227
196	98000000	98500000	1.198053	-0.974288	2.272710
197	98500000	99000000	0.858152	-0.879568	2.473305
198	99000000	99500000	0.664835	-0.739706	2.587084
199	99500000	100000000	0.199614	-0.547344	2.712285
200	100000000	100500000	0.238032	-0.480473	2.662187
201	100500000	101000000	0.228760	-0.358466	2.662698
202	101000000	101500000	-0.036708	-0.178843	2.720202
203	101500000	102000000	0.019947	-0.103517	2.802060
204	102000000	102500000	0.197892	-0.094226	2.710682
205	102500000	103000000	-0.083485	0.050860	2.730856
206	103000000	103500000	-0.122574	0.150203	2.650162
207	103500000	104000000	-0.438393	0.281720	2.641349
208	104000000	104500000	-0.613887	0.378225	2.696546
209	104500000	105000000	-0.331985	0.333703	2.789559
210	105000000	105500000	-0.046662	0.253618	2.672510
211	105500000	106000000	0.036899	0.259969	2.630513
212	106000000	106500000	0.182529	0.248068	2.692286
213	106500000	107000000	0.325035	0.240991	2.771543
214	107000000	107500000	0.555446	0.183804	2.759099
215	107500000	108000000	0.695290	0.206689	2.816323
216	108000000	108500000	0.512524	0.250508	2.670571
217	108500000	109000000	0.140638	0.387964	2.648190
218	109000000	109500000	0.029649	0.470714	2.721770
219	109500000	110000000	0.475380	0.334271	2.334830
220	110000000	110500000	0.751906	0.253827	2.273195
221	110500000	111000000	0.632223	0.360309	2.252662
222	111000000	111500000	0.512082	0.389146	2.162833
223	111500000	112000000	0.578212	0.441890	2.202657
224	112000000	112500000	0.497355	0.517318	2.191717
225	112500000	113000000	0.470905	0.537451	2.147571
226	113000000	113500000	0.305211	0.670416	2.382384
227	113500000	114000000	0.295504	0.726979	2.299203
228	114000000	114500000	0.506543	0.705069	2.318932
229	114500000	115000000	0.778742	0.691104	2.338402
230	115000000	115500000	1.061844	0.668146	2.227966
231	115500000	116000000	1.538320	0.574244	2.210740
232	116000000	116500000	1.776630	0.534488	2.101418
233	116500000	117000000	1.933877	0.537277	2.014054
234	117000000	117500000	1.811442	0.602973	2.036277
235	117500000	118000000	1.859987	0.622560	1.975396
236	118000000	118500000	1.923678	0.606441	1.804730
237	118500000	119000000	2.110805	0.510844	1.685524
238	119000000	119500000	2.062697	0.481796	1.573239
239	119500000	120000000	1.746904	0.592063	1.589966
240	120000000	120500000	1.398624	0.663574	1.612106
241	120500000	121000000	1.406657	0.722667	1.603771
242	121000000	121500000	1.261256	0.729983	1.588429
243	121500000	122000000	1.067266	0.761784	1.580769
244	122000000	122500000	0.788963	0.974640	1.724570
245	122500000	123000000	0.749304	1.143614	1.845692
246	123000000	123500000	1.018181	1.183527	1.879098
247	123500000	124000000	1.280962	1.211518	1.860749
248	124000000	124500000	1.503650	1.181674	1.727072
249	124500000	125000000	1.824153	1.178059	1.637419
250	125000000	125500000	2.043364	1.242382	1.654150
251	125500000	126000000	2.172947	1.259473	1.577599
252	126000000	126500000	1.975815	1.331660	1.631488
253	126500000	127000000	1.630423	1.389796	1.610950
254	127000000	127500000	1.297527	1.463189	1.648256
255	127500000	128000000	1.217389	1.511428	1.618266
256	128000000	128500000	1.303876	1.499937	1.547756
257	128500000	129000000	1.416105	1.420143	1.421389
258	129000000	129500000	1.550853	1.301805	1.236409
259	129500000	130000000	1.874980	1.109711	0.910519
260	130000000	130500000	2.328768	0.950518	0.630339
261	130500000	131000000	2.689257	0.921940	0.443033
262	131000000	131500000	2.737360	0.903496	0.378557
263	131500000	132000000	2.712919	0.964426	0.372529
264	132000000	132500000	2.760236	1.003742	0.291017
265	132500000	133000000	2.679237	1.065154	0.304921
266	133000000	133500000	2.704587	1.162934	0.366330
267	133500000	134000000	2.660815	1.221184	0.370948
268	134000000	134500000	2.729160	1.114523	0.218137
269	134500000	135000000	2.850795	1.059327	0.087724
270	135000000	135500000	2.775965	1.144242	0.055105
271	135500000	136000000	2.576061	1.231685	0.168056
272	136000000	136500000	2.448824	1.435195	0.315225
273	136500000	137000000	2.039790	1.536975	0.407892
274	137000000	137500000	1.700478	1.660158	0.556361
275	137500000	138000000	1.153075	1.829762	0.816340
276	138000000	138500000	0.660720	1.974175	1.027290
277	138500000	139000000	0.227060	2.037018	1.184069
278	139000000	139500000	-0.119315	2.139245	1.260030
279	139500000	140000000	-0.362139	2.159217	1.343468
280	140000000	140500000	-0.436005	2.267079	1.386244
281	140500000	141000000	-0.475378	2.372527	1.479644
282	141000000	141500000	-0.584674	2.477113	1.474891
283	141500000	142000000	-0.628985	2.636838	1.497496
284	142000000	142500000	-0.711491	2.748964	1.445745
285	142500000	143000000	-0.750688	2.863014	1.379081
286	143000000	143500000	-0.364155	2.603580	0.929461
287	143500000	144000000	-0.496009	2.592093	0.882115
288	144000000	144500000	-0.746738	2.570731	0.817923
289	144500000	145000000	-0.670153	2.523363	0.711954
290	145000000	145500000	-0.573662	2.482004	0.684683
291	145500000	146000000	-0.396772	2.441553	0.706276
292	146000000	146500000	-0.439312	2.353297	0.647925
293	146500000	147000000	-0.719912	2.590774	0.948880
294	147000000	147500000	-0.320245	2.549227	0.848125
295	147500000	148000000	0.048875	2.582604	0.777170
296	148000000	148500000	0.328080	2.671351	0.807072
297	148500000	149000000	0.346796	2.645145	0.744430
298	149000000	149500000	0.236804	2.599316	0.667352
299	149500000	150000000	0.350919	2.543814	0.679701
300	150000000	150500000	0.126003	2.486585	0.676000
301	150500000	151000000	-0.294171	2.463419	0.731492
302	151000000	151500000	-0.723110	2.436075	0.778626
303	151500000	152000000	-1.062987	2.342376	0.745094
304	152000000	152500000	-1.084961	2.344655	0.694325
305	152500000	153000000	-0.893125	2.400827	0.658740
306	153000000	153500000	-0.744450	2.497442	0.629717
307	153500000	154000000	-0.456092	2.603803	0.570631
308	154000000	154500000	0.078474	2.540434	0.292922
309	154500000	155000000	0.474227	2.577907	0.180091
310	155000000	155500000	1.054380	2.503947	-0.019099
311	155500000	156000000	1.419862	2.462983	-0.155162
