# Chromosome: chr15, Resolution: 500000bp
# Generated: 2026-09-24 10:40:24
bin	start	end	x	y	z
0	0	500000	5.531215	1.309602	3.036690
1	500000	1000000	5.293122	1.343105	3.326849
2	1000000	1500000	5.059688	1.539396	3.490418
3	1500000	2000000	4.805911	1.788786	3.594117
4	2000000	2500000	4.288757	2.077455	3.928708
5	2500000	3000000	3.620434	2.438899	4.217323
6	3000000	3500000	2.863931	2.841313	4.421384
7	3500000	4000000	2.160106	3.167937	4.586270
8	4000000	4500000	1.618852	3.311326	4.764091
9	4500000	5000000	1.299970	3.218752	4.976752
10	5000000	5500000	1.190891	2.881997	5.205314
11	5500000	6000000	1.197165	2.369839	5.444906
12	6000000	6500000	1.222658	1.783978	5.704314
13	6500000	7000000	1.217205	1.255190	5.933817
14	7000000	7500000	1.097019	0.851981	6.080114
15	7500000	8000000	0.750574	0.550977	6.146252
16	8000000	8500000	0.096543	0.337115	6.148619
17	8500000	9000000	-0.785957	0.319817	6.078576
18	9000000	9500000	-1.646302	0.520951	5.947733
19	9500000	10000000	-2.259011	0.884561	5.759133
20	10000000	10500000	-2.638367	1.329773	5.512025
21	10500000	11000000	-2.870378	1.841859	5.195228
22	11000000	11500000	-2.998108	2.424272	4.805404
23	11500000	12000000	-2.984438	3.078977	4.357509
24	12000000	12500000	-2.808993	3.750957	3.870685
25	12500000	13000000	-2.529694	4.361015	3.369775
26	13000000	13500000	-2.227322	4.848258	2.925931
27	13500000	14000000	-1.884709	5.191823	2.617979
28	14000000	14500000	-1.430658	5.412749	2.430847
29	14500000	15000000	-0.801974	5.543725	2.324118
30	15000000	15500000	-0.040350	5.589481	2.264802
31	15500000	16000000	0.773705	5.530136	2.174399
32	16000000	16500000	1.600174	5.320146	2.221154
33	16500000	17000000	2.407596	5.028497	2.184696
34	17000000	17500000	3.180883	4.743357	1.946840
35	17500000	18000000	3.807079	4.550411	1.553376
36	18000000	18500000	3.845806	4.513613	0.829125
37	18500000	19000000	3.635707	4.333032	0.143785
38	19000000	19500000	3.238764	4.412000	-0.195155
39	19500000	20000000	2.801916	4.670349	-0.459618
40	20000000	20500000	2.416655	4.968667	-0.704102
41	20500000	21000000	2.021619	5.073889	-1.150995
42	21000000	21500000	1.723024	4.766768	-1.539860
43	21500000	22000000	1.708717	4.537465	-1.702447
44	22000000	22500000	1.643525	4.395254	-1.805454
45	22500000	23000000	1.620559	4.085251	-2.165732
46	23000000	23500000	1.545941	3.585146	-2.666540
47	23500000	24000000	1.303409	3.046739	-3.096253
48	24000000	24500000	0.942226	2.751216	-3.232051
49	24500000	25000000	0.523042	2.833358	-3.360536
50	25000000	25500000	0.207369	2.757850	-3.305272
51	25500000	26000000	0.082074	2.714097	-3.347855
52	26000000	26500000	-0.041669	2.684978	-3.290637
53	26500000	27000000	-0.378528	3.058173	-3.093918
54	27000000	27500000	-0.656084	3.350149	-2.962929
55	27500000	28000000	-1.107556	3.791701	-2.582297
56	28000000	28500000	-1.663706	4.157372	-2.072227
57	28500000	29000000	-2.272862	4.365073	-1.502623
58	29000000	29500000	-2.950659	4.504864	-0.780102
59	29500000	30000000	-3.596130	4.488290	-0.002145
60	30000000	30500000	-4.077819	4.073350	0.718195
61	30500000	31000000	-4.581667	3.757946	1.501719
62	31000000	31500000	-3.421117	3.281444	1.386685
63	31500000	32000000	-2.765548	2.667756	1.180441
64	32000000	32500000	-1.969037	2.111814	0.850438
65	32500000	33000000	-0.864996	1.530383	0.392884
66	33000000	33500000	0.149965	1.095598	-0.157025
67	33500000	34000000	1.161770	0.807487	-0.924050
68	34000000	34500000	2.110142	0.649737	-1.792088
69	34500000	35000000	1.669180	0.528947	-2.040870
70	35000000	35500000	1.824186	0.472985	-2.211468
71	35500000	36000000	1.871124	0.542217	-2.448265
72	36000000	36500000	1.682869	0.753083	-2.672605
73	36500000	37000000	1.653721	0.720620	-2.760708
74	37000000	37500000	1.642084	0.602484	-2.689291
75	37500000	38000000	1.664796	0.464873	-2.640329
76	38000000	38500000	1.717988	0.167564	-2.391556
77	38500000	39000000	1.871374	-0.069597	-2.128705
78	39000000	39500000	2.178011	-0.509274	-1.751460
79	39500000	40000000	2.470583	-0.909249	-1.284209
80	40000000	40500000	2.640850	-1.172568	-0.950016
81	40500000	41000000	2.838821	-1.427151	-0.690154
82	41000000	41500000	3.033317	-1.716485	-0.384679
83	41500000	42000000	3.155969	-1.893857	-0.257806
84	42000000	42500000	3.210011	-1.954073	-0.194706
85	42500000	43000000	3.095070	-1.948538	-0.252087
86	43000000	43500000	3.164968	-1.942678	-0.386449
87	43500000	44000000	2.933690	-1.772665	-0.606379
88	44000000	44500000	2.546758	-1.459530	-0.936412
89	44500000	45000000	2.161480	-1.031757	-1.418582
90	45000000	45500000	1.762944	-0.622232	-1.915376
91	45500000	46000000	1.332364	-0.259075	-2.447463
92	46000000	46500000	1.021744	0.042394	-2.766960
93	46500000	47000000	0.572788	0.186778	-3.020269
94	47000000	47500000	0.554650	0.133027	-3.186992
95	47500000	48000000	0.703616	-0.036722	-3.244975
96	48000000	48500000	0.759162	-0.220403	-3.211517
97	48500000	49000000	0.900638	-0.535939	-3.044887
98	49000000	49500000	1.164718	-0.966155	-2.755117
99	49500000	50000000	1.261864	-1.217754	-2.593707
100	50000000	50500000	1.370822	-1.399918	-2.474402
101	50500000	51000000	1.391148	-1.548191	-2.369486
102	51000000	51500000	1.248988	-1.563771	-2.296267
103	51500000	52000000	1.086337	-1.545106	-2.255774
104	52000000	52500000	0.837998	-1.379034	-2.336756
105	52500000	53000000	0.505606	-1.158273	-2.553320
