# Chromosome: chr5, Resolution: 500000bp
# Generated: 2026-09-24 10:23:48
bin	start	end	x	y	z
0	0	500000	-0.652516	2.272834	-4.376455
1	500000	1000000	-0.475854	2.519058	-4.069254
2	1000000	1500000	-0.346101	2.782230	-3.797424
3	1500000	2000000	-0.202429	2.982093	-3.569548
4	2000000	2500000	-0.050605	3.376214	-3.295578
5	2500000	3000000	0.157975	3.690681	-2.886557
6	3000000	3500000	0.454159	3.873468	-2.552836
7	3500000	4000000	0.559372	3.956093	-2.453784
8	4000000	4500000	0.630063	3.843811	-2.527309
9	4500000	5000000	0.688018	3.565999	-2.674288
10	5000000	5500000	0.685866	3.318486	-2.834791
11	5500000	6000000	0.700867	3.191710	-2.953178
12	6000000	6500000	0.762882	3.012362	-3.077137
13	6500000	7000000	0.872014	2.952153	-3.100036
14	7000000	7500000	0.955368	3.000050	-3.034023
15	7500000	8000000	0.969418	3.025561	-2.970309
16	8000000	8500000	1.054283	3.111595	-2.879666
17	8500000	9000000	1.103013	3.081031	-2.861527
18	9000000	9500000	1.049851	2.862609	-2.887444
19	9500000	10000000	1.066269	2.839723	-2.827984
20	10000000	10500000	1.028344	2.916205	-2.679515
21	10500000	11000000	0.977750	3.085576	-2.495348
22	11000000	11500000	1.023981	3.333921	-2.210723
23	11500000	12000000	1.094706	3.503205	-2.039558
24	12000000	12500000	1.224329	3.649935	-1.894480
25	12500000	13000000	1.270955	3.600962	-1.906283
26	13000000	13500000	1.234133	3.447835	-1.953513
27	13500000	14000000	1.292841	3.373008	-1.977722
28	14000000	14500000	1.368599	3.274873	-2.068666
29	14500000	15000000	1.428318	3.084617	-2.223486
30	15000000	15500000	1.400338	2.914861	-2.309084
31	15500000	16000000	1.346275	2.807398	-2.367893
32	16000000	16500000	1.462969	3.223533	-2.077662
33	16500000	17000000	1.584168	3.527925	-1.838860
34	17000000	17500000	1.633408	3.439683	-1.751347
35	17500000	18000000	1.694256	3.475355	-1.522376
36	18000000	18500000	1.753763	3.553499	-1.294719
37	18500000	19000000	1.793819	3.743408	-1.053934
38	19000000	19500000	1.834251	3.989462	-0.661480
39	19500000	20000000	1.840758	3.938965	-0.496083
40	20000000	20500000	1.920731	3.883190	-0.363707
41	20500000	21000000	2.012232	3.960563	-0.177460
42	21000000	21500000	2.058567	3.828533	-0.221083
43	21500000	22000000	2.148681	3.718693	-0.242722
44	22000000	22500000	2.252345	3.606332	-0.215094
45	22500000	23000000	2.398657	3.492701	-0.351113
46	23000000	23500000	2.575298	3.349558	-0.337804
47	23500000	24000000	2.661788	3.299824	-0.306702
48	24000000	24500000	2.777879	3.220012	-0.509723
49	24500000	25000000	2.881012	3.243368	-0.524698
50	25000000	25500000	2.962262	3.250159	-0.577563
51	25500000	26000000	3.069653	3.198701	-0.597638
52	26000000	26500000	3.147224	3.128722	-0.478403
53	26500000	27000000	3.195169	3.101582	-0.515576
54	27000000	27500000	3.276523	3.049407	-0.532828
55	27500000	28000000	3.365110	3.102489	-0.328439
56	28000000	28500000	3.436253	3.018707	-0.201858
57	28500000	29000000	3.479083	2.947934	-0.138705
58	29000000	29500000	3.480592	2.897819	-0.229800
59	29500000	30000000	3.377289	2.760034	-0.505927
60	30000000	30500000	3.124860	2.524974	-0.849126
61	30500000	31000000	2.780765	2.200754	-1.334597
62	31000000	31500000	2.547728	1.951299	-1.742340
63	31500000	32000000	2.404224	1.810424	-2.112678
64	32000000	32500000	2.204804	1.533486	-2.582962
65	32500000	33000000	2.026941	1.264941	-3.005024
66	33000000	33500000	1.918119	1.126367	-3.184720
67	33500000	34000000	1.987498	1.109601	-3.237855
68	34000000	34500000	2.115684	1.191843	-3.204989
69	34500000	35000000	2.053864	1.058358	-3.283328
70	35000000	35500000	1.914905	0.889605	-3.393442
71	35500000	36000000	1.827256	0.783727	-3.377249
72	36000000	36500000	1.827765	0.796080	-3.218031
