# Chromosome: chr13, Resolution: 500000bp
# Generated: 2026-09-02 10:49:37
bin	start	end	x	y	z
0	0	500000	-1.999878	-1.211645	-5.102082
1	500000	1000000	-1.721484	-0.948453	-5.208990
2	1000000	1500000	-1.225872	-0.445688	-5.227896
3	1500000	2000000	-0.766087	-0.094933	-5.219599
4	2000000	2500000	0.017216	0.280779	-5.278348
5	2500000	3000000	0.787012	0.494383	-5.295919
6	3000000	3500000	1.471430	0.515405	-5.240173
7	3500000	4000000	2.052756	0.307201	-5.117549
8	4000000	4500000	2.483321	-0.101241	-4.964632
9	4500000	5000000	1.562185	-0.529446	-4.552423
10	5000000	5500000	0.488569	-0.810235	-4.102346
11	5500000	6000000	-0.661920	-0.882774	-3.689443
12	6000000	6500000	-1.812281	-0.824166	-3.376550
13	6500000	7000000	-2.904714	-0.786819	-3.174441
14	7000000	7500000	-3.933630	-0.741769	-2.999468
15	7500000	8000000	-4.833660	-0.722402	-2.833064
16	8000000	8500000	-4.554220	-1.045689	-2.999957
17	8500000	9000000	-4.111691	-1.554682	-3.271943
18	9000000	9500000	-3.567485	-2.175058	-3.554047
19	9500000	10000000	-2.950710	-2.773219	-3.771678
20	10000000	10500000	-2.280927	-3.174389	-3.925492
21	10500000	11000000	-1.568893	-3.370106	-4.121485
22	11000000	11500000	-0.892758	-3.338178	-4.373752
23	11500000	12000000	-0.295040	-3.100081	-4.636537
24	12000000	12500000	0.193045	-2.680128	-4.877906
25	12500000	13000000	0.517944	-2.084542	-5.086278
26	13000000	13500000	0.607369	-1.306082	-5.245582
27	13500000	14000000	0.466856	-0.484630	-5.360097
28	14000000	14500000	0.125930	0.230694	-5.419671
29	14500000	15000000	-0.348543	0.734900	-5.398495
30	15000000	15500000	-0.951649	1.059215	-5.280153
31	15500000	16000000	-1.646851	1.296625	-5.065956
32	16000000	16500000	-2.311102	1.485988	-4.805011
33	16500000	17000000	-2.757549	1.608160	-4.595274
34	17000000	17500000	-2.800394	1.838438	-4.311396
35	17500000	18000000	-2.648899	2.017466	-3.869069
36	18000000	18500000	-2.567925	2.249659	-3.230343
37	18500000	19000000	-2.287329	2.631196	-2.596711
38	19000000	19500000	-2.036317	3.015762	-2.112589
39	19500000	20000000	-1.712233	3.264717	-1.632380
40	20000000	20500000	-1.434705	3.310138	-1.204048
41	20500000	21000000	-1.411391	3.186806	-0.931587
42	21000000	21500000	-1.370567	3.214245	-0.860567
43	21500000	22000000	-1.245251	3.147057	-0.819330
44	22000000	22500000	-1.376987	3.057603	-0.733299
45	22500000	23000000	-1.415770	2.885360	-0.561407
46	23000000	23500000	-1.577361	2.790891	-0.414062
47	23500000	24000000	-1.672824	2.825429	-0.245489
48	24000000	24500000	-1.917563	2.824796	-0.117993
49	24500000	25000000	-2.028766	2.749221	0.068750
50	25000000	25500000	-2.098497	2.806871	0.118266
51	25500000	26000000	-2.061434	2.823982	0.152706
52	26000000	26500000	-1.922082	2.868214	0.156490
53	26500000	27000000	-1.780929	2.871479	0.203478
54	27000000	27500000	-1.610603	2.903846	0.138141
55	27500000	28000000	-1.334410	2.863048	0.089198
56	28000000	28500000	-1.355411	2.837122	0.205457
57	28500000	29000000	-1.307069	2.888250	0.333467
58	29000000	29500000	-1.121882	2.940175	0.301190
59	29500000	30000000	-0.953132	2.919759	0.230552
60	30000000	30500000	-0.673059	2.916171	0.074461
61	30500000	31000000	-0.497175	2.913774	0.149754
62	31000000	31500000	-0.303680	3.146447	0.275062
63	31500000	32000000	-0.025497	3.361168	0.138381
64	32000000	32500000	0.179343	3.424296	0.006119
65	32500000	33000000	0.444069	3.415358	-0.189208
66	33000000	33500000	0.649746	3.509751	-0.361337
67	33500000	34000000	0.875918	3.590393	-0.519148
68	34000000	34500000	0.953333	3.448474	-0.641230
69	34500000	35000000	1.024484	3.136598	-0.684948
70	35000000	35500000	1.117643	2.948699	-0.591884
71	35500000	36000000	1.304920	2.752395	-0.597116
72	36000000	36500000	1.434926	2.674860	-0.551920
73	36500000	37000000	1.570175	2.621771	-0.445623
74	37000000	37500000	1.507737	2.467124	-0.217245
75	37500000	38000000	1.411770	2.412037	-0.033806
76	38000000	38500000	1.364021	2.489356	0.182403
77	38500000	39000000	1.314472	2.527377	0.403406
78	39000000	39500000	1.154524	2.681529	0.621010
79	39500000	40000000	0.734857	2.797539	1.035173
80	40000000	40500000	0.217522	2.814602	1.397566
81	40500000	41000000	0.019440	2.951220	1.680962
82	41000000	41500000	-0.141471	3.019100	1.879068
83	41500000	42000000	-0.291063	3.020933	2.010052
84	42000000	42500000	-0.309951	2.963801	2.082107
85	42500000	43000000	-0.344059	2.877482	2.170221
86	43000000	43500000	-0.321124	2.729032	2.173766
87	43500000	44000000	-0.234546	2.715663	2.246311
88	44000000	44500000	-0.403901	2.519425	2.261605
89	44500000	45000000	-0.349390	2.498254	2.361092
90	45000000	45500000	-0.283570	2.408288	2.406698
91	45500000	46000000	-0.258731	2.313821	2.402716
92	46000000	46500000	-0.103686	2.251905	2.479732
93	46500000	47000000	0.017399	2.265083	2.531329
94	47000000	47500000	0.188116	2.077873	2.556073
95	47500000	48000000	0.132765	2.112257	2.652642
96	48000000	48500000	0.006255	2.106265	2.665411
97	48500000	49000000	-0.213298	2.055050	2.747233
98	49000000	49500000	-0.486667	2.066953	2.889467
99	49500000	50000000	-0.743092	2.018199	2.960530
100	50000000	50500000	-0.866045	1.898870	3.022795
101	50500000	51000000	-0.913472	1.889496	3.184866
102	51000000	51500000	-0.591718	1.753462	2.921591
103	51500000	52000000	-0.232899	1.561208	2.388833
104	52000000	52500000	0.271626	1.519768	1.733897
105	52500000	53000000	0.777759	1.421963	1.015766
106	53000000	53500000	1.128119	1.340898	0.326434
107	53500000	54000000	1.498677	1.137610	-0.250239
108	54000000	54500000	1.883968	0.929930	-1.064923
109	54500000	55000000	2.169445	0.798025	-1.487336
110	55000000	55500000	2.476508	0.786935	-1.662121
111	55500000	56000000	2.582105	0.603160	-1.649891
112	56000000	56500000	2.620373	0.444692	-1.579720
113	56500000	57000000	2.765371	0.367197	-1.514657
114	57000000	57500000	2.888423	0.506952	-1.445038
115	57500000	58000000	2.840208	0.628280	-1.190546
116	58000000	58500000	2.793728	0.795316	-0.779310
117	58500000	59000000	2.534558	0.798463	-0.339660
118	59000000	59500000	2.455729	0.913173	-0.007571
119	59500000	60000000	2.422461	0.962157	0.235090
120	60000000	60500000	2.397368	0.921128	0.470262
121	60500000	61000000	2.284097	0.802984	0.681955
