# Chromosome: chr3, Resolution: 500000bp
# Generated: 2026-09-14 16:43:11
bin	start	end	x	y	z
0	0	500000	-4.214098	-2.162858	-1.661893
1	500000	1000000	-4.188482	-2.264735	-1.581745
2	1000000	1500000	-4.069704	-2.365588	-1.437420
3	1500000	2000000	-4.016358	-2.430120	-1.318714
4	2000000	2500000	-4.111727	-2.531412	-1.272471
5	2500000	3000000	-3.986475	-2.633154	-0.920036
6	3000000	3500000	-3.702637	-2.830902	-0.400892
7	3500000	4000000	-3.417682	-2.968117	0.014374
8	4000000	4500000	-3.462264	-3.047923	0.176011
9	4500000	5000000	-3.562065	-3.156273	0.393692
10	5000000	5500000	-3.640535	-3.251269	0.488880
11	5500000	6000000	-3.693609	-3.294108	0.573079
12	6000000	6500000	-3.890678	-3.250358	0.440074
13	6500000	7000000	-4.155854	-3.134677	0.296588
14	7000000	7500000	-4.107513	-3.031598	0.373834
15	7500000	8000000	-3.783109	-2.965984	0.789496
16	8000000	8500000	-3.390602	-2.869619	1.213562
17	8500000	9000000	-2.971621	-2.766397	1.825005
18	9000000	9500000	-2.696455	-2.689753	2.302094
19	9500000	10000000	-2.304394	-2.679842	2.833432
20	10000000	10500000	-2.022597	-2.739937	3.315588
21	10500000	11000000	-1.954418	-2.684632	3.520406
22	11000000	11500000	-1.822414	-2.621269	3.704191
23	11500000	12000000	-1.824167	-2.548010	3.748269
24	12000000	12500000	-2.014554	-2.437426	3.688036
25	12500000	13000000	-1.971353	-2.358938	3.768773
26	13000000	13500000	-1.917538	-2.338572	3.883577
27	13500000	14000000	-1.763912	-2.283708	3.875632
28	14000000	14500000	-1.672736	-2.292614	3.858298
29	14500000	15000000	-1.798676	-2.285369	3.651260
30	15000000	15500000	-1.940634	-2.245775	3.384897
31	15500000	16000000	-1.952151	-2.297892	3.048999
32	16000000	16500000	-2.086101	-2.331755	2.587982
33	16500000	17000000	-2.437372	-2.204322	1.920864
34	17000000	17500000	-2.919363	-2.064545	1.314046
35	17500000	18000000	-3.349010	-1.952063	0.700613
36	18000000	18500000	-3.654123	-1.910939	0.337459
37	18500000	19000000	-3.950841	-1.882741	0.093257
38	19000000	19500000	-4.300411	-1.748711	-0.282332
39	19500000	20000000	-4.653620	-1.573078	-0.508069
40	20000000	20500000	-4.774676	-1.551304	-0.592717
41	20500000	21000000	-4.876206	-1.481823	-0.586309
42	21000000	21500000	-4.918072	-1.458601	-0.511141
43	21500000	22000000	-4.795795	-1.478307	-0.387138
44	22000000	22500000	-4.569705	-1.524641	-0.277098
45	22500000	23000000	-4.498758	-1.467325	-0.129614
46	23000000	23500000	-4.457153	-1.383813	-0.066415
47	23500000	24000000	-4.433394	-1.283310	0.043384
48	24000000	24500000	-4.270630	-1.285036	0.179363
49	24500000	25000000	-4.271454	-1.181786	0.137521
50	25000000	25500000	-4.523725	-0.894410	-0.141207
51	25500000	26000000	-4.743088	-0.631805	-0.206454
52	26000000	26500000	-4.659351	-0.603082	-0.122007
53	26500000	27000000	-4.471308	-0.706695	-0.014510
54	27000000	27500000	-4.420703	-0.673633	-0.019270
55	27500000	28000000	-4.415058	-0.660947	0.000418
56	28000000	28500000	-4.355221	-0.656361	0.192802
57	28500000	29000000	-4.308015	-0.647020	0.392076
58	29000000	29500000	-4.195721	-0.640196	0.356603
59	29500000	30000000	-4.001665	-0.707983	0.476442
60	30000000	30500000	-3.926745	-0.656101	0.674037
61	30500000	31000000	-3.677231	-0.771596	1.052276
62	31000000	31500000	-3.486277	-0.794827	1.337197
