# Chromosome: chr9, Resolution: 500000bp
# Generated: 2026-08-26 10:15:43
bin	start	end	x	y	z
0	0	500000	-2.672123	-0.912442	0.170061
1	500000	1000000	-2.696330	-0.854605	0.119584
2	1000000	1500000	-2.875186	-0.803325	-0.044550
3	1500000	2000000	-2.978464	-0.737763	-0.151968
4	2000000	2500000	-3.112417	-0.700500	-0.368837
5	2500000	3000000	-3.296012	-0.676176	-0.391739
6	3000000	3500000	-3.367348	-0.735072	-0.232077
7	3500000	4000000	-3.516652	-0.705007	-0.255309
8	4000000	4500000	-3.604445	-0.679600	-0.139052
9	4500000	5000000	-3.551836	-0.673435	-0.025319
10	5000000	5500000	-3.445061	-0.817861	0.125457
11	5500000	6000000	-3.320457	-0.909980	0.125895
12	6000000	6500000	-3.332130	-0.856389	-0.171096
13	6500000	7000000	-3.240792	-0.843686	-0.539984
14	7000000	7500000	-3.053298	-0.967258	-0.793696
15	7500000	8000000	-2.982796	-1.040328	-1.187197
16	8000000	8500000	-2.930501	-1.138891	-1.480157
17	8500000	9000000	-2.865111	-1.151951	-1.794003
18	9000000	9500000	-2.760701	-1.137337	-2.123217
19	9500000	10000000	-2.538189	-1.249223	-2.260861
20	10000000	10500000	-2.492032	-1.186499	-2.451633
21	10500000	11000000	-2.429382	-1.172287	-2.633604
22	11000000	11500000	-2.325300	-1.264056	-2.661087
23	11500000	12000000	-2.303003	-1.289399	-2.760031
24	12000000	12500000	-2.346616	-1.319158	-2.877760
25	12500000	13000000	-2.389672	-1.395671	-2.775212
26	13000000	13500000	-2.397874	-1.466780	-2.597947
27	13500000	14000000	-2.446001	-1.702390	-2.251046
28	14000000	14500000	-2.469606	-1.827873	-1.948046
29	14500000	15000000	-2.476515	-1.919085	-1.774571
30	15000000	15500000	-2.401407	-2.098983	-1.631135
31	15500000	16000000	-2.302244	-2.180286	-1.630434
32	16000000	16500000	-2.204054	-2.250225	-1.579622
33	16500000	17000000	-2.347546	-2.339840	-1.518061
34	17000000	17500000	-2.284720	-2.396928	-1.551666
35	17500000	18000000	-2.331688	-2.436416	-1.409251
36	18000000	18500000	-2.390483	-2.549484	-1.417273
37	18500000	19000000	-2.429302	-2.580045	-1.188707
38	19000000	19500000	-2.489803	-2.589377	-0.731752
39	19500000	20000000	-2.612577	-2.681199	-0.522282
40	20000000	20500000	-2.428911	-2.683236	-0.454098
41	20500000	21000000	-2.320663	-2.687677	-0.558852
42	21000000	21500000	-2.134679	-2.755077	-0.922119
43	21500000	22000000	-1.876684	-2.690699	-1.127606
44	22000000	22500000	-1.638074	-2.594764	-1.501467
45	22500000	23000000	-1.350258	-2.653871	-1.989355
46	23000000	23500000	-1.084695	-2.556477	-2.403859
47	23500000	24000000	-0.924327	-2.560325	-2.758158
48	24000000	24500000	-0.730485	-2.544461	-2.866761
49	24500000	25000000	-0.681176	-2.571405	-2.953312
50	25000000	25500000	-0.777337	-2.649693	-2.722446
51	25500000	26000000	-0.879116	-2.797767	-2.416331
52	26000000	26500000	-1.052071	-2.879910	-2.055976
53	26500000	27000000	-1.138281	-3.023010	-1.819970
54	27000000	27500000	-1.162902	-3.204864	-1.547912
55	27500000	28000000	-1.253200	-3.316435	-1.394860
56	28000000	28500000	-1.225536	-3.378608	-1.198746
57	28500000	29000000	-1.096227	-3.501328	-1.378787
58	29000000	29500000	-0.907778	-3.615210	-1.640219
59	29500000	30000000	-0.841882	-3.708802	-1.787486
60	30000000	30500000	-0.880200	-3.762677	-1.706574
61	30500000	31000000	-1.012125	-3.654366	-1.507182
62	31000000	31500000	-1.184488	-3.608858	-1.163898
63	31500000	32000000	-1.457369	-3.437301	-0.684270
64	32000000	32500000	-1.815787	-3.033308	-0.137464
65	32500000	33000000	-2.234933	-2.524826	0.478072
66	33000000	33500000	-2.613445	-2.005857	0.960462
67	33500000	34000000	-2.935785	-1.488956	1.428483
68	34000000	34500000	-3.170713	-1.125299	1.744096
69	34500000	35000000	-3.359612	-0.838645	2.014523
70	35000000	35500000	-3.345676	-0.745296	2.090459
71	35500000	36000000	-3.351400	-0.808974	2.152835
72	36000000	36500000	-3.231773	-0.998006	2.138502
73	36500000	37000000	-2.954833	-1.286384	2.081790
74	37000000	37500000	-2.788856	-1.740806	1.948461
75	37500000	38000000	-2.538123	-1.574549	1.013025
76	38000000	38500000	-2.169922	-1.314001	-0.049024
77	38500000	39000000	-1.579474	-1.048910	-1.083521
78	39000000	39500000	-0.856756	-1.050230	-1.986790
79	39500000	40000000	-0.229537	-0.975105	-2.859428
80	40000000	40500000	0.224101	-0.762760	-3.764966
81	40500000	41000000	0.601833	-0.419497	-4.605316
82	41000000	41500000	0.883527	-0.551640	-4.681283
83	41500000	42000000	1.066198	-0.586274	-4.685581
84	42000000	42500000	0.933959	-0.407521	-4.669486
85	42500000	43000000	0.793750	0.093578	-4.731971
86	43000000	43500000	0.950186	0.629573	-4.572925
87	43500000	44000000	1.290968	1.204315	-4.160121
88	44000000	44500000	1.820120	1.849045	-3.720291
89	44500000	45000000	2.211404	2.464733	-3.186186
90	45000000	45500000	2.518627	3.015192	-2.639722
