# Chromosome: chr14, Resolution: 500000bp
# Generated: 2026-08-26 10:18:29
bin	start	end	x	y	z
0	0	500000	-1.701191	0.819080	-4.516122
1	500000	1000000	-1.535335	1.154134	-4.480592
2	1000000	1500000	-1.286044	1.399880	-4.462660
3	1500000	2000000	-0.979293	1.565366	-4.447074
4	2000000	2500000	-0.454614	1.921114	-4.407584
5	2500000	3000000	0.141535	2.147023	-4.358533
6	3000000	3500000	0.701663	2.178799	-4.334438
7	3500000	4000000	0.939203	1.865779	-4.411589
8	4000000	4500000	0.986498	1.446227	-4.486425
9	4500000	5000000	0.265456	1.040596	-3.993871
10	5000000	5500000	-0.593041	0.710239	-3.492740
11	5500000	6000000	-1.541288	0.475884	-3.090722
12	6000000	6500000	-2.523048	0.284476	-2.805872
13	6500000	7000000	-3.437868	0.087215	-2.591892
14	7000000	7500000	-3.964562	-0.001584	-2.392459
15	7500000	8000000	-4.283239	-0.137210	-2.252083
16	8000000	8500000	-3.849547	-0.361691	-2.715476
17	8500000	9000000	-3.298962	-0.679212	-3.222727
18	9000000	9500000	-2.664362	-1.062387	-3.670920
19	9500000	10000000	-1.944386	-1.410499	-4.016660
20	10000000	10500000	-1.159120	-1.670342	-4.253458
21	10500000	11000000	-0.373964	-1.779682	-4.378307
22	11000000	11500000	0.391216	-1.710791	-4.450692
23	11500000	12000000	1.046509	-1.487344	-4.494256
24	12000000	12500000	1.500223	-1.170402	-4.538828
25	12500000	13000000	1.703752	-0.783277	-4.580589
26	13000000	13500000	1.623510	-0.353616	-4.608865
27	13500000	14000000	1.062958	0.174953	-4.521691
28	14000000	14500000	0.316299	0.605602	-4.415823
29	14500000	15000000	-0.551308	0.828569	-4.291789
30	15000000	15500000	-1.482807	0.662836	-4.043318
31	15500000	16000000	-2.351691	0.353997	-3.677174
32	16000000	16500000	-3.134241	-0.016235	-3.202636
33	16500000	17000000	-3.805913	-0.359761	-2.702615
34	17000000	17500000	-4.011775	-0.314844	-2.452925
35	17500000	18000000	-4.084314	-0.142905	-2.263053
36	18000000	18500000	-3.967063	0.196400	-1.951268
37	18500000	19000000	-3.624460	0.682578	-1.592842
38	19000000	19500000	-3.301280	1.201279	-1.256626
39	19500000	20000000	-3.020188	1.574286	-0.883042
40	20000000	20500000	-2.499441	1.920719	-0.621431
41	20500000	21000000	-2.197059	1.722711	-0.246405
42	21000000	21500000	-2.034263	1.366443	0.240351
43	21500000	22000000	-2.117350	1.006962	0.564563
44	22000000	22500000	-2.341397	0.865642	0.719184
45	22500000	23000000	-2.540090	0.817017	0.832855
46	23000000	23500000	-2.468664	1.024533	0.722862
47	23500000	24000000	-2.429478	1.228488	0.603490
48	24000000	24500000	-2.332442	1.604635	0.390730
49	24500000	25000000	-2.015820	2.061978	0.104532
50	25000000	25500000	-1.638698	2.511191	-0.263964
51	25500000	26000000	-1.230254	2.847941	-0.602178
52	26000000	26500000	-0.749377	3.162824	-0.997793
53	26500000	27000000	-0.480942	3.289421	-1.152630
54	27000000	27500000	-0.508410	3.417902	-1.174458
55	27500000	28000000	-0.503685	3.441599	-1.059520
56	28000000	28500000	-0.643971	3.474195	-0.897214
57	28500000	29000000	-0.785151	3.442399	-0.590556
58	29000000	29500000	-1.045376	3.231237	-0.153069
59	29500000	30000000	-1.395574	2.995951	0.338939
60	30000000	30500000	-1.495910	2.826059	0.596427
61	30500000	31000000	-1.640135	2.688524	0.825491
62	31000000	31500000	-1.623794	2.557986	1.017400
63	31500000	32000000	-1.671199	2.457447	1.208867
64	32000000	32500000	-1.673096	2.345858	1.337496
65	32500000	33000000	-1.597060	2.371471	1.310959
66	33000000	33500000	-1.564273	2.242794	1.327695
67	33500000	34000000	-1.695781	2.117128	1.490197
68	34000000	34500000	-1.742900	2.062232	1.640505
69	34500000	35000000	-1.714333	2.131697	1.695787
70	35000000	35500000	-1.523862	2.083625	1.621957
71	35500000	36000000	-1.276799	2.118369	1.447431
72	36000000	36500000	-1.004348	2.365876	1.261198
73	36500000	37000000	-0.657172	2.715702	1.107494
74	37000000	37500000	-0.335206	2.982041	0.925874
75	37500000	38000000	-0.015655	2.961321	0.821659
76	38000000	38500000	0.248056	2.877815	0.686544
77	38500000	39000000	0.443021	3.024198	0.628904
78	39000000	39500000	0.544886	3.045858	0.668553
79	39500000	40000000	0.685805	2.951918	0.642535
80	40000000	40500000	0.884771	2.917537	0.552189
81	40500000	41000000	0.925408	2.972361	0.595953
82	41000000	41500000	1.176089	3.200107	0.269549
83	41500000	42000000	1.296522	3.342874	0.026397
84	42000000	42500000	1.396349	3.302504	-0.124480
85	42500000	43000000	1.572600	3.312253	-0.225226
86	43000000	43500000	1.600080	3.318636	-0.142948
87	43500000	44000000	1.484857	3.258745	0.116815
88	44000000	44500000	1.558744	3.135865	0.146430
89	44500000	45000000	1.547057	3.028080	0.507038
90	45000000	45500000	1.685172	2.947447	0.813156
91	45500000	46000000	1.681311	2.799374	1.055933
92	46000000	46500000	1.664740	2.655648	1.246342
93	46500000	47000000	1.800797	2.567332	1.373233
94	47000000	47500000	2.008481	2.497942	1.294197
95	47500000	48000000	1.986421	2.449539	1.400904
96	48000000	48500000	1.620927	2.225711	1.639515
97	48500000	49000000	1.054255	1.814168	1.938633
98	49000000	49500000	0.650554	1.603206	2.211142
99	49500000	50000000	0.326996	1.382150	2.368298
100	50000000	50500000	-0.080388	1.080117	2.535336
101	50500000	51000000	-0.369415	0.918367	2.802621
102	51000000	51500000	-0.533696	0.759266	2.954018
103	51500000	52000000	-0.344854	0.625055	2.768043
104	52000000	52500000	-0.116641	0.721246	2.846505
105	52500000	53000000	0.093410	0.718002	2.829757
106	53000000	53500000	0.062472	0.610321	3.008809
107	53500000	54000000	0.076429	0.499837	3.015931
108	54000000	54500000	0.120327	0.311909	2.959235
109	54500000	55000000	0.287771	0.221373	2.813335
110	55000000	55500000	0.471297	0.323497	2.841586
111	55500000	56000000	0.644061	0.384103	2.738491
112	56000000	56500000	0.789352	0.464795	2.738224
113	56500000	57000000	1.089763	0.559601	2.731276
114	57000000	57500000	1.329685	0.562465	2.835080
115	57500000	58000000	1.368674	0.512852	2.774721
116	58000000	58500000	1.426887	0.520449	2.783302
117	58500000	59000000	1.522913	0.288297	2.939288
118	59000000	59500000	1.586797	0.128259	2.992662
119	59500000	60000000	1.578540	-0.119292	2.948103
120	60000000	60500000	1.464964	-0.302560	2.877863
121	60500000	61000000	1.595916	-0.259807	2.779385
122	61000000	61500000	1.892072	-0.095859	2.749901
123	61500000	62000000	1.986208	-0.133153	2.766455
124	62000000	62500000	1.660700	-0.382469	2.780554
125	62500000	63000000	1.277164	-0.613153	2.787116
126	63000000	63500000	1.057183	-0.773125	2.790152
127	63500000	64000000	0.833926	-0.904898	2.828480
