# Chromosome: chr18, Resolution: 500000bp
# Generated: 2026-08-12 15:27:59
bin	start	end	x	y	z
0	0	500000	-0.633070	2.843155	-0.939859
1	500000	1000000	-0.471961	2.730528	-1.098316
2	1000000	1500000	-0.575257	2.442598	-1.397839
3	1500000	2000000	-0.662564	2.211206	-1.598299
4	2000000	2500000	-0.480895	2.059686	-1.820695
5	2500000	3000000	-0.405293	1.971250	-2.078970
6	3000000	3500000	-0.551632	1.661073	-2.394161
7	3500000	4000000	-0.611610	1.563287	-2.567355
8	4000000	4500000	-0.692477	1.602671	-2.640988
9	4500000	5000000	-0.697620	1.703813	-2.558688
10	5000000	5500000	-0.593908	1.916987	-2.379997
11	5500000	6000000	-0.676372	2.170844	-2.144675
12	6000000	6500000	-0.743096	2.403124	-1.987499
13	6500000	7000000	-0.831535	2.491510	-1.839738
14	7000000	7500000	-1.001226	2.395431	-1.725869
15	7500000	8000000	-1.247592	2.229510	-1.752179
16	8000000	8500000	-1.402527	2.113620	-1.780429
17	8500000	9000000	-1.645031	1.899440	-1.868785
18	9000000	9500000	-1.831196	1.557097	-1.986238
19	9500000	10000000	-1.963012	1.220550	-2.144564
20	10000000	10500000	-2.141730	0.962205	-2.221403
21	10500000	11000000	-2.291036	0.901847	-2.235311
22	11000000	11500000	-2.401437	0.815588	-2.080979
23	11500000	12000000	-2.462468	0.853632	-1.876907
24	12000000	12500000	-2.529702	1.012696	-1.643441
25	12500000	13000000	-2.546058	1.327909	-1.366306
26	13000000	13500000	-2.589119	1.673408	-0.880472
27	13500000	14000000	-2.693608	1.949540	-0.286053
28	14000000	14500000	-2.976985	1.946300	0.205986
29	14500000	15000000	-3.242622	1.751287	0.559565
30	15000000	15500000	-3.509387	1.355123	0.890355
31	15500000	16000000	-3.731731	0.838161	1.250594
32	16000000	16500000	-3.919407	0.365809	1.676275
33	16500000	17000000	-4.067056	0.028370	2.042474
34	17000000	17500000	-3.941460	-0.019568	2.295966
35	17500000	18000000	-3.548518	0.243050	2.556539
36	18000000	18500000	-2.968152	0.828968	2.871302
37	18500000	19000000	-2.352432	1.630912	3.101572
38	19000000	19500000	-1.839397	2.464047	3.081210
39	19500000	20000000	-1.452951	2.869110	2.697840
40	20000000	20500000	-1.284073	2.844805	2.168558
41	20500000	21000000	-1.075161	2.727393	1.655771
42	21000000	21500000	-0.950214	2.380912	1.081257
43	21500000	22000000	-1.162404	1.817940	0.466381
44	22000000	22500000	-1.505910	1.187735	-0.047154
45	22500000	23000000	-1.615930	0.611408	-0.426403
46	23000000	23500000	-1.478929	0.438697	-0.424097
47	23500000	24000000	-1.138007	0.616148	-0.373900
48	24000000	24500000	-0.953414	0.612061	-0.388749
49	24500000	25000000	-1.084079	0.464864	-0.507313
50	25000000	25500000	-0.696745	0.734684	-0.366317
51	25500000	26000000	-0.161863	1.059471	-0.279946
52	26000000	26500000	0.302150	1.372948	-0.087453
53	26500000	27000000	0.574236	1.589113	-0.075092
54	27000000	27500000	0.839241	1.683940	0.055972
55	27500000	28000000	1.096798	1.869162	0.227894
56	28000000	28500000	1.589080	2.235133	0.519842
57	28500000	29000000	1.804833	2.282280	0.518665
58	29000000	29500000	1.874517	2.178753	0.518259
59	29500000	30000000	1.775222	2.001568	0.331360
60	30000000	30500000	1.679875	1.723589	-0.080364
61	30500000	31000000	1.560833	1.457366	-0.455442
62	31000000	31500000	1.604011	1.341843	-0.862376
63	31500000	32000000	1.659916	1.210324	-1.136117
64	32000000	32500000	1.634119	1.073664	-1.403477
65	32500000	33000000	1.724929	1.019262	-1.721615
