# Chromosome: chr2, Resolution: 500000bp
# Generated: 2026-08-26 10:10:44
bin	start	end	x	y	z
0	0	500000	-0.889878	1.551603	3.645355
1	500000	1000000	-1.017324	1.490689	3.692613
2	1000000	1500000	-1.102607	1.404461	3.637705
3	1500000	2000000	-1.225608	1.144855	3.672500
4	2000000	2500000	-1.267935	1.032651	3.721520
5	2500000	3000000	-1.337477	0.991642	3.773880
6	3000000	3500000	-1.419027	0.898469	3.728754
7	3500000	4000000	-1.388978	0.978736	3.702436
8	4000000	4500000	-1.374504	0.865783	3.708761
9	4500000	5000000	-1.397875	0.698373	3.684570
10	5000000	5500000	-1.385958	0.704629	3.579253
11	5500000	6000000	-1.456340	0.558634	3.489559
12	6000000	6500000	-1.601625	0.216558	3.304985
13	6500000	7000000	-1.807503	-0.191952	3.051229
14	7000000	7500000	-2.067843	-0.676716	2.818857
15	7500000	8000000	-2.260878	-0.948797	2.518301
16	8000000	8500000	-2.402447	-1.164548	2.260039
17	8500000	9000000	-2.539211	-1.375656	2.045982
18	9000000	9500000	-2.629492	-1.449378	1.859848
19	9500000	10000000	-2.714922	-1.476647	1.724477
20	10000000	10500000	-2.761279	-1.406637	1.770249
21	10500000	11000000	-2.672765	-1.223949	1.814940
22	11000000	11500000	-2.581141	-1.033020	1.920817
23	11500000	12000000	-2.542632	-0.869872	2.202177
24	12000000	12500000	-2.486868	-0.667113	2.394948
25	12500000	13000000	-2.410224	-0.491337	2.672302
26	13000000	13500000	-2.325079	-0.230061	2.888999
27	13500000	14000000	-2.293573	-0.144541	2.946255
28	14000000	14500000	-2.332135	-0.031206	2.977279
29	14500000	15000000	-2.356189	0.107566	3.048719
30	15000000	15500000	-2.326135	0.299179	3.027258
31	15500000	16000000	-2.276522	0.521447	3.026845
32	16000000	16500000	-2.312844	0.596134	2.951214
33	16500000	17000000	-2.347291	0.683436	2.890901
34	17000000	17500000	-2.343488	0.842683	2.867922
35	17500000	18000000	-2.343451	0.946713	2.865895
36	18000000	18500000	-2.381378	0.925250	2.743826
37	18500000	19000000	-2.507750	0.776781	2.556061
38	19000000	19500000	-2.623872	0.654621	2.427235
39	19500000	20000000	-2.550024	0.856277	2.479806
40	20000000	20500000	-2.441183	1.022801	2.522047
41	20500000	21000000	-2.319147	1.178561	2.654835
42	21000000	21500000	-2.197359	1.241551	2.693869
43	21500000	22000000	-2.148881	1.190605	2.629262
44	22000000	22500000	-2.184655	1.056230	2.645435
45	22500000	23000000	-2.218246	0.692016	2.402923
46	23000000	23500000	-2.422586	0.031991	2.000801
47	23500000	24000000	-2.638632	-0.666578	1.562193
48	24000000	24500000	-2.888166	-1.302477	1.001558
49	24500000	25000000	-3.133028	-1.888984	0.495630
50	25000000	25500000	-3.289486	-2.278950	0.198575
51	25500000	26000000	-3.270511	-2.490645	-0.151258
52	26000000	26500000	-3.296562	-2.478896	-0.205512
53	26500000	27000000	-3.229467	-2.352748	-0.263697
54	27000000	27500000	-3.239676	-2.270349	-0.194499
55	27500000	28000000	-3.174964	-2.138513	-0.078144
56	28000000	28500000	-3.178158	-1.893081	0.186491
57	28500000	29000000	-3.163295	-1.764625	0.332908
58	29000000	29500000	-3.179970	-1.545933	0.552913
59	29500000	30000000	-3.096345	-1.323704	0.650748
60	30000000	30500000	-3.216463	-1.220630	0.883592
61	30500000	31000000	-3.294148	-1.213594	0.935124
62	31000000	31500000	-3.397939	-1.012511	1.121555
63	31500000	32000000	-3.362655	-0.813909	1.176086
64	32000000	32500000	-3.331756	-0.430901	1.353134
65	32500000	33000000	-3.126709	0.009966	1.479431
66	33000000	33500000	-2.919697	0.474713	1.804901
67	33500000	34000000	-2.675726	0.963812	1.923215
68	34000000	34500000	-2.405668	1.536664	2.116937
69	34500000	35000000	-2.256843	1.841238	2.245520
70	35000000	35500000	-2.241732	1.884623	2.204615
71	35500000	36000000	-2.357547	1.577340	2.003231
72	36000000	36500000	-2.577612	1.165130	1.786859
73	36500000	37000000	-2.922536	0.604365	1.387278
74	37000000	37500000	-3.167546	0.180372	1.058213
75	37500000	38000000	-3.473558	-0.123752	0.929929
76	38000000	38500000	-3.522074	-0.233214	0.797343
77	38500000	39000000	-3.499704	-0.072771	0.894553
78	39000000	39500000	-3.333490	0.397907	1.085387
79	39500000	40000000	-3.073288	0.812640	1.261554
80	40000000	40500000	-2.871642	1.158378	1.398505
81	40500000	41000000	-2.753266	1.259591	1.467533
82	41000000	41500000	-2.552580	1.167924	1.260930
83	41500000	42000000	-2.603920	0.771004	0.933489
84	42000000	42500000	-2.667623	0.370869	0.581409
85	42500000	43000000	-2.812121	-0.150261	0.248264
86	43000000	43500000	-3.118492	-0.564182	-0.029923
87	43500000	44000000	-3.296950	-0.800283	-0.163751
88	44000000	44500000	-3.284987	-0.902389	-0.279174
89	44500000	45000000	-3.399741	-0.908116	-0.286378
90	45000000	45500000	-3.392690	-0.760419	-0.248821
91	45500000	46000000	-3.439464	-0.672518	-0.221798
92	46000000	46500000	-3.486256	-0.495361	-0.127703
93	46500000	47000000	-3.453263	-0.313028	-0.060665
94	47000000	47500000	-3.244129	0.010323	0.067349
95	47500000	48000000	-3.053604	0.392855	0.295402
96	48000000	48500000	-2.788403	0.910988	0.589161
97	48500000	49000000	-2.638298	1.326763	0.878559
