# Chromosome: chr16, Resolution: 500000bp
# Generated: 2026-09-24 10:41:25
bin	start	end	x	y	z
0	0	500000	-3.931961	-0.439916	-0.300159
1	500000	1000000	-3.950695	-0.607868	-0.370915
2	1000000	1500000	-3.937001	-0.658031	-0.467047
3	1500000	2000000	-3.821588	-0.659075	-0.533598
4	2000000	2500000	-3.603679	-0.631106	-0.644083
5	2500000	3000000	-3.515759	-0.576541	-0.798238
6	3000000	3500000	-3.293319	-0.564875	-0.901939
7	3500000	4000000	-2.791299	-0.273482	-0.919952
8	4000000	4500000	-2.175119	0.295520	-0.924423
9	4500000	5000000	-1.565693	0.858892	-0.914524
10	5000000	5500000	-0.997782	1.364416	-0.891764
11	5500000	6000000	-0.499694	1.915905	-0.813622
12	6000000	6500000	0.070266	2.319166	-0.813781
13	6500000	7000000	0.455036	2.686551	-0.854648
14	7000000	7500000	0.398789	2.670073	-0.900850
15	7500000	8000000	0.260865	2.519715	-0.972563
16	8000000	8500000	0.162129	2.343015	-1.097243
17	8500000	9000000	-0.126506	2.148802	-1.189230
18	9000000	9500000	-0.512041	1.761485	-1.336300
19	9500000	10000000	-0.994053	1.358901	-1.488855
20	10000000	10500000	-1.464424	1.038209	-1.586949
21	10500000	11000000	-1.549966	0.968003	-1.688496
22	11000000	11500000	-1.556316	0.944421	-1.775182
23	11500000	12000000	-1.588554	1.012462	-1.726068
24	12000000	12500000	-1.530706	1.098828	-1.736536
25	12500000	13000000	-1.573137	1.249262	-1.724661
26	13000000	13500000	-1.746126	1.605067	-0.913889
27	13500000	14000000	-1.955182	1.901718	-0.157940
28	14000000	14500000	-2.405935	2.172755	0.462262
29	14500000	15000000	-2.937050	2.452734	0.971712
30	15000000	15500000	-3.474367	2.684196	1.338103
31	15500000	16000000	-3.598744	2.538794	1.272374
32	16000000	16500000	-3.380466	2.631993	1.160744
33	16500000	17000000	-3.074895	2.804585	0.316009
34	17000000	17500000	-2.830749	2.742582	-0.533191
35	17500000	18000000	-2.347453	2.495337	-1.257468
36	18000000	18500000	-1.834032	2.153664	-1.906055
37	18500000	19000000	-1.242662	1.817778	-2.481211
38	19000000	19500000	-1.187443	1.768820	-2.635280
39	19500000	20000000	-1.323287	1.557976	-2.792868
40	20000000	20500000	-1.391274	0.939510	-2.937014
41	20500000	21000000	-1.346905	0.630461	-2.982258
42	21000000	21500000	-1.288559	0.587717	-3.089913
43	21500000	22000000	-1.361236	0.401171	-3.118489
44	22000000	22500000	-1.505235	0.080598	-3.106180
45	22500000	23000000	-1.370954	-0.025076	-3.066204
46	23000000	23500000	-1.215299	-0.126776	-2.994606
47	23500000	24000000	-0.933658	0.007672	-2.871290
48	24000000	24500000	-0.524384	0.295966	-2.740931
49	24500000	25000000	-0.298103	0.476170	-2.591877
50	25000000	25500000	-0.046382	0.712560	-2.481864
51	25500000	26000000	0.019055	0.807470	-2.392792
52	26000000	26500000	-0.024372	0.816849	-2.287013
53	26500000	27000000	-0.173231	0.719705	-2.243587
54	27000000	27500000	-0.558769	0.501892	-2.235975
55	27500000	28000000	-1.109851	0.036181	-2.336583
56	28000000	28500000	-1.653141	-0.467787	-2.321453
57	28500000	29000000	-2.171100	-0.905217	-2.281200
58	29000000	29500000	-2.427678	-1.082921	-2.204292
59	29500000	30000000	-2.563693	-1.019138	-2.035831
60	30000000	30500000	-2.397372	-0.622374	-1.706815
61	30500000	31000000	-2.244485	0.252303	-1.168110
62	31000000	31500000	-1.997132	1.154749	-0.432945
63	31500000	32000000	-1.801263	2.095213	0.265337
64	32000000	32500000	-1.356126	3.076189	0.747151
65	32500000	33000000	-0.889251	3.951646	1.108434
66	33000000	33500000	-0.384518	4.425502	1.359556
67	33500000	34000000	-0.034563	4.525971	1.399389
68	34000000	34500000	0.555899	4.272938	1.247060
69	34500000	35000000	1.027140	4.134036	1.245883
70	35000000	35500000	1.387174	3.966008	1.498349
71	35500000	36000000	1.497099	3.652319	2.017424
72	36000000	36500000	1.485657	3.259301	2.674681
73	36500000	37000000	1.307354	2.883212	3.366031
74	37000000	37500000	1.110831	2.542119	4.202423
75	37500000	38000000	0.837969	1.984373	5.016821
76	38000000	38500000	0.606972	1.221420	5.509462
77	38500000	39000000	0.457246	0.375804	5.658505
78	39000000	39500000	0.224221	-0.433563	5.690072
79	39500000	40000000	-0.146428	-1.113886	5.622087
80	40000000	40500000	-0.649017	-1.627459	5.472911
81	40500000	41000000	-1.259929	-1.953093	5.247102
82	41000000	41500000	-1.941519	-2.043950	4.967518
83	41500000	42000000	-2.599237	-1.883118	4.707724
84	42000000	42500000	-3.100660	-1.519121	4.555187
85	42500000	43000000	-3.365280	-1.028522	4.518899
86	43000000	43500000	-3.411633	-0.440639	4.542197
87	43500000	44000000	-3.271468	0.249803	4.579028
88	44000000	44500000	-2.942543	0.986754	4.628484
89	44500000	45000000	-2.016778	1.606588	4.277039
90	45000000	45500000	-1.287426	1.670729	3.637560
91	45500000	46000000	-0.643958	1.626853	2.989556
92	46000000	46500000	0.048125	1.586109	2.008918
93	46500000	47000000	0.527177	1.356355	1.081275
94	47000000	47500000	0.995813	1.057251	0.241181
95	47500000	48000000	1.441980	0.648042	-0.589247
96	48000000	48500000	1.334174	0.208730	-0.999123
97	48500000	49000000	1.345885	0.071146	-1.153961
98	49000000	49500000	1.410508	0.024496	-1.287471
99	49500000	50000000	1.443890	0.081862	-1.125140
100	50000000	50500000	1.642736	0.264958	-1.035528
101	50500000	51000000	1.854850	0.358089	-1.031847
102	51000000	51500000	1.970903	0.395022	-1.038072
103	51500000	52000000	2.040483	0.293512	-1.112474
104	52000000	52500000	2.203950	0.301931	-1.126549
105	52500000	53000000	2.420484	0.377430	-1.150976
106	53000000	53500000	2.511585	0.311988	-1.197388
107	53500000	54000000	2.517411	0.222488	-1.220202
108	54000000	54500000	2.562291	0.055233	-1.337106
109	54500000	55000000	2.429284	-0.125894	-1.349397
110	55000000	55500000	2.257533	-0.288284	-1.346094
111	55500000	56000000	1.994110	-0.506468	-1.395062
112	56000000	56500000	1.719731	-0.759222	-1.462189
113	56500000	57000000	1.538897	-0.996686	-1.538133
114	57000000	57500000	1.526990	-1.167640	-1.556411
115	57500000	58000000	1.559231	-1.104644	-1.388194
116	58000000	58500000	1.842803	-0.911734	-1.195296
117	58500000	59000000	2.242507	-0.512435	-0.888775
118	59000000	59500000	2.721191	-0.057856	-0.532457
119	59500000	60000000	3.096854	0.261437	-0.240214
120	60000000	60500000	3.373974	0.480861	0.029328
121	60500000	61000000	3.526053	0.627368	0.253414
122	61000000	61500000	3.513812	0.569704	0.429476
123	61500000	62000000	3.468771	0.545621	0.550020
124	62000000	62500000	3.409138	0.472590	0.669682
125	62500000	63000000	3.365699	0.402066	0.782451
126	63000000	63500000	3.288870	0.334520	0.882728
127	63500000	64000000	3.216342	0.310296	0.946315
128	64000000	64500000	3.066049	0.302613	0.889652
129	64500000	65000000	2.813431	0.245227	0.729735
130	65000000	65500000	2.389093	-0.080592	0.458523
131	65500000	66000000	1.856203	-0.518949	0.136321
132	66000000	66500000	1.261588	-1.009058	-0.208249
133	66500000	67000000	0.750188	-1.500634	-0.523348
134	67000000	67500000	0.285933	-1.941342	-0.810279
135	67500000	68000000	-0.108352	-2.465968	-1.057632
136	68000000	68500000	-0.347175	-2.863811	-1.159242
137	68500000	69000000	-0.399883	-3.144460	-1.122406
138	69000000	69500000	-0.181197	-3.222246	-1.118472
139	69500000	70000000	0.194215	-3.219229	-1.091329
140	70000000	70500000	0.405475	-3.125317	-1.102803
141	70500000	71000000	0.676744	-3.043471	-1.042123
142	71000000	71500000	0.963834	-2.914323	-0.953916
143	71500000	72000000	1.275635	-2.705150	-0.889047
144	72000000	72500000	1.683180	-2.401656	-0.801459
145	72500000	73000000	1.850250	-2.301043	-0.697044
146	73000000	73500000	1.750299	-2.265906	-0.607180
147	73500000	74000000	1.787276	-2.276807	-0.508526
148	74000000	74500000	1.842114	-2.256126	-0.397002
149	74500000	75000000	2.040663	-2.137461	-0.173990
150	75000000	75500000	2.125494	-2.155123	0.062528
151	75500000	76000000	2.101982	-2.195399	0.142566
152	76000000	76500000	2.160206	-2.051005	0.269582
153	76500000	77000000	2.362119	-1.871912	0.409660
154	77000000	77500000	2.555627	-1.681824	0.587655
155	77500000	78000000	2.621581	-1.542804	0.747338
156	78000000	78500000	2.484726	-1.480983	0.834074
157	78500000	79000000	2.411441	-1.348123	0.884569
158	79000000	79500000	2.240356	-1.325889	0.891089
159	79500000	80000000	2.042512	-1.398895	0.840818
160	80000000	80500000	1.816444	-1.512111	0.777359
161	80500000	81000000	1.676730	-1.531528	0.813165
162	81000000	81500000	1.537392	-1.499012	0.810550
163	81500000	82000000	1.463949	-1.396181	0.776221
164	82000000	82500000	1.298258	-1.410306	0.692745
165	82500000	83000000	1.141135	-1.387638	0.676458
166	83000000	83500000	0.927738	-1.457621	0.650521
167	83500000	84000000	0.746088	-1.507145	0.678341
168	84000000	84500000	0.403714	-1.656403	0.537304
169	84500000	85000000	0.178130	-1.796867	0.513871
170	85000000	85500000	-0.063263	-1.979204	0.525795
171	85500000	86000000	-0.266821	-2.076180	0.531651
172	86000000	86500000	-0.489080	-2.202919	0.522591
173	86500000	87000000	-0.609495	-2.249349	0.668293
174	87000000	87500000	-0.817426	-2.341422	0.658076
175	87500000	88000000	-1.001504	-2.432273	0.668952
176	88000000	88500000	-1.312741	-2.568141	0.558399
177	88500000	89000000	-1.628739	-2.845908	0.674383
178	89000000	89500000	-1.839627	-3.017520	0.652292
179	89500000	90000000	-1.971363	-3.134071	0.718754
180	90000000	90500000	-2.148880	-3.252071	0.648536
