# Chromosome: chr15, Resolution: 500000bp
# Generated: 2026-08-26 10:18:48
bin	start	end	x	y	z
0	0	500000	-3.716421	2.908958	-0.842813
1	500000	1000000	-3.545761	3.139052	-0.537365
2	1000000	1500000	-3.378290	3.339450	-0.371496
3	1500000	2000000	-3.247438	3.485470	-0.403435
4	2000000	2500000	-3.030623	3.745917	-0.427465
5	2500000	3000000	-2.816309	3.868690	-0.642590
6	3000000	3500000	-2.529608	3.485142	-1.226511
7	3500000	4000000	-2.282908	2.872705	-1.925930
8	4000000	4500000	-2.149540	2.120429	-2.668114
9	4500000	5000000	-2.157059	1.353055	-3.320570
10	5000000	5500000	-2.217654	0.682416	-3.803988
11	5500000	6000000	-2.248316	0.186939	-4.146326
12	6000000	6500000	-2.242984	-0.096415	-4.347558
13	6500000	7000000	-2.369707	0.104863	-4.217843
14	7000000	7500000	-2.588455	0.456940	-4.007938
15	7500000	8000000	-2.832954	0.875741	-3.745643
16	8000000	8500000	-3.052242	1.377482	-3.098661
17	8500000	9000000	-3.253889	1.734418	-2.455749
18	9000000	9500000	-3.521501	1.851826	-1.887738
19	9500000	10000000	-3.845452	1.760538	-1.420626
20	10000000	10500000	-4.120521	1.550971	-1.116892
21	10500000	11000000	-4.265105	1.291993	-0.991002
22	11000000	11500000	-4.312645	0.952891	-0.989306
23	11500000	12000000	-4.312460	0.464733	-1.377288
24	12000000	12500000	-4.371018	0.088689	-1.556073
25	12500000	13000000	-4.371522	-0.066768	-1.306576
26	13000000	13500000	-4.309465	-0.081734	-0.805592
27	13500000	14000000	-4.228730	0.064115	-0.149383
28	14000000	14500000	-4.196684	0.327232	0.550289
29	14500000	15000000	-4.250119	0.630219	1.170399
30	15000000	15500000	-4.343037	0.783936	1.582177
31	15500000	16000000	-4.314584	0.650275	1.655880
32	16000000	16500000	-4.283543	0.353511	1.272632
33	16500000	17000000	-4.244824	-0.071545	0.633124
34	17000000	17500000	-4.218953	-0.665016	-0.039568
35	17500000	18000000	-4.191046	-1.367324	-0.553853
36	18000000	18500000	-4.055109	-2.055545	-0.714747
37	18500000	19000000	-3.812085	-2.520886	-0.620383
38	19000000	19500000	-3.746686	-2.652969	-0.441207
39	19500000	20000000	-3.774354	-2.602321	-0.123479
40	20000000	20500000	-3.860027	-2.425865	0.396233
41	20500000	21000000	-3.883886	-2.170953	1.040999
42	21000000	21500000	-3.678584	-1.767973	1.661012
43	21500000	22000000	-3.594784	-1.600024	1.997829
44	22000000	22500000	-3.362529	-1.558950	2.115763
45	22500000	23000000	-3.023095	-1.744177	2.202224
46	23000000	23500000	-2.566162	-1.972089	2.372778
47	23500000	24000000	-2.046188	-2.235359	2.376091
48	24000000	24500000	-1.633118	-2.511336	2.256058
49	24500000	25000000	-1.465343	-2.920827	2.079076
50	25000000	25500000	-1.238630	-3.130591	1.911919
51	25500000	26000000	-1.206164	-3.214375	1.854746
52	26000000	26500000	-1.157689	-3.229317	1.767312
53	26500000	27000000	-1.308327	-3.386401	1.274833
54	27000000	27500000	-1.526117	-3.543719	0.922045
55	27500000	28000000	-1.729109	-3.660386	0.304305
56	28000000	28500000	-1.896930	-3.685529	-0.416378
57	28500000	29000000	-2.041470	-3.560758	-1.173429
58	29000000	29500000	-2.206125	-3.392758	-1.945012
59	29500000	30000000	-2.466467	-2.472579	-2.444614
60	30000000	30500000	-2.564675	-1.402264	-2.004673
61	30500000	31000000	-2.659685	-0.417403	-1.517149
62	31000000	31500000	-2.700705	0.244090	-0.604809
63	31500000	32000000	-2.449407	0.651140	0.156478
64	32000000	32500000	-2.186241	0.977876	1.083469
65	32500000	33000000	-1.965123	1.314984	2.142394
66	33000000	33500000	-1.541220	0.925360	2.874825
67	33500000	34000000	-1.122967	0.321138	3.095817
68	34000000	34500000	-0.773837	-0.298370	3.153290
69	34500000	35000000	-0.423525	-0.718493	3.022451
70	35000000	35500000	-0.365725	-0.823899	3.133387
71	35500000	36000000	-0.383785	-1.006150	3.161476
72	36000000	36500000	-0.270548	-1.262076	2.974290
73	36500000	37000000	-0.186417	-1.283419	2.906656
74	37000000	37500000	-0.089727	-1.160166	2.795327
75	37500000	38000000	0.050752	-1.015571	2.722923
76	38000000	38500000	0.133888	-0.634582	2.683385
77	38500000	39000000	0.187922	-0.246276	2.646862
78	39000000	39500000	0.284196	0.325810	2.614722
79	39500000	40000000	0.309997	0.918047	2.684625
80	40000000	40500000	0.256217	1.353935	2.703226
81	40500000	41000000	0.172205	1.805661	2.637179
82	41000000	41500000	0.075139	2.308636	2.664033
83	41500000	42000000	0.095845	2.624804	2.642789
84	42000000	42500000	0.139484	2.743981	2.596701
85	42500000	43000000	0.021198	2.772340	2.590701
86	43000000	43500000	-0.086928	2.738063	2.727249
87	43500000	44000000	0.019955	2.388878	2.873844
88	44000000	44500000	0.161050	1.775057	2.894640
89	44500000	45000000	0.300081	0.934277	2.802834
90	45000000	45500000	0.310980	0.186208	2.830029
91	45500000	46000000	0.318272	-0.640692	2.842121
92	46000000	46500000	0.557919	-1.323865	2.824336
93	46500000	47000000	0.793812	-1.913822	2.737739
94	47000000	47500000	0.945070	-2.067801	2.717710
95	47500000	48000000	1.037602	-2.065000	2.909135
96	48000000	48500000	1.126025	-1.877472	2.992764
97	48500000	49000000	1.313236	-1.608177	2.966618
98	49000000	49500000	1.511628	-1.001546	3.074620
99	49500000	50000000	1.609604	-0.612122	2.996247
100	50000000	50500000	1.705348	-0.249773	2.786470
101	50500000	51000000	1.799302	-0.082920	2.742147
102	51000000	51500000	1.981376	-0.017630	2.546024
103	51500000	52000000	2.119369	-0.051268	2.445947
104	52000000	52500000	2.108607	-0.225754	2.357799
105	52500000	53000000	2.061820	-0.649234	2.134091
106	53000000	53500000	2.059061	-1.076918	2.086257
107	53500000	54000000	2.212783	-1.418154	2.113701
108	54000000	54500000	2.248321	-1.569355	1.940502
109	54500000	55000000	2.234242	-1.577778	1.815426
110	55000000	55500000	2.315350	-1.321042	1.757255
111	55500000	56000000	2.384801	-0.977909	1.689256
112	56000000	56500000	2.506983	-0.655442	1.579486
113	56500000	57000000	2.550672	-0.127955	1.473570
114	57000000	57500000	2.562781	0.417763	1.457551
115	57500000	58000000	2.551003	0.785214	1.408103
116	58000000	58500000	2.535804	1.038500	1.290974
117	58500000	59000000	2.452689	1.149369	1.162895
118	59000000	59500000	2.544736	1.188559	1.053006
119	59500000	60000000	2.619969	1.209420	1.004007
120	60000000	60500000	2.791364	1.166312	0.920664
121	60500000	61000000	2.898453	1.014711	0.704706
122	61000000	61500000	2.930504	0.909047	0.536202
123	61500000	62000000	2.852102	1.077379	0.505615
124	62000000	62500000	2.786672	1.408861	0.500996
125	62500000	63000000	2.540026	1.727330	0.526754
126	63000000	63500000	2.292904	2.126533	0.543386
127	63500000	64000000	1.959764	2.520417	0.501724
128	64000000	64500000	1.533864	2.969552	0.460118
129	64500000	65000000	1.282031	3.342755	0.436098
130	65000000	65500000	1.228374	3.386660	0.303488
131	65500000	66000000	1.218832	3.326184	0.142974
132	66000000	66500000	1.284635	3.366317	-0.003717
133	66500000	67000000	1.411119	3.311431	-0.143858
134	67000000	67500000	1.650535	3.136893	-0.274806
135	67500000	68000000	2.035514	2.803846	-0.453087
136	68000000	68500000	2.287540	2.577649	-0.625866
137	68500000	69000000	2.393437	2.500021	-0.713632
138	69000000	69500000	2.579898	2.390667	-0.883220
139	69500000	70000000	2.758698	2.111842	-0.990238
140	70000000	70500000	2.795571	1.945276	-1.131650
141	70500000	71000000	2.742382	2.000177	-1.308118
142	71000000	71500000	2.570629	2.091560	-1.408370
143	71500000	72000000	2.495300	2.008782	-1.537400
144	72000000	72500000	2.403196	2.001268	-1.667421
145	72500000	73000000	2.129442	2.132535	-1.690074
146	73000000	73500000	1.716065	2.408772	-1.797078
147	73500000	74000000	1.371673	2.700394	-1.813820
148	74000000	74500000	1.127686	2.735837	-1.809389
149	74500000	75000000	0.920768	2.737118	-1.854409
150	75000000	75500000	0.610354	2.855966	-1.938807
151	75500000	76000000	0.410969	2.903832	-2.104292
152	76000000	76500000	0.439648	2.760477	-2.198387
153	76500000	77000000	0.552867	2.556407	-2.205685
154	77000000	77500000	0.724153	2.279207	-2.389639
155	77500000	78000000	0.871403	2.003824	-2.503519
156	78000000	78500000	0.995769	1.742673	-2.372719
157	78500000	79000000	1.173209	1.438782	-2.288524
158	79000000	79500000	1.319203	1.170868	-2.216523
159	79500000	80000000	1.395118	0.952364	-2.236003
160	80000000	80500000	1.407707	0.594174	-2.299995
161	80500000	81000000	1.425540	0.404203	-2.371208
162	81000000	81500000	1.361456	0.215876	-2.434182
163	81500000	82000000	1.325562	0.035815	-2.695882
164	82000000	82500000	1.332144	-0.118446	-2.728986
165	82500000	83000000	1.233292	-0.344366	-2.962592
166	83000000	83500000	1.262047	-0.395957	-2.888473
167	83500000	84000000	1.319964	-0.343280	-2.751257
168	84000000	84500000	1.333039	-0.469543	-2.500961
169	84500000	85000000	1.320477	-0.753773	-2.343170
170	85000000	85500000	1.277263	-0.995904	-2.143164
171	85500000	86000000	1.201683	-1.310871	-2.098756
172	86000000	86500000	1.195631	-1.560313	-1.759972
173	86500000	87000000	1.109532	-1.853352	-1.751340
174	87000000	87500000	1.200071	-2.003347	-1.854555
175	87500000	88000000	1.346698	-1.961540	-1.835538
176	88000000	88500000	1.590232	-1.712157	-1.873859
177	88500000	89000000	1.855910	-1.357572	-1.827806
178	89000000	89500000	2.211127	-1.030486	-1.787408
179	89500000	90000000	2.485713	-0.830166	-1.778190
180	90000000	90500000	2.608619	-0.740578	-1.694721
181	90500000	91000000	2.640008	-0.824950	-1.680252
182	91000000	91500000	2.601183	-0.961789	-1.654436
183	91500000	92000000	2.505499	-1.148626	-1.510621
184	92000000	92500000	2.349473	-1.558060	-1.479094
185	92500000	93000000	2.102989	-1.835278	-1.334031
186	93000000	93500000	1.912919	-2.064348	-1.204079
187	93500000	94000000	1.813542	-2.375794	-1.123256
188	94000000	94500000	1.756705	-2.585497	-0.913507
189	94500000	95000000	1.667816	-2.830416	-0.837645
190	95000000	95500000	1.516136	-3.088097	-0.805377
191	95500000	96000000	1.394131	-3.231777	-0.770777
192	96000000	96500000	1.290711	-3.390875	-0.717571
193	96500000	97000000	1.289542	-3.385779	-0.628811
194	97000000	97500000	1.399352	-3.267060	-0.571721
195	97500000	98000000	1.543044	-3.105120	-0.576341
196	98000000	98500000	1.646414	-2.883708	-0.548031
197	98500000	99000000	1.851780	-2.749025	-0.497121
198	99000000	99500000	2.018064	-2.483387	-0.405421
199	99500000	100000000	2.319575	-2.189726	-0.442189
200	100000000	100500000	2.610136	-1.996923	-0.563766
201	100500000	101000000	2.652834	-1.877177	-0.589817
202	101000000	101500000	2.624918	-1.847980	-0.629039
203	101500000	102000000	2.697920	-1.954709	-0.696536
