# Chromosome: chr8, Resolution: 500000bp
# Generated: 2026-07-31 11:28:23
bin	start	end	x	y	z
0	0	500000	-3.375541	2.080076	0.003781
1	500000	1000000	-3.327616	2.301599	-0.024640
2	1000000	1500000	-3.355305	2.222890	-0.189589
3	1500000	2000000	-3.339274	2.034079	-0.377258
4	2000000	2500000	-3.209811	2.052292	-0.545061
5	2500000	3000000	-3.133046	1.981140	-0.734817
6	3000000	3500000	-3.169568	1.577336	-1.032729
7	3500000	4000000	-3.265079	1.154667	-1.283375
8	4000000	4500000	-3.250502	0.781820	-1.501460
9	4500000	5000000	-3.119260	0.429488	-1.517647
10	5000000	5500000	-3.004381	0.169698	-1.405828
11	5500000	6000000	-3.164884	0.025061	-1.205828
12	6000000	6500000	-3.276193	0.249441	-0.882646
13	6500000	7000000	-3.195089	-0.205360	-0.562021
14	7000000	7500000	-2.870304	-0.632765	-0.344624
15	7500000	8000000	-2.796376	-0.962915	-0.121871
16	8000000	8500000	-2.913125	-1.132371	0.103251
17	8500000	9000000	-3.084852	-1.181520	0.229921
18	9000000	9500000	-2.884629	-1.418321	0.197330
19	9500000	10000000	-2.693355	-2.004127	0.153877
20	10000000	10500000	-2.657042	-1.930295	0.078352
21	10500000	11000000	-3.078540	-1.655686	0.215571
22	11000000	11500000	-3.172427	-1.518083	0.102729
23	11500000	12000000	-3.024830	-1.273922	-0.219073
24	12000000	12500000	-2.887115	-1.011099	-0.516301
25	12500000	13000000	-2.863163	-0.599657	-0.810139
26	13000000	13500000	-2.875283	-0.110981	-1.198716
27	13500000	14000000	-2.928924	0.436585	-1.526032
28	14000000	14500000	-2.727440	0.643644	-1.995213
29	14500000	15000000	-2.721273	0.997858	-2.131823
30	15000000	15500000	-2.761764	1.118583	-2.253273
31	15500000	16000000	-2.703584	0.975489	-2.284431
32	16000000	16500000	-2.659756	0.702489	-2.225100
33	16500000	17000000	-2.546728	0.359689	-2.136993
34	17000000	17500000	-2.511107	0.055548	-2.109569
35	17500000	18000000	-2.476930	-0.261773	-2.014883
36	18000000	18500000	-2.385882	-0.724204	-1.873158
37	18500000	19000000	-2.418206	-1.069136	-1.650148
38	19000000	19500000	-2.522350	-1.211081	-1.580840
39	19500000	20000000	-2.617996	-1.370084	-1.437223
40	20000000	20500000	-2.645733	-1.566518	-1.315769
41	20500000	21000000	-2.546989	-1.932132	-1.023425
42	21000000	21500000	-2.411133	-2.203007	-0.796533
43	21500000	22000000	-2.253611	-2.396596	-0.726881
44	22000000	22500000	-2.080737	-2.450832	-0.745936
45	22500000	23000000	-2.041617	-2.635307	-0.658039
46	23000000	23500000	-2.047388	-2.710506	-0.667991
47	23500000	24000000	-2.066103	-2.693413	-0.695517
48	24000000	24500000	-2.119587	-2.569323	-0.963636
49	24500000	25000000	-2.126790	-2.523346	-1.084901
50	25000000	25500000	-2.138210	-2.431977	-1.176893
51	25500000	26000000	-2.082286	-2.516538	-1.115209
52	26000000	26500000	-1.933195	-2.569007	-1.003001
53	26500000	27000000	-1.669936	-2.718101	-0.766074
54	27000000	27500000	-1.464604	-2.914063	-0.508255
55	27500000	28000000	-1.236209	-3.151951	-0.170478
56	28000000	28500000	-1.194082	-3.251920	0.016154
57	28500000	29000000	-1.077498	-3.365129	0.099509
58	29000000	29500000	-1.038334	-3.403182	0.009394
59	29500000	30000000	-1.054339	-3.268367	-0.311105
60	30000000	30500000	-1.081680	-2.911890	-0.840668
61	30500000	31000000	-1.193434	-2.480619	-1.343925
62	31000000	31500000	-1.284284	-2.139480	-1.849486
63	31500000	32000000	-1.222774	-1.938774	-2.283211
64	32000000	32500000	-1.340898	-1.761212	-2.652397
65	32500000	33000000	-1.413241	-1.332372	-2.957354
66	33000000	33500000	-1.375610	-1.133542	-3.105780
67	33500000	34000000	-1.396658	-1.029426	-3.131633
68	34000000	34500000	-1.407128	-0.843642	-3.247658
69	34500000	35000000	-1.501226	-0.659104	-3.327684
70	35000000	35500000	-1.577916	-0.387552	-3.494007
71	35500000	36000000	-1.478303	-0.410719	-3.421899
72	36000000	36500000	-1.370056	-0.842352	-3.209372
73	36500000	37000000	-1.230358	-1.248902	-2.860775
74	37000000	37500000	-1.071602	-1.678232	-2.479728
75	37500000	38000000	-0.765761	-2.375822	-2.009911
76	38000000	38500000	-0.478016	-2.833917	-1.829326
77	38500000	39000000	-0.371681	-2.991425	-1.640198
78	39000000	39500000	-0.364997	-2.841171	-1.705088
79	39500000	40000000	-0.345420	-2.656194	-1.704922
80	40000000	40500000	-0.296925	-2.642848	-1.699096
81	40500000	41000000	-0.275762	-2.664326	-1.848506
82	41000000	41500000	-0.376300	-2.526819	-2.047027
83	41500000	42000000	-0.633518	-1.731775	-2.028764
84	42000000	42500000	-0.827372	-1.105096	-1.966470
85	42500000	43000000	-1.055422	-0.435817	-1.641092
86	43000000	43500000	-1.271708	0.363661	-1.427741
87	43500000	44000000	-1.500817	1.437743	-1.423369
88	44000000	44500000	-1.720791	2.479518	-1.415669
89	44500000	45000000	-1.874116	3.414825	-1.516560
90	45000000	45500000	-1.796136	3.434684	-1.618814
91	45500000	46000000	-1.600843	3.230551	-1.790537
92	46000000	46500000	-1.125808	2.246047	-1.967271
93	46500000	47000000	-0.820397	1.767854	-2.291834
94	47000000	47500000	-0.555773	1.403373	-2.570600
95	47500000	48000000	-0.246670	0.979042	-2.745802
96	48000000	48500000	-0.007713	0.722955	-2.859239
97	48500000	49000000	0.277600	0.640883	-2.922897
98	49000000	49500000	0.410021	0.769188	-2.927102
99	49500000	50000000	0.334760	1.518855	-3.097566
100	50000000	50500000	0.405451	1.584337	-3.205084
101	50500000	51000000	0.548407	1.528584	-3.248836
102	51000000	51500000	0.679422	1.532454	-3.275617
103	51500000	52000000	0.811202	1.445947	-3.273048
104	52000000	52500000	0.879065	1.231338	-3.259262
105	52500000	53000000	1.022517	0.876488	-3.280516
106	53000000	53500000	1.189475	0.606003	-3.268352
107	53500000	54000000	1.290695	0.390624	-3.240184
108	54000000	54500000	1.326016	-0.041460	-3.038615
109	54500000	55000000	1.277003	-0.273784	-2.887920
110	55000000	55500000	1.291679	-0.464886	-2.757149
111	55500000	56000000	1.262659	-0.604308	-2.684517
112	56000000	56500000	1.290234	-0.698093	-2.642414
113	56500000	57000000	1.279890	-1.004930	-2.361896
114	57000000	57500000	1.324357	-1.214727	-2.245427
115	57500000	58000000	1.393344	-1.156587	-2.444426
116	58000000	58500000	1.491280	-1.229304	-2.539698
117	58500000	59000000	1.566235	-1.366322	-2.575564
118	59000000	59500000	1.680512	-1.634643	-2.342289
119	59500000	60000000	1.783697	-1.819295	-2.164215
120	60000000	60500000	1.833953	-1.738406	-2.285055
121	60500000	61000000	2.030126	-1.698584	-2.259865
122	61000000	61500000	2.056532	-1.577875	-2.127335
123	61500000	62000000	2.191661	-1.610554	-1.974564
124	62000000	62500000	2.323195	-1.490070	-1.941065
125	62500000	63000000	2.435046	-1.251198	-2.077014
126	63000000	63500000	2.501645	-1.287336	-1.984888
127	63500000	64000000	2.568048	-1.188926	-1.947528
128	64000000	64500000	2.422217	-1.397889	-1.660182
129	64500000	65000000	2.496828	-1.638944	-1.405879
130	65000000	65500000	2.412645	-1.897745	-1.182925
131	65500000	66000000	2.341919	-2.189225	-0.885076
132	66000000	66500000	2.400880	-2.292973	-0.688752
133	66500000	67000000	2.443260	-2.159179	-0.609417
134	67000000	67500000	2.601623	-2.077083	-0.592468
135	67500000	68000000	2.738649	-1.595445	-0.773169
136	68000000	68500000	2.828093	-1.424276	-0.769854
137	68500000	69000000	2.932895	-1.280139	-0.755296
138	69000000	69500000	3.042792	-0.978220	-0.863229
139	69500000	70000000	2.995395	-0.771513	-0.920048
140	70000000	70500000	2.975350	-0.731490	-0.898198
141	70500000	71000000	2.824364	-0.797685	-0.746667
142	71000000	71500000	2.874614	-0.851769	-0.646174
143	71500000	72000000	2.783945	-0.740421	-0.715199
144	72000000	72500000	2.806354	-0.683538	-0.653724
145	72500000	73000000	2.835880	-0.624944	-0.536564
146	73000000	73500000	2.894260	-0.497890	-0.534311
147	73500000	74000000	3.005178	-0.205830	-0.652599
148	74000000	74500000	3.132582	0.109562	-0.775868
149	74500000	75000000	3.107734	0.354116	-0.872366
150	75000000	75500000	3.186825	0.677251	-1.006500
151	75500000	76000000	3.213075	1.205600	-1.327450
152	76000000	76500000	3.144624	1.461035	-1.412256
153	76500000	77000000	3.129283	1.612566	-1.332273
154	77000000	77500000	3.124657	1.630743	-1.125166
155	77500000	78000000	3.114458	1.662318	-0.972899
156	78000000	78500000	3.137709	1.468490	-0.750591
157	78500000	79000000	3.238716	1.098533	-0.340925
158	79000000	79500000	3.320752	0.788032	0.016008
159	79500000	80000000	3.414952	0.631602	0.211049
160	80000000	80500000	3.429952	0.513731	0.256686
161	80500000	81000000	3.186660	0.756133	0.008083
162	81000000	81500000	2.992931	0.861927	-0.189129
163	81500000	82000000	2.669746	1.289569	-0.456241
164	82000000	82500000	2.366715	1.874944	-0.708847
165	82500000	83000000	2.124107	2.388318	-0.969057
166	83000000	83500000	1.935377	2.654724	-1.218529
167	83500000	84000000	1.664424	2.730197	-1.257799
168	84000000	84500000	1.480863	2.810480	-1.232651
169	84500000	85000000	1.333021	2.815032	-1.128427
170	85000000	85500000	1.383835	2.671724	-0.935449
171	85500000	86000000	1.158220	2.740557	-0.947775
172	86000000	86500000	1.112129	2.668985	-0.899897
173	86500000	87000000	0.904333	2.865929	-0.831528
174	87000000	87500000	0.805584	3.168943	-0.865436
175	87500000	88000000	0.909386	3.107755	-0.719814
176	88000000	88500000	1.062899	3.057594	-0.580236
177	88500000	89000000	1.128918	3.092855	-0.478553
178	89000000	89500000	1.367458	2.912646	-0.269148
179	89500000	90000000	1.343224	3.012732	-0.108295
180	90000000	90500000	1.158221	3.023909	0.020744
181	90500000	91000000	1.004599	3.002526	0.184095
182	91000000	91500000	0.846595	3.077946	0.290446
183	91500000	92000000	0.637421	3.125109	0.319900
184	92000000	92500000	0.718743	2.909615	0.407088
185	92500000	93000000	0.763335	2.356814	0.595449
186	93000000	93500000	0.877408	1.625143	0.776885
187	93500000	94000000	1.252773	0.944425	0.999231
188	94000000	94500000	1.591820	0.431933	1.111409
189	94500000	95000000	1.841742	-0.112100	1.270930
190	95000000	95500000	2.157692	-0.603667	1.515077
191	95500000	96000000	2.142369	-0.833196	1.643991
192	96000000	96500000	2.095938	-0.833583	1.636478
193	96500000	97000000	2.013682	-0.841122	1.697281
194	97000000	97500000	2.010148	-1.096635	1.748237
195	97500000	98000000	2.034675	-1.426171	1.842069
196	98000000	98500000	2.052689	-1.705348	1.948835
197	98500000	99000000	1.887452	-2.009350	1.982542
198	99000000	99500000	1.783700	-2.335740	1.995764
199	99500000	100000000	1.740503	-2.480381	2.020138
200	100000000	100500000	1.680220	-2.591874	2.025693
201	100500000	101000000	1.547395	-2.622221	2.015602
202	101000000	101500000	1.419699	-2.583537	2.051404
203	101500000	102000000	1.400137	-2.339631	2.025785
204	102000000	102500000	1.458315	-1.836209	1.986958
205	102500000	103000000	1.624527	-1.418119	2.109537
206	103000000	103500000	1.760448	-1.023608	2.194644
207	103500000	104000000	1.951705	-0.436666	2.147948
208	104000000	104500000	2.188186	0.243530	2.142853
209	104500000	105000000	2.417604	0.730668	2.118306
210	105000000	105500000	2.498969	0.990803	2.123829
211	105500000	106000000	2.596901	1.091312	2.147730
212	106000000	106500000	2.549573	1.415276	2.028606
213	106500000	107000000	2.439471	1.500222	1.902051
214	107000000	107500000	2.326903	1.558400	1.877541
215	107500000	108000000	2.183533	1.486409	1.838363
216	108000000	108500000	2.055910	1.704036	1.802138
217	108500000	109000000	1.777298	2.046101	1.682611
218	109000000	109500000	1.327689	2.397496	1.602596
219	109500000	110000000	0.954842	2.572073	1.598144
220	110000000	110500000	0.877167	2.819389	1.574242
221	110500000	111000000	0.705056	2.976743	1.569368
222	111000000	111500000	0.499649	3.275335	1.596790
223	111500000	112000000	0.386963	3.279042	1.648592
224	112000000	112500000	0.499148	3.133484	1.793703
225	112500000	113000000	0.714411	2.929822	1.931751
226	113000000	113500000	0.829258	2.778529	2.014222
227	113500000	114000000	0.815006	2.634497	2.226886
228	114000000	114500000	0.741013	2.584743	2.418692
229	114500000	115000000	0.788944	2.430118	2.534585
230	115000000	115500000	0.800059	2.184090	2.657729
231	115500000	116000000	0.779017	2.008023	2.828354
232	116000000	116500000	0.874881	1.731820	2.927444
233	116500000	117000000	0.980763	1.288797	3.054617
234	117000000	117500000	1.010052	1.040217	3.096753
235	117500000	118000000	1.051504	0.824307	3.069838
236	118000000	118500000	1.088779	0.499297	3.185969
237	118500000	119000000	1.035141	0.475536	3.208770
238	119000000	119500000	1.001080	0.349193	3.201184
