# Chromosome: chr4, Resolution: 500000bp
# Generated: 2026-09-14 16:48:11
bin	start	end	x	y	z
0	0	500000	-4.288560	-0.109130	-1.091143
1	500000	1000000	-4.302360	0.078570	-1.036651
2	1000000	1500000	-4.281192	0.265410	-0.982447
3	1500000	2000000	-4.297176	0.364216	-0.893529
4	2000000	2500000	-4.402200	0.554385	-0.833829
5	2500000	3000000	-4.372757	0.524939	-0.757027
6	3000000	3500000	-4.246640	0.443878	-0.580276
7	3500000	4000000	-4.126345	0.103861	-0.510960
8	4000000	4500000	-4.040628	-0.129381	-0.411205
9	4500000	5000000	-4.013607	-0.312055	-0.310414
10	5000000	5500000	-3.975738	-0.416649	-0.245052
11	5500000	6000000	-3.948714	-0.478258	-0.126246
12	6000000	6500000	-3.939766	-0.583680	-0.126674
13	6500000	7000000	-4.008231	-0.594902	-0.119794
14	7000000	7500000	-4.062124	-0.638626	-0.062783
15	7500000	8000000	-4.111423	-0.920710	-0.148890
16	8000000	8500000	-4.066072	-1.111374	-0.113232
17	8500000	9000000	-4.003533	-1.305229	-0.042767
18	9000000	9500000	-3.917028	-1.286618	0.067112
19	9500000	10000000	-3.825614	-1.435856	0.117822
20	10000000	10500000	-3.648110	-1.747163	0.168686
21	10500000	11000000	-3.444391	-1.959687	0.190604
22	11000000	11500000	-3.281291	-1.970887	0.382953
23	11500000	12000000	-3.168988	-2.050254	0.421494
24	12000000	12500000	-3.104361	-2.207144	0.417314
25	12500000	13000000	-3.043002	-2.429798	0.420665
26	13000000	13500000	-3.025527	-2.390749	0.512096
27	13500000	14000000	-3.099535	-2.268871	0.568916
28	14000000	14500000	-3.237009	-1.946072	0.634608
29	14500000	15000000	-3.234581	-1.810348	0.639963
30	15000000	15500000	-3.269371	-1.855379	0.703135
31	15500000	16000000	-3.250271	-1.798025	0.738657
32	16000000	16500000	-3.225190	-1.653912	0.702058
33	16500000	17000000	-3.135380	-1.763142	0.676019
34	17000000	17500000	-2.981627	-1.947277	0.708931
35	17500000	18000000	-2.819808	-2.253817	0.721888
36	18000000	18500000	-2.690857	-2.449345	0.755634
37	18500000	19000000	-2.589760	-2.531880	0.748773
38	19000000	19500000	-2.519980	-2.617160	0.798167
39	19500000	20000000	-2.404867	-2.894102	0.900626
40	20000000	20500000	-2.358935	-3.061803	0.917790
41	20500000	21000000	-2.400219	-2.978720	0.976526
42	21000000	21500000	-2.417351	-2.863750	1.030053
43	21500000	22000000	-2.468301	-2.761117	1.078714
44	22000000	22500000	-2.443099	-2.730769	1.112310
45	22500000	23000000	-2.465687	-2.621790	1.166265
46	23000000	23500000	-2.564328	-2.335346	1.178929
47	23500000	24000000	-2.679462	-1.901817	1.274290
48	24000000	24500000	-2.733336	-1.673963	1.264761
49	24500000	25000000	-2.855388	-1.395122	1.249971
50	25000000	25500000	-2.940904	-1.160368	1.288475
51	25500000	26000000	-2.987018	-1.014555	1.397213
52	26000000	26500000	-2.934854	-1.045152	1.453669
53	26500000	27000000	-2.749781	-1.324400	1.488128
54	27000000	27500000	-2.515352	-1.674971	1.554284
55	27500000	28000000	-2.347767	-1.962991	1.633736
56	28000000	28500000	-2.099317	-2.342116	1.753843
57	28500000	29000000	-1.965773	-2.576357	1.834614
58	29000000	29500000	-1.943483	-2.632126	1.897433
59	29500000	30000000	-1.871429	-2.720392	1.939442
60	30000000	30500000	-1.891525	-2.652158	2.078831
61	30500000	31000000	-1.862422	-2.648650	2.095177
62	31000000	31500000	-1.821159	-2.616936	2.137895
63	31500000	32000000	-1.803021	-2.555826	2.188008
64	32000000	32500000	-1.711911	-2.584819	2.204247
65	32500000	33000000	-1.564865	-2.646449	2.197281
66	33000000	33500000	-1.358400	-2.933103	2.179772
67	33500000	34000000	-1.349189	-2.849155	2.166463
68	34000000	34500000	-1.372677	-2.742908	2.153351
69	34500000	35000000	-1.565229	-2.382662	2.117460
70	35000000	35500000	-1.723725	-2.105343	2.142675
71	35500000	36000000	-1.921236	-1.815196	2.127644
72	36000000	36500000	-2.167490	-1.415379	1.981545
73	36500000	37000000	-2.599401	-0.638691	1.827637
74	37000000	37500000	-2.845594	-0.184110	1.608321
75	37500000	38000000	-3.101245	0.352286	1.487106
76	38000000	38500000	-3.195265	0.615196	1.313220
77	38500000	39000000	-3.266576	0.916054	1.155500
78	39000000	39500000	-3.269559	1.161001	1.000571
79	39500000	40000000	-3.183860	1.110303	1.048746
80	40000000	40500000	-2.984666	0.929940	1.112508
81	40500000	41000000	-2.793577	0.739043	1.162816
82	41000000	41500000	-2.596187	0.439927	1.279781
83	41500000	42000000	-2.308793	0.010643	1.568571
84	42000000	42500000	-2.078294	-0.410352	1.771726
85	42500000	43000000	-1.866424	-0.819438	2.021465
86	43000000	43500000	-1.756968	-1.020545	2.145545
87	43500000	44000000	-1.584910	-1.317363	2.212226
88	44000000	44500000	-1.425455	-1.601979	2.443392
89	44500000	45000000	-1.287316	-1.816913	2.547707
90	45000000	45500000	-1.311872	-1.779575	2.526394
91	45500000	46000000	-1.388981	-1.648213	2.481959
92	46000000	46500000	-1.515649	-1.380645	2.319404
93	46500000	47000000	-1.645379	-1.108521	2.214594
94	47000000	47500000	-1.898237	-0.725638	2.124738
95	47500000	48000000	-1.920324	-1.042262	1.918616
96	48000000	48500000	-2.312242	-1.081534	0.957058
97	48500000	49000000	-1.752795	-1.753737	0.585695
98	49000000	49500000	-1.127908	-2.479868	0.296576
99	49500000	50000000	-0.472202	-3.287589	0.160420
100	50000000	50500000	-0.381271	-3.348342	0.395968
101	50500000	51000000	-0.176983	-3.471864	0.531519
102	51000000	51500000	-0.235419	-2.814926	0.598563
103	51500000	52000000	-0.011077	-2.334747	1.407112
104	52000000	52500000	-0.609557	-1.416463	1.653335
105	52500000	53000000	-1.181362	-0.572007	1.916796
106	53000000	53500000	-1.671192	0.193898	2.124517
107	53500000	54000000	-1.566721	0.198253	1.984014
108	54000000	54500000	-1.657951	0.438677	1.990444
109	54500000	55000000	-1.653638	0.511298	2.029085
110	55000000	55500000	-1.590768	0.520119	2.086075
111	55500000	56000000	-1.381573	0.390246	2.160747
112	56000000	56500000	-1.113712	0.131535	2.174856
113	56500000	57000000	-0.880781	-0.086191	2.163048
114	57000000	57500000	-0.601607	-0.303515	2.279176
115	57500000	58000000	-0.239337	-0.676137	2.310007
116	58000000	58500000	0.073142	-1.001233	2.345074
117	58500000	59000000	0.450091	-1.384686	2.470328
118	59000000	59500000	0.614627	-1.536818	2.514699
119	59500000	60000000	0.629527	-1.434419	2.602789
120	60000000	60500000	0.569158	-1.265056	2.709457
121	60500000	61000000	0.526680	-1.217478	2.597778
122	61000000	61500000	0.530207	-1.177222	2.628965
123	61500000	62000000	0.517561	-1.118234	2.695328
124	62000000	62500000	0.479156	-0.988438	2.750296
125	62500000	63000000	0.539406	-0.928272	2.787314
126	63000000	63500000	0.622120	-0.885843	2.787356
127	63500000	64000000	0.707627	-0.834704	2.832303
128	64000000	64500000	0.753832	-0.743646	2.883258
129	64500000	65000000	0.829377	-0.718368	2.872684
130	65000000	65500000	0.915071	-0.665420	2.835007
131	65500000	66000000	0.848200	-0.463913	2.820360
132	66000000	66500000	0.655606	-0.117211	2.770484
133	66500000	67000000	0.567777	0.059323	2.872621
134	67000000	67500000	-0.092307	0.725562	2.143580
135	67500000	68000000	-0.172435	0.993743	2.225977
136	68000000	68500000	-0.254069	1.194230	2.279871
137	68500000	69000000	-0.356298	1.367023	2.326542
138	69000000	69500000	-0.509016	1.454228	2.114300
139	69500000	70000000	-0.478523	1.331780	2.154730
140	70000000	70500000	-0.493822	1.284614	2.063378
141	70500000	71000000	0.107449	0.681353	2.731203
142	71000000	71500000	0.165591	0.503736	2.624774
143	71500000	72000000	-0.031913	0.661323	2.416923
144	72000000	72500000	-0.178524	0.790827	2.272279
145	72500000	73000000	-0.136764	0.825884	2.372177
146	73000000	73500000	-0.221845	0.960854	2.297121
147	73500000	74000000	-0.360459	1.147827	2.138485
148	74000000	74500000	-0.619660	1.400727	1.885338
149	74500000	75000000	-0.899645	1.680864	1.694885
150	75000000	75500000	-0.971138	1.745581	1.649369
151	75500000	76000000	-1.040178	1.773488	1.564793
152	76000000	76500000	-1.097459	1.796059	1.431607
153	76500000	77000000	-1.046011	1.722761	1.363543
154	77000000	77500000	-1.074884	1.788931	1.261142
155	77500000	78000000	-0.818585	1.678411	1.476426
156	78000000	78500000	-0.519851	1.536116	1.671721
157	78500000	79000000	-0.392327	1.506453	1.723821
158	79000000	79500000	-0.250480	1.532150	1.824669
159	79500000	80000000	-0.125010	1.531182	1.940914
160	80000000	80500000	-0.039418	1.534276	1.963385
161	80500000	81000000	0.033784	1.480793	2.000333
162	81000000	81500000	-0.129467	1.584502	1.782495
163	81500000	82000000	-0.391118	1.733210	1.477434
164	82000000	82500000	-0.258342	1.564067	1.477067
