# Chromosome: chr13, Resolution: 500000bp
# Generated: 2026-08-26 10:18:15
bin	start	end	x	y	z
0	0	500000	4.825450	-2.503414	-0.783680
1	500000	1000000	4.723812	-2.565331	-1.112758
2	1000000	1500000	4.581145	-2.739982	-1.278060
3	1500000	2000000	4.444945	-2.939844	-1.296375
4	2000000	2500000	4.265311	-3.179126	-1.415494
5	2500000	3000000	4.064559	-3.440197	-1.339139
6	3000000	3500000	3.834678	-3.727563	-1.004311
7	3500000	4000000	3.611642	-3.994800	-0.417956
8	4000000	4500000	3.460675	-4.122134	0.301161
9	4500000	5000000	3.464161	-3.926102	1.055160
10	5000000	5500000	3.571378	-3.588222	1.652557
11	5500000	6000000	3.710992	-3.269047	2.046798
12	6000000	6500000	3.803495	-3.034627	2.330084
13	6500000	7000000	3.726028	-2.852292	2.695150
14	7000000	7500000	3.620971	-2.633294	3.030114
15	7500000	8000000	3.508808	-2.371184	3.329855
16	8000000	8500000	3.384901	-2.230422	3.521044
17	8500000	9000000	3.412676	-1.995292	3.564761
18	9000000	9500000	3.491073	-1.649654	3.564591
19	9500000	10000000	3.677389	-1.162878	3.400725
20	10000000	10500000	4.078497	-0.593131	2.878780
21	10500000	11000000	4.524002	-0.082050	2.118794
22	11000000	11500000	4.943050	0.247449	1.189821
23	11500000	12000000	5.277698	0.388844	0.280185
24	12000000	12500000	5.404376	0.300947	-0.298598
25	12500000	13000000	5.456944	0.131761	-0.576099
26	13000000	13500000	5.430953	-0.082370	-0.553159
27	13500000	14000000	5.169642	-0.236593	0.015165
28	14000000	14500000	4.764041	-0.354465	0.860858
29	14500000	15000000	4.318143	-0.318830	1.856179
30	15000000	15500000	3.914311	-0.101475	2.827492
31	15500000	16000000	3.617484	0.207714	3.582512
32	16000000	16500000	3.430294	0.550721	4.048834
33	16500000	17000000	3.335768	0.964402	4.183655
34	17000000	17500000	3.446929	1.363684	3.725196
35	17500000	18000000	3.494449	1.691975	2.966549
36	18000000	18500000	3.343921	1.969163	2.464577
37	18500000	19000000	3.073723	2.215661	2.049431
38	19000000	19500000	2.831556	2.485918	1.761351
39	19500000	20000000	2.410934	2.744372	1.570943
40	20000000	20500000	2.022345	2.796959	1.328699
41	20500000	21000000	1.720304	2.788751	1.286050
42	21000000	21500000	1.627880	2.768983	1.468150
43	21500000	22000000	1.682149	2.783667	1.350527
44	22000000	22500000	1.662655	2.826260	1.285107
45	22500000	23000000	1.462628	2.810355	1.195820
46	23000000	23500000	1.447946	2.885990	1.127050
47	23500000	24000000	1.360029	3.010917	1.211121
48	24000000	24500000	1.360275	3.115245	1.150338
49	24500000	25000000	1.160989	3.151200	1.101512
50	25000000	25500000	1.145535	3.191052	0.960704
51	25500000	26000000	1.154089	3.224120	0.877093
52	26000000	26500000	1.215791	3.261507	0.764828
53	26500000	27000000	1.062043	3.256718	0.659174
54	27000000	27500000	1.032986	3.290689	0.575336
55	27500000	28000000	0.875650	3.206364	0.540677
56	28000000	28500000	0.789369	3.344868	0.505253
57	28500000	29000000	0.573424	3.441924	0.574053
58	29000000	29500000	0.478171	3.463708	0.435741
59	29500000	30000000	0.445779	3.400706	0.240582
60	30000000	30500000	0.562743	3.241861	0.006911
61	30500000	31000000	0.457569	3.184860	-0.208601
62	31000000	31500000	0.375248	3.432505	-0.277149
63	31500000	32000000	0.445324	3.499246	-0.533810
64	32000000	32500000	0.480708	3.448174	-0.724381
65	32500000	33000000	0.764034	3.300249	-1.008855
66	33000000	33500000	1.002783	3.285836	-1.232025
67	33500000	34000000	1.142271	3.363427	-1.430983
68	34000000	34500000	1.241601	3.248244	-1.550403
69	34500000	35000000	1.263146	2.872958	-1.664292
70	35000000	35500000	1.239556	2.702806	-1.694673
71	35500000	36000000	1.288726	2.520243	-1.829173
72	36000000	36500000	1.165965	2.512094	-1.942306
73	36500000	37000000	0.953261	2.494888	-2.052765
74	37000000	37500000	0.678522	2.426622	-2.037560
75	37500000	38000000	0.494583	2.445259	-1.896886
76	38000000	38500000	0.247603	2.636954	-1.716683
77	38500000	39000000	-0.005669	2.657886	-1.263929
78	39000000	39500000	-0.290143	2.816204	-0.798890
79	39500000	40000000	-0.670331	2.952694	-0.121222
80	40000000	40500000	-1.026502	3.044627	0.528013
81	40500000	41000000	-1.292516	3.101215	1.014407
82	41000000	41500000	-1.503768	3.125282	1.218313
83	41500000	42000000	-1.627293	3.119311	1.352958
84	42000000	42500000	-1.709302	3.192350	1.125506
85	42500000	43000000	-1.735735	3.157459	0.973356
86	43000000	43500000	-1.798539	3.099489	0.750621
87	43500000	44000000	-1.880343	3.085101	0.647359
88	44000000	44500000	-1.922057	3.040132	0.573220
89	44500000	45000000	-2.027650	3.090897	0.570975
90	45000000	45500000	-2.112901	3.017660	0.434972
91	45500000	46000000	-2.148268	2.855354	0.176978
92	46000000	46500000	-2.206890	2.863537	-0.087132
93	46500000	47000000	-2.281008	2.857748	-0.198710
94	47000000	47500000	-2.222916	2.775037	-0.475005
95	47500000	48000000	-2.324349	2.811351	-0.711882
96	48000000	48500000	-2.300491	2.852648	-0.932004
