# Chromosome: chr1, Resolution: 500000bp
# Generated: 2026-08-26 10:09:40
bin	start	end	x	y	z
0	0	500000	3.648200	2.263753	-2.736885
1	500000	1000000	3.510712	2.487939	-2.597368
2	1000000	1500000	3.343256	2.658639	-2.599582
3	1500000	2000000	3.217755	2.817233	-2.457247
4	2000000	2500000	3.106702	3.045847	-2.089438
5	2500000	3000000	2.860090	3.236248	-1.807337
6	3000000	3500000	2.602758	3.389465	-1.622191
7	3500000	4000000	2.301067	3.523842	-1.665476
8	4000000	4500000	2.158518	3.540386	-1.584986
9	4500000	5000000	2.240679	3.476035	-1.403291
10	5000000	5500000	2.305528	3.312532	-1.242286
11	5500000	6000000	2.289024	3.265296	-1.119277
12	6000000	6500000	2.432478	3.201471	-1.071481
13	6500000	7000000	2.572434	3.088999	-0.901876
14	7000000	7500000	2.848683	2.857451	-0.603226
15	7500000	8000000	3.069534	2.645666	-0.297213
16	8000000	8500000	3.261148	2.472359	-0.114628
17	8500000	9000000	3.419711	2.387364	-0.051059
18	9000000	9500000	3.626399	2.275951	-0.000086
19	9500000	10000000	3.726114	2.252066	0.108910
20	10000000	10500000	3.775228	2.233521	0.126618
21	10500000	11000000	3.727676	2.328584	-0.019977
22	11000000	11500000	3.495483	2.637051	-0.278487
23	11500000	12000000	3.062316	3.003214	-0.523282
24	12000000	12500000	2.729096	3.223070	-0.548661
25	12500000	13000000	2.403857	3.376740	-0.556164
26	13000000	13500000	2.156656	3.428526	-0.589897
27	13500000	14000000	1.953750	3.470341	-0.572595
28	14000000	14500000	2.016573	3.433101	-0.351274
29	14500000	15000000	2.273279	3.178862	-0.127071
30	15000000	15500000	2.645003	2.974590	0.030028
31	15500000	16000000	2.826172	2.967512	0.022474
32	16000000	16500000	2.937389	2.974229	0.076565
33	16500000	17000000	2.988875	2.982486	0.161484
34	17000000	17500000	3.009358	3.121967	0.160915
35	17500000	18000000	2.805022	3.233022	0.187338
36	18000000	18500000	2.675587	3.260605	0.269140
37	18500000	19000000	2.470288	3.287930	0.459302
38	19000000	19500000	2.467874	3.272432	0.668054
39	19500000	20000000	2.638156	3.217962	0.834965
40	20000000	20500000	2.800945	3.219260	0.965637
41	20500000	21000000	2.924874	3.091250	1.109578
42	21000000	21500000	3.028459	3.076327	1.121883
43	21500000	22000000	3.119429	3.023526	1.224609
44	22000000	22500000	3.359804	2.819964	1.360142
45	22500000	23000000	3.389667	2.608872	1.421233
46	23000000	23500000	3.388906	2.391463	1.549793
47	23500000	24000000	3.420427	2.163152	1.668045
48	24000000	24500000	3.555150	1.972012	1.770959
49	24500000	25000000	3.534547	1.845375	1.925440
50	25000000	25500000	3.645490	1.734090	2.012368
51	25500000	26000000	3.572250	1.700741	2.189401
52	26000000	26500000	3.676202	1.598175	2.357489
53	26500000	27000000	3.592933	1.619668	2.414149
54	27000000	27500000	3.543574	1.631669	2.502939
55	27500000	28000000	3.295378	1.928297	2.405938
56	28000000	28500000	3.124550	2.150072	2.199405
57	28500000	29000000	2.776629	2.520082	1.945057
58	29000000	29500000	2.574126	2.741160	1.807110
59	29500000	30000000	2.385540	2.932719	1.719910
60	30000000	30500000	2.346108	3.045033	1.700851
61	30500000	31000000	2.282433	3.142381	1.755359
62	31000000	31500000	2.307909	2.980040	1.931636
63	31500000	32000000	2.298927	2.950642	2.076214
64	32000000	32500000	2.239301	2.957489	2.141014
65	32500000	33000000	2.087868	2.990068	2.066289
66	33000000	33500000	1.912786	3.146395	1.961811
67	33500000	34000000	1.820429	3.141364	2.154081
68	34000000	34500000	1.743369	3.143465	2.241905
69	34500000	35000000	1.736406	3.099093	2.341750
70	35000000	35500000	1.656928	3.185330	2.259761
71	35500000	36000000	1.710953	3.110906	2.326654
72	36000000	36500000	1.765755	3.049546	2.522827
73	36500000	37000000	1.803698	2.945776	2.618610
74	37000000	37500000	1.754958	2.918256	2.451520
75	37500000	38000000	1.734899	2.805961	2.524298
76	38000000	38500000	1.656511	2.771169	2.541258
77	38500000	39000000	1.702187	2.459029	2.924752
78	39000000	39500000	1.648210	2.278667	3.155058
79	39500000	40000000	1.545281	2.264625	3.108847
80	40000000	40500000	1.451903	2.182698	3.182494
81	40500000	41000000	1.288236	2.309722	3.302744
82	41000000	41500000	1.100247	2.429153	3.222199
83	41500000	42000000	1.010432	2.533055	3.163508
84	42000000	42500000	0.928761	2.742833	3.024014
85	42500000	43000000	0.895516	2.850929	2.906650
86	43000000	43500000	0.867495	2.801404	2.958945
87	43500000	44000000	0.803399	2.832234	3.009034
88	44000000	44500000	0.778537	2.722299	3.101059
89	44500000	45000000	0.660202	2.829148	3.051576
90	45000000	45500000	0.494144	3.058072	2.706163
91	45500000	46000000	0.327797	3.082302	2.370410
92	46000000	46500000	0.113281	3.132663	2.053414
93	46500000	47000000	-0.077679	3.348341	1.564491
94	47000000	47500000	-0.290718	3.434778	1.041097
95	47500000	48000000	-0.491357	3.609406	0.241514
96	48000000	48500000	-0.631450	3.683017	-0.421723
97	48500000	49000000	-0.764785	3.614836	-0.665206
98	49000000	49500000	-0.910772	3.748630	-0.620671
99	49500000	50000000	-0.989446	3.835833	-0.401682
100	50000000	50500000	-1.020420	3.772458	0.039080
101	50500000	51000000	-0.977513	3.889361	0.508881
102	51000000	51500000	-0.829879	3.809100	1.021238
103	51500000	52000000	-0.731046	3.745440	1.505125
104	52000000	52500000	-0.603553	3.649729	1.909412
105	52500000	53000000	-0.502341	3.453409	2.039800
106	53000000	53500000	-0.439547	3.377720	1.993409
107	53500000	54000000	-0.473701	3.328349	1.811696
108	54000000	54500000	-0.517205	3.323077	1.396980
109	54500000	55000000	-0.632098	3.236823	1.154360
110	55000000	55500000	-0.776255	3.232709	0.900184
111	55500000	56000000	-0.986620	3.310689	0.673774
112	56000000	56500000	-1.126274	3.448035	0.340878
113	56500000	57000000	-1.314702	3.437324	0.164025
114	57000000	57500000	-1.316077	3.353256	0.159348
115	57500000	58000000	-1.361738	3.338331	0.211982
116	58000000	58500000	-1.488598	3.550570	0.170019
117	58500000	59000000	-1.584634	3.539299	-0.030342
118	59000000	59500000	-1.623586	3.503053	-0.257657
119	59500000	60000000	-1.667294	3.495866	-0.364068
120	60000000	60500000	-1.668585	3.409463	-0.362711
121	60500000	61000000	-1.739414	3.447293	-0.437356
122	61000000	61500000	-1.863181	3.341659	-0.269952
123	61500000	62000000	-1.924352	3.169148	-0.199563
124	62000000	62500000	-1.945614	3.170816	0.011099
125	62500000	63000000	-2.018362	3.151635	0.328881
126	63000000	63500000	-2.132507	3.054983	0.572697
127	63500000	64000000	-2.244454	3.110224	0.653483
128	64000000	64500000	-2.376637	3.187751	0.467554
129	64500000	65000000	-2.441613	3.133151	0.357275
130	65000000	65500000	-2.479622	3.061821	0.224435
131	65500000	66000000	-2.487136	2.904888	0.300195
132	66000000	66500000	-2.502221	2.845387	0.100054
133	66500000	67000000	-2.567804	2.756291	-0.011662
134	67000000	67500000	-2.601389	2.702541	-0.288282
135	67500000	68000000	-2.635103	2.649779	-0.437558
136	68000000	68500000	-2.711641	2.669986	-0.672193
137	68500000	69000000	-2.817387	2.696306	-0.627786
138	69000000	69500000	-2.907310	2.711519	-0.924557
139	69500000	70000000	-2.967646	2.638538	-1.066833
140	70000000	70500000	-2.985652	2.621868	-1.295160
141	70500000	71000000	-3.054094	2.521276	-1.432420
142	71000000	71500000	-3.123306	2.408620	-1.588480
143	71500000	72000000	-3.120709	2.352982	-1.796032
144	72000000	72500000	-3.157318	2.275654	-2.065232
145	72500000	73000000	-3.203183	2.210696	-2.135417
146	73000000	73500000	-3.294673	2.213235	-2.053620
147	73500000	74000000	-3.344494	2.158402	-1.977773
148	74000000	74500000	-3.371181	2.126384	-1.695885
149	74500000	75000000	-3.368777	2.001384	-1.357481
150	75000000	75500000	-3.485943	1.899824	-1.130203
151	75500000	76000000	-3.437120	1.827577	-0.982462
152	76000000	76500000	-3.411643	1.710282	-0.989119
153	76500000	77000000	-3.420310	1.525431	-1.010838
154	77000000	77500000	-3.477916	1.393682	-1.043544
155	77500000	78000000	-3.511472	1.273076	-1.089250
156	78000000	78500000	-3.609590	1.288946	-1.142439
157	78500000	79000000	-3.622862	1.229836	-1.154568
158	79000000	79500000	-3.795189	1.169560	-1.249416
159	79500000	80000000	-3.935007	1.175622	-1.136516
160	80000000	80500000	-4.001107	1.200715	-1.015663
161	80500000	81000000	-4.032989	1.170843	-0.973685
162	81000000	81500000	-4.101180	1.117126	-0.979292
163	81500000	82000000	-4.161136	0.943754	-1.132225
164	82000000	82500000	-4.190140	0.824758	-1.120739
165	82500000	83000000	-4.171630	0.717435	-1.039715
166	83000000	83500000	-4.006198	0.730141	-0.757272
167	83500000	84000000	-3.953470	0.818033	-0.527502
168	84000000	84500000	-3.902442	0.877073	-0.243295
169	84500000	85000000	-3.848805	0.910423	-0.094775
170	85000000	85500000	-3.769566	1.131182	0.439384
171	85500000	86000000	-3.661847	1.337672	0.823929
172	86000000	86500000	-3.645071	1.524792	1.084525
173	86500000	87000000	-3.788422	1.532024	1.047704
174	87000000	87500000	-3.706686	1.462847	1.056522
175	87500000	88000000	-3.592980	1.455820	1.242202
176	88000000	88500000	-3.412279	1.529478	1.514747
177	88500000	89000000	-3.428431	1.474168	1.541793
178	89000000	89500000	-3.532174	1.074824	1.173968
179	89500000	90000000	-3.577251	0.654613	1.012276
180	90000000	90500000	-3.431848	0.624058	1.158678
181	90500000	91000000	-3.441910	0.623414	1.285318
182	91000000	91500000	-3.418493	0.621692	1.366555
183	91500000	92000000	-3.429547	0.677483	1.528750
184	92000000	92500000	-3.302649	0.686901	1.641927
185	92500000	93000000	-3.152745	0.884991	2.037462
186	93000000	93500000	-2.989813	1.174874	2.252497
187	93500000	94000000	-3.214326	1.152213	2.137742
188	94000000	94500000	-3.436200	0.968746	1.822371
189	94500000	95000000	-3.726728	0.705175	1.401506
190	95000000	95500000	-3.952105	0.403626	0.960213
191	95500000	96000000	-4.109734	0.182815	0.651588
192	96000000	96500000	-4.292386	-0.073557	0.442025
193	96500000	97000000	-4.477591	-0.247844	0.291585
194	97000000	97500000	-4.402646	-0.391223	0.264902
195	97500000	98000000	-4.346913	-0.384734	0.400698
196	98000000	98500000	-4.185571	-0.306064	0.770103
197	98500000	99000000	-4.062863	-0.363375	1.180580
198	99000000	99500000	-4.039986	-0.296271	1.394078
199	99500000	100000000	-3.848507	-0.128902	1.650682
200	100000000	100500000	-3.747262	-0.157205	1.751517
201	100500000	101000000	-3.855578	-0.245974	1.783055
202	101000000	101500000	-3.884517	-0.321899	1.783729
203	101500000	102000000	-4.003024	-0.475706	1.653887
204	102000000	102500000	-4.164021	-0.652773	1.386723
205	102500000	103000000	-4.203525	-0.810601	1.266121
206	103000000	103500000	-4.334998	-0.870488	1.226007
207	103500000	104000000	-4.356262	-0.827877	1.303162
