# Chromosome: chr22, Resolution: 500000bp
# Generated: 2026-07-31 11:31:35
bin	start	end	x	y	z
0	0	500000	-1.814878	2.137727	-3.355838
1	500000	1000000	-1.378139	2.238052	-3.399630
2	1000000	1500000	-0.942621	2.306435	-3.398774
3	1500000	2000000	-0.528069	2.298705	-3.389181
4	2000000	2500000	0.238415	2.258879	-3.447468
5	2500000	3000000	0.982267	2.075124	-3.461965
6	3000000	3500000	1.645481	1.744044	-3.393162
7	3500000	4000000	2.226171	1.276354	-3.240575
8	4000000	4500000	2.698169	0.654576	-3.015067
9	4500000	5000000	2.994632	-0.085942	-2.782123
10	5000000	5500000	3.096189	-0.807349	-2.622372
11	5500000	6000000	2.999291	-1.383140	-2.578693
12	6000000	6500000	2.681777	-1.828590	-2.604749
13	6500000	7000000	2.151329	-2.145999	-2.681638
14	7000000	7500000	1.433630	-2.361981	-2.786698
15	7500000	8000000	0.605559	-2.506867	-2.886509
16	8000000	8500000	-0.167506	-2.624896	-2.923906
17	8500000	9000000	-0.748734	-2.785953	-2.845448
18	9000000	9500000	-1.041169	-3.032847	-2.610668
19	9500000	10000000	-1.029770	-3.280416	-2.327403
20	10000000	10500000	-0.794722	-3.466961	-2.133153
21	10500000	11000000	-0.416086	-3.283378	-2.222729
22	11000000	11500000	-0.019804	-2.933629	-2.441243
23	11500000	12000000	0.249046	-2.445665	-2.763551
24	12000000	12500000	0.271275	-1.885708	-3.114153
25	12500000	13000000	-0.010506	-1.309502	-3.439288
26	13000000	13500000	-0.550836	-0.782697	-3.664141
27	13500000	14000000	-1.236890	-0.396032	-3.691074
28	14000000	14500000	-1.964931	-0.459917	-3.356691
29	14500000	15000000	-2.584237	-0.757345	-2.839859
30	15000000	15500000	-3.006303	-1.049515	-2.150105
31	15500000	16000000	-3.183488	-1.044538	-1.510701
32	16000000	16500000	-3.104505	-0.983544	-0.904093
33	16500000	17000000	-3.197161	-0.830623	-0.500190
34	17000000	17500000	-3.227153	-0.520752	-0.269835
35	17500000	18000000	-2.894710	-0.066337	0.004091
36	18000000	18500000	-2.634017	0.506139	0.114413
37	18500000	19000000	-2.413918	1.157387	0.067475
38	19000000	19500000	-2.121203	1.494761	0.044619
39	19500000	20000000	-2.097112	1.949426	-0.140211
40	20000000	20500000	-1.535494	2.278280	-0.110825
41	20500000	21000000	-0.977337	2.552877	-0.038081
42	21000000	21500000	-0.776889	2.839498	-0.155114
43	21500000	22000000	-0.562764	3.136692	-0.200859
44	22000000	22500000	-0.407077	3.278700	-0.145910
45	22500000	23000000	-0.481176	3.278561	-0.001689
46	23000000	23500000	-0.529834	2.995599	0.314973
47	23500000	24000000	-0.793547	2.718330	0.604074
48	24000000	24500000	-1.128942	2.347579	0.912224
49	24500000	25000000	-1.384799	1.880200	1.260822
50	25000000	25500000	-1.591015	1.368366	1.557857
51	25500000	26000000	-1.784765	0.766681	1.773694
52	26000000	26500000	-1.959919	0.352689	1.895060
53	26500000	27000000	-2.078963	0.088012	2.040413
54	27000000	27500000	-2.210894	0.152141	2.078249
55	27500000	28000000	-2.084393	0.407501	2.128837
56	28000000	28500000	-1.808012	0.674088	2.131213
57	28500000	29000000	-1.582895	0.944234	2.177182
58	29000000	29500000	-1.309801	1.302480	2.222370
59	29500000	30000000	-0.947004	1.664457	2.306814
60	30000000	30500000	-0.486000	1.919186	2.323282
61	30500000	31000000	-0.162837	1.758886	2.381770
62	31000000	31500000	-0.053811	1.376665	2.503028
63	31500000	32000000	-0.150005	0.952184	2.664228
64	32000000	32500000	-0.173838	0.605993	2.770551
65	32500000	33000000	-0.285290	0.166867	2.833813
66	33000000	33500000	-0.375333	-0.301925	2.917541
67	33500000	34000000	-0.405359	-0.479497	2.918821
68	34000000	34500000	-0.205059	-0.525891	3.053689
69	34500000	35000000	0.068259	-0.334603	2.947836
70	35000000	35500000	0.446289	-0.136361	2.852569
71	35500000	36000000	0.793751	0.113304	2.682189
72	36000000	36500000	1.276376	0.425559	2.497416
73	36500000	37000000	1.790008	0.662811	2.180866
74	37000000	37500000	2.258742	0.754370	1.907542
75	37500000	38000000	2.505540	0.884495	1.524981
76	38000000	38500000	2.841813	0.713523	1.284106
77	38500000	39000000	3.031535	0.845444	0.978657
78	39000000	39500000	3.167629	0.954721	0.750825
79	39500000	40000000	3.179371	1.141749	0.615108
80	40000000	40500000	3.064138	1.371214	0.533479
81	40500000	41000000	2.964007	1.514532	0.386211
82	41000000	41500000	2.830231	1.507469	0.376764
83	41500000	42000000	2.559039	1.506078	0.498117
84	42000000	42500000	2.241143	1.172124	0.679751
85	42500000	43000000	2.021577	0.734191	0.946493
86	43000000	43500000	1.834195	0.254399	1.115796
87	43500000	44000000	1.738844	-0.252280	1.319598
88	44000000	44500000	1.526528	-0.845005	1.631757
89	44500000	45000000	1.438915	-1.262125	1.748295
90	45000000	45500000	1.218011	-1.472084	1.780306
91	45500000	46000000	0.961902	-1.741149	1.797318
92	46000000	46500000	0.624282	-2.049361	1.736024
93	46500000	47000000	0.361585	-2.305319	1.731234
94	47000000	47500000	-0.014163	-2.566699	1.654364
95	47500000	48000000	-0.276000	-2.720876	1.570005
96	48000000	48500000	-0.484750	-2.717837	1.554823
97	48500000	49000000	-0.331466	-2.830762	1.410225
98	49000000	49500000	0.091837	-2.812325	1.310780
99	49500000	50000000	0.258986	-2.764557	1.255696
100	50000000	50500000	0.402380	-2.743203	1.150690
101	50500000	51000000	0.697612	-2.587805	1.104607
