# Chromosome: chr3, Resolution: 500000bp
# Generated: 2026-08-26 10:11:12
bin	start	end	x	y	z
0	0	500000	-3.679083	-1.698322	-1.104447
1	500000	1000000	-3.664689	-1.733614	-1.092410
2	1000000	1500000	-3.593878	-1.877185	-0.934279
3	1500000	2000000	-3.598330	-1.924896	-0.871637
4	2000000	2500000	-3.693546	-2.045688	-0.946977
5	2500000	3000000	-3.579822	-2.097164	-0.608461
6	3000000	3500000	-3.360809	-2.235700	-0.248180
7	3500000	4000000	-3.261445	-2.355090	0.073684
8	4000000	4500000	-3.295167	-2.513200	0.194424
9	4500000	5000000	-3.334549	-2.560098	0.317153
10	5000000	5500000	-3.311297	-2.631142	0.447648
11	5500000	6000000	-3.339832	-2.710935	0.534114
12	6000000	6500000	-3.441437	-2.709963	0.479490
13	6500000	7000000	-3.637189	-2.640272	0.429365
14	7000000	7500000	-3.515230	-2.536450	0.559501
15	7500000	8000000	-3.316940	-2.391193	0.970252
16	8000000	8500000	-2.998973	-2.266536	1.355154
17	8500000	9000000	-2.643619	-2.127602	1.796200
18	9000000	9500000	-2.400469	-2.050853	2.271235
19	9500000	10000000	-2.143045	-2.099625	2.705122
20	10000000	10500000	-1.860565	-2.030147	3.095666
21	10500000	11000000	-1.810901	-2.021243	3.266699
22	11000000	11500000	-1.588415	-2.027111	3.422587
23	11500000	12000000	-1.596211	-2.078409	3.490482
24	12000000	12500000	-1.769049	-2.091768	3.507491
25	12500000	13000000	-1.727392	-2.065027	3.494915
26	13000000	13500000	-1.621558	-1.933971	3.514812
27	13500000	14000000	-1.583676	-2.056773	3.486179
28	14000000	14500000	-1.668042	-2.301672	3.424995
29	14500000	15000000	-1.802974	-2.256287	3.200697
30	15000000	15500000	-2.061439	-2.248598	2.976014
31	15500000	16000000	-2.153244	-2.267065	2.699565
32	16000000	16500000	-2.317061	-2.245139	2.434149
33	16500000	17000000	-2.667157	-2.167101	2.007629
34	17000000	17500000	-2.990250	-1.992001	1.517831
35	17500000	18000000	-3.271927	-1.833142	1.001892
36	18000000	18500000	-3.640185	-1.874784	0.776625
37	18500000	19000000	-3.769505	-1.817487	0.573363
38	19000000	19500000	-4.000558	-1.678805	0.237855
39	19500000	20000000	-4.216099	-1.520731	-0.119918
40	20000000	20500000	-4.306319	-1.442869	-0.347964
41	20500000	21000000	-4.375414	-1.321618	-0.461581
42	21000000	21500000	-4.351415	-1.142086	-0.538872
43	21500000	22000000	-4.209054	-1.010729	-0.506982
44	22000000	22500000	-4.015259	-0.893645	-0.435783
45	22500000	23000000	-3.940248	-0.883697	-0.399019
46	23000000	23500000	-3.894859	-0.787166	-0.313853
47	23500000	24000000	-3.804450	-0.689631	-0.163829
48	24000000	24500000	-3.801083	-0.698770	-0.026354
49	24500000	25000000	-3.879922	-0.601974	0.019853
50	25000000	25500000	-4.024912	-0.419501	-0.200034
51	25500000	26000000	-4.275264	-0.307172	-0.335346
52	26000000	26500000	-4.239510	-0.227132	-0.176080
53	26500000	27000000	-4.266220	-0.309154	-0.034268
54	27000000	27500000	-4.351045	-0.273723	0.019031
55	27500000	28000000	-4.324651	-0.176163	0.068600
56	28000000	28500000	-4.334557	-0.120874	0.176020
57	28500000	29000000	-4.381052	-0.103758	0.327955
58	29000000	29500000	-4.337981	-0.037660	0.423470
59	29500000	30000000	-4.422714	-0.195024	0.579783
60	30000000	30500000	-4.358387	-0.182956	0.800582
61	30500000	31000000	-4.100120	-0.288004	1.093435
62	31000000	31500000	-3.912667	-0.372222	1.392818
63	31500000	32000000	-3.591221	-0.430627	1.773788
64	32000000	32500000	-3.470010	-0.456249	2.055811
65	32500000	33000000	-3.472672	-0.398510	2.155717
66	33000000	33500000	-3.447843	-0.073295	2.011747
67	33500000	34000000	-3.552535	0.198243	1.798180
