# Chromosome: chr11, Resolution: 500000bp
# Generated: 2026-09-24 10:34:14
bin	start	end	x	y	z
0	0	500000	4.990611	-0.424167	-1.437327
1	500000	1000000	4.811334	-0.394943	-1.238231
2	1000000	1500000	4.754306	-0.466958	-0.985801
3	1500000	2000000	4.682409	-0.439118	-0.844105
4	2000000	2500000	4.469589	-0.488101	-0.609780
5	2500000	3000000	4.239209	-0.341329	-0.182000
6	3000000	3500000	3.872521	-0.145419	0.249229
7	3500000	4000000	3.569011	0.080164	0.696178
8	4000000	4500000	3.403357	0.265167	1.013856
9	4500000	5000000	3.120699	0.503388	1.212602
10	5000000	5500000	2.901213	0.649202	1.317108
11	5500000	6000000	2.772078	0.785250	1.728447
12	6000000	6500000	2.793303	0.910401	1.782576
13	6500000	7000000	2.854111	0.970730	1.604556
14	7000000	7500000	2.900693	0.950211	1.282763
15	7500000	8000000	2.961366	0.938576	0.899651
16	8000000	8500000	3.101433	0.970092	0.641788
17	8500000	9000000	3.177242	1.048743	0.651727
18	9000000	9500000	3.259097	1.001354	0.363595
19	9500000	10000000	3.147847	0.899672	0.289650
20	10000000	10500000	3.161899	0.794529	0.323051
21	10500000	11000000	3.096120	0.900520	0.549069
22	11000000	11500000	2.900767	0.974935	0.940727
23	11500000	12000000	2.739367	1.056556	1.131474
24	12000000	12500000	2.539451	1.076499	1.326579
25	12500000	13000000	2.393641	1.180825	1.462797
26	13000000	13500000	2.261998	1.338959	1.665828
27	13500000	14000000	2.021436	1.492744	1.864832
28	14000000	14500000	1.821806	1.506972	1.996806
29	14500000	15000000	1.682534	1.536482	2.176402
30	15000000	15500000	1.615452	1.548959	2.244051
31	15500000	16000000	1.702901	1.545542	2.005142
32	16000000	16500000	1.715053	1.528980	1.942858
33	16500000	17000000	1.868506	1.470656	1.532102
34	17000000	17500000	2.035039	1.449416	1.198055
35	17500000	18000000	2.150404	1.457201	0.881452
36	18000000	18500000	2.289983	1.470566	0.523531
37	18500000	19000000	2.227548	1.446378	0.457174
38	19000000	19500000	1.985485	1.529732	0.734158
39	19500000	20000000	1.717313	1.692459	1.026273
40	20000000	20500000	1.414009	1.892786	1.472188
41	20500000	21000000	1.167628	2.011151	1.861885
42	21000000	21500000	1.021948	2.054335	2.104712
43	21500000	22000000	0.865172	2.219541	2.430238
44	22000000	22500000	0.714165	2.416666	2.681542
45	22500000	23000000	0.678303	2.507012	2.824655
46	23000000	23500000	0.694102	2.655081	2.803794
47	23500000	24000000	0.670005	2.799145	2.866820
48	24000000	24500000	0.572341	2.902709	2.857211
49	24500000	25000000	0.526122	3.062153	2.863977
50	25000000	25500000	0.554102	3.124255	2.694699
51	25500000	26000000	0.623513	3.120719	2.528555
52	26000000	26500000	0.633314	3.159384	2.283904
53	26500000	27000000	0.687812	3.126338	1.991233
54	27000000	27500000	0.691200	3.127208	1.781107
55	27500000	28000000	0.776351	3.239492	1.592008
56	28000000	28500000	0.646850	3.291713	1.605972
57	28500000	29000000	0.587363	3.258278	1.530556
58	29000000	29500000	0.453617	3.266594	1.555639
59	29500000	30000000	0.521431	3.333706	1.391606
60	30000000	30500000	0.555025	3.327448	1.295181
61	30500000	31000000	0.589119	3.143816	1.086183
62	31000000	31500000	0.728034	2.934795	0.841006
63	31500000	32000000	1.006405	2.731297	0.371996
64	32000000	32500000	1.222165	2.559325	0.064121
65	32500000	33000000	1.554300	2.378837	-0.387229
66	33000000	33500000	1.602418	2.243438	-0.589487
67	33500000	34000000	1.691015	2.128663	-0.748543
68	34000000	34500000	1.734356	2.058560	-0.767260
69	34500000	35000000	1.637894	2.030971	-0.711385
70	35000000	35500000	1.358626	2.111865	-0.420226
71	35500000	36000000	0.896106	2.309337	-0.051815
72	36000000	36500000	0.435288	2.579350	0.336236
73	36500000	37000000	0.100388	2.722890	0.731942
74	37000000	37500000	-0.201742	2.957131	0.981840
75	37500000	38000000	-0.505912	3.242696	1.154017
76	38000000	38500000	-0.747068	3.498079	1.275212
77	38500000	39000000	-0.784652	3.616356	1.205309
78	39000000	39500000	-0.775646	3.675982	1.136805
79	39500000	40000000	-0.753064	3.623072	1.066273
80	40000000	40500000	-0.796865	3.644933	0.919233
81	40500000	41000000	-0.877643	3.631529	0.915606
82	41000000	41500000	-0.771639	3.567560	0.772277
83	41500000	42000000	-0.627438	3.406163	0.609703
