# Chromosome: chr1, Resolution: 500000bp
# Generated: 2026-07-31 11:25:35
bin	start	end	x	y	z
0	0	500000	0.162881	1.789767	-2.021588
1	500000	1000000	0.763836	2.001592	-1.936571
2	1000000	1500000	1.291161	2.029707	-1.860724
3	1500000	2000000	1.539808	2.063738	-1.884847
4	2000000	2500000	1.383117	2.025488	-2.122649
5	2500000	3000000	2.337524	2.242692	-1.999689
6	3000000	3500000	3.212638	2.255588	-1.882519
7	3500000	4000000	3.202794	2.086043	-2.007592
8	4000000	4500000	3.179298	1.957563	-2.131991
9	4500000	5000000	2.996887	2.026490	-2.242674
10	5000000	5500000	2.852303	2.066057	-2.248754
11	5500000	6000000	2.681670	1.994170	-2.388791
12	6000000	6500000	2.606459	2.104822	-2.349822
13	6500000	7000000	2.413891	2.170326	-2.496907
14	7000000	7500000	2.106234	2.538137	-2.383998
15	7500000	8000000	1.786682	2.767528	-2.298173
16	8000000	8500000	1.610973	2.989063	-2.172801
17	8500000	9000000	1.457070	3.150423	-2.149173
18	9000000	9500000	1.371310	3.433411	-2.054001
19	9500000	10000000	1.284266	3.505822	-2.093928
20	10000000	10500000	1.205519	3.648971	-1.950767
21	10500000	11000000	1.253388	3.535945	-2.115816
22	11000000	11500000	1.539866	3.290715	-2.282262
23	11500000	12000000	1.879177	2.882564	-2.431632
24	12000000	12500000	2.033711	2.640784	-2.581203
25	12500000	13000000	2.130577	2.401250	-2.654465
26	13000000	13500000	2.174252	2.247839	-2.704327
27	13500000	14000000	2.258770	2.124046	-2.765677
28	14000000	14500000	2.336556	2.131004	-2.659601
29	14500000	15000000	2.168849	2.349208	-2.507738
30	15000000	15500000	1.963697	2.679920	-2.367465
31	15500000	16000000	1.920387	2.801011	-2.358872
32	16000000	16500000	1.819965	2.883829	-2.419386
33	16500000	17000000	1.713797	2.902076	-2.459886
34	17000000	17500000	1.617093	2.922951	-2.452649
35	17500000	18000000	1.399692	2.865258	-2.542119
36	18000000	18500000	1.206106	2.752984	-2.661808
37	18500000	19000000	0.969543	2.646674	-2.848910
38	19000000	19500000	0.708629	2.766693	-2.775889
39	19500000	20000000	0.522564	2.983351	-2.608391
40	20000000	20500000	0.297240	3.168368	-2.561737
41	20500000	21000000	0.183728	3.270433	-2.599896
42	21000000	21500000	0.220606	3.263736	-2.688754
43	21500000	22000000	0.080542	3.393845	-2.637837
44	22000000	22500000	-0.161009	3.544495	-2.539413
45	22500000	23000000	-0.244120	3.462088	-2.574824
46	23000000	23500000	-0.423788	3.327333	-2.654870
47	23500000	24000000	-0.593854	3.243415	-2.643797
48	24000000	24500000	-0.811622	3.322678	-2.516753
49	24500000	25000000	-1.043297	3.325725	-2.445961
50	25000000	25500000	-1.154536	3.367476	-2.408528
51	25500000	26000000	-1.271489	3.287960	-2.484951
52	26000000	26500000	-1.483371	3.295900	-2.481347
53	26500000	27000000	-1.582395	3.256241	-2.511551
54	27000000	27500000	-1.596721	3.192730	-2.577177
55	27500000	28000000	-1.343237	2.989950	-2.774591
56	28000000	28500000	-1.132008	2.851478	-2.873740
57	28500000	29000000	-0.755499	2.529668	-3.091732
58	29000000	29500000	-0.493383	2.326693	-3.231735
59	29500000	30000000	-0.265047	2.199042	-3.353118
60	30000000	30500000	-0.164352	2.132619	-3.466680
61	30500000	31000000	-0.269748	2.063136	-3.488495
62	31000000	31500000	-0.588367	2.036550	-3.467451
63	31500000	32000000	-0.701208	1.994856	-3.534946
64	32000000	32500000	-0.733995	1.983126	-3.560636
