# Chromosome: chr8, Resolution: 500000bp
# Generated: 2026-09-02 10:45:51
bin	start	end	x	y	z
0	0	500000	-3.668763	1.689711	0.265923
1	500000	1000000	-3.672619	1.956049	0.223614
2	1000000	1500000	-3.643869	1.881938	-0.019637
3	1500000	2000000	-3.570958	1.694810	-0.207412
4	2000000	2500000	-3.371721	1.762095	-0.353799
5	2500000	3000000	-3.253252	1.802031	-0.534922
6	3000000	3500000	-3.148237	1.473111	-0.871019
7	3500000	4000000	-3.016617	1.094346	-1.190714
8	4000000	4500000	-2.867561	0.747463	-1.435728
9	4500000	5000000	-2.694836	0.463756	-1.415576
10	5000000	5500000	-2.520292	0.254530	-1.287626
11	5500000	6000000	-2.718126	0.148536	-1.111735
12	6000000	6500000	-2.905519	0.290043	-0.689042
13	6500000	7000000	-2.862198	-0.152764	-0.405454
14	7000000	7500000	-2.705918	-0.534219	-0.145608
15	7500000	8000000	-2.627463	-0.821798	0.098414
16	8000000	8500000	-2.794297	-0.933862	0.297719
17	8500000	9000000	-3.008386	-0.980691	0.428605
18	9000000	9500000	-2.800894	-1.140820	0.501336
19	9500000	10000000	-2.561982	-1.697647	0.327083
20	10000000	10500000	-2.494621	-1.667141	0.309467
21	10500000	11000000	-2.905628	-1.400914	0.434157
22	11000000	11500000	-2.952741	-1.290346	0.294712
23	11500000	12000000	-2.758551	-1.118891	0.073795
24	12000000	12500000	-2.608532	-0.939445	-0.243340
25	12500000	13000000	-2.629347	-0.631938	-0.560403
26	13000000	13500000	-2.655364	-0.241409	-0.923264
27	13500000	14000000	-2.764650	0.149946	-1.294104
28	14000000	14500000	-2.551478	0.209468	-1.741024
29	14500000	15000000	-2.690099	0.412522	-1.850008
30	15000000	15500000	-2.781697	0.555086	-1.975069
31	15500000	16000000	-2.751369	0.495003	-1.981906
32	16000000	16500000	-2.673893	0.287902	-1.875787
33	16500000	17000000	-2.538712	0.061381	-1.736551
34	17000000	17500000	-2.444297	-0.166728	-1.649526
35	17500000	18000000	-2.400398	-0.340460	-1.552634
36	18000000	18500000	-2.231905	-0.635876	-1.452828
37	18500000	19000000	-2.211573	-0.950978	-1.220134
38	19000000	19500000	-2.353981	-1.069014	-1.054786
39	19500000	20000000	-2.477533	-1.148530	-0.956739
40	20000000	20500000	-2.529165	-1.328810	-0.777573
41	20500000	21000000	-2.468832	-1.578529	-0.523479
42	21000000	21500000	-2.297745	-1.855401	-0.299325
43	21500000	22000000	-2.210882	-2.007525	-0.164854
44	22000000	22500000	-2.076172	-2.072885	-0.152401
45	22500000	23000000	-2.004859	-2.214708	-0.174947
46	23000000	23500000	-2.041046	-2.278130	-0.158838
47	23500000	24000000	-2.030069	-2.288969	-0.229205
48	24000000	24500000	-2.051663	-2.167314	-0.425125
49	24500000	25000000	-2.118445	-2.057562	-0.560016
50	25000000	25500000	-2.093784	-1.972436	-0.653523
51	25500000	26000000	-2.037588	-2.029625	-0.686836
52	26000000	26500000	-1.826891	-2.105572	-0.556975
53	26500000	27000000	-1.560426	-2.283763	-0.436863
54	27000000	27500000	-1.393720	-2.451215	-0.276399
55	27500000	28000000	-1.228341	-2.698148	-0.021589
56	28000000	28500000	-1.062706	-2.875569	0.122994
57	28500000	29000000	-0.995220	-3.023551	0.173937
