# Chromosome: chr7, Resolution: 500000bp
# Generated: 2026-07-31 11:28:13
bin	start	end	x	y	z
0	0	500000	-3.286686	-0.965438	2.258412
1	500000	1000000	-3.212089	-1.123558	2.163970
2	1000000	1500000	-3.157945	-1.148912	2.061494
3	1500000	2000000	-3.081766	-0.973299	1.635363
4	2000000	2500000	-3.016002	-0.920398	1.347508
5	2500000	3000000	-3.023676	-0.622062	0.931301
6	3000000	3500000	-3.104434	-0.432650	0.707138
7	3500000	4000000	-3.141789	-0.377075	0.528888
8	4000000	4500000	-3.239042	-0.256280	0.535733
9	4500000	5000000	-3.294230	-0.216244	0.534237
10	5000000	5500000	-3.477674	-0.272298	0.931218
11	5500000	6000000	-3.491956	-0.396049	1.026467
12	6000000	6500000	-3.513564	-0.618633	1.210055
13	6500000	7000000	-3.502384	-0.487705	1.102248
14	7000000	7500000	-3.498412	-0.155343	0.658431
15	7500000	8000000	-3.424830	0.197226	0.122719
16	8000000	8500000	-3.363780	0.623716	-0.366421
17	8500000	9000000	-3.239291	0.925329	-0.896398
18	9000000	9500000	-3.149634	0.985577	-1.160338
19	9500000	10000000	-3.048289	1.234260	-1.616581
20	10000000	10500000	-3.068156	1.321751	-1.812418
21	10500000	11000000	-3.113415	1.258270	-1.794466
22	11000000	11500000	-3.154435	1.134276	-1.674611
23	11500000	12000000	-3.261810	1.108663	-1.592231
24	12000000	12500000	-3.321759	1.065138	-1.537572
25	12500000	13000000	-3.263171	1.251510	-1.700177
26	13000000	13500000	-3.286227	1.128831	-1.709531
27	13500000	14000000	-3.250000	1.039877	-1.797038
28	14000000	14500000	-3.231084	0.984232	-1.865022
29	14500000	15000000	-3.212136	0.902397	-2.044826
30	15000000	15500000	-3.109147	0.613947	-2.117395
31	15500000	16000000	-3.083140	0.254383	-2.011134
32	16000000	16500000	-3.231528	-0.064302	-1.785616
33	16500000	17000000	-3.356263	-0.185503	-1.532835
34	17000000	17500000	-3.520007	-0.228203	-1.294285
35	17500000	18000000	-3.625681	-0.308769	-1.117735
36	18000000	18500000	-3.707757	-0.465801	-0.980155
37	18500000	19000000	-3.779128	-0.613422	-0.795318
38	19000000	19500000	-3.832952	-0.637117	-0.860678
39	19500000	20000000	-3.746015	-0.793753	-0.806283
40	20000000	20500000	-3.615846	-0.949009	-0.850123
41	20500000	21000000	-3.463006	-1.224520	-0.853083
42	21000000	21500000	-3.262482	-1.485545	-0.666159
43	21500000	22000000	-3.120421	-1.683091	-0.360195
44	22000000	22500000	-3.049199	-1.816862	-0.189163
45	22500000	23000000	-2.858320	-1.942983	-0.016514
46	23000000	23500000	-2.790788	-2.087913	0.171982
47	23500000	24000000	-2.652021	-2.246708	0.341444
48	24000000	24500000	-2.518708	-2.342719	0.514458
49	24500000	25000000	-2.451339	-2.477570	0.641511
50	25000000	25500000	-2.323364	-2.599841	0.646199
51	25500000	26000000	-2.230195	-2.778869	0.711207
52	26000000	26500000	-2.130967	-2.980930	0.847905
53	26500000	27000000	-1.982224	-3.066192	0.831323
54	27000000	27500000	-1.988853	-3.106717	0.751275
55	27500000	28000000	-1.942903	-3.177421	0.551784
56	28000000	28500000	-1.904018	-3.160366	0.320187
57	28500000	29000000	-1.938696	-3.180281	0.212233
58	29000000	29500000	-1.851173	-3.120619	0.010549
59	29500000	30000000	-1.970749	-3.011190	-0.344991
60	30000000	30500000	-2.018898	-2.838120	-0.612210
61	30500000	31000000	-2.004638	-2.736408	-0.753353
62	31000000	31500000	-1.895920	-2.801771	-0.733319
63	31500000	32000000	-1.668887	-2.887038	-0.960940
64	32000000	32500000	-1.449132	-2.838827	-1.321022
65	32500000	33000000	-1.291409	-2.788784	-1.688116
66	33000000	33500000	-1.047901	-2.780442	-1.765825
67	33500000	34000000	-0.866704	-2.895014	-1.917708
68	34000000	34500000	-0.702913	-3.071873	-1.952410
69	34500000	35000000	-0.677009	-3.055463	-2.062471
70	35000000	35500000	-0.679297	-3.033733	-1.938200
71	35500000	36000000	-0.698662	-3.110932	-1.740328
72	36000000	36500000	-0.661230	-3.271825	-1.484370
73	36500000	37000000	-0.645862	-3.286628	-1.364316
74	37000000	37500000	-0.718828	-3.263847	-1.332199
75	37500000	38000000	-0.820996	-3.141637	-1.423457
76	38000000	38500000	-0.876879	-3.043494	-1.501381
77	38500000	39000000	-1.103707	-2.835969	-1.729287
78	39000000	39500000	-1.058846	-2.649241	-2.071141
79	39500000	40000000	-1.119423	-2.404154	-2.398288
80	40000000	40500000	-1.332955	-2.280384	-2.577669
81	40500000	41000000	-1.359888	-2.183377	-2.705972
82	41000000	41500000	-1.455663	-2.156541	-2.809643
83	41500000	42000000	-1.527294	-2.071964	-2.832540
84	42000000	42500000	-1.344989	-2.193323	-2.523895
85	42500000	43000000	-1.383649	-2.427192	-1.949129
86	43000000	43500000	-1.362846	-2.690993	-1.421298
87	43500000	44000000	-1.245707	-2.846167	-1.230079
88	44000000	44500000	-1.331969	-2.749712	-1.205140
89	44500000	45000000	-1.111464	-2.581704	-1.333014
90	45000000	45500000	-0.968390	-2.469428	-1.560833
91	45500000	46000000	-1.044746	-2.261465	-1.884361
92	46000000	46500000	-1.098222	-1.906390	-2.202191
93	46500000	47000000	-1.225056	-1.469064	-2.586344
94	47000000	47500000	-1.235961	-1.067381	-2.920995
95	47500000	48000000	-1.173319	-0.949556	-2.933085
96	48000000	48500000	-1.271632	-0.809672	-2.867017
97	48500000	49000000	-1.329696	-0.742909	-2.732528
98	49000000	49500000	-1.289508	-0.632881	-2.803571
99	49500000	50000000	-1.362544	-0.279491	-3.066271
100	50000000	50500000	-1.243918	-0.069091	-3.315709
101	50500000	51000000	-1.108604	0.021031	-3.392680
102	51000000	51500000	-0.986062	0.227992	-3.525038
103	51500000	52000000	-0.898162	0.386995	-3.616598
104	52000000	52500000	-0.833092	0.688292	-3.762254
105	52500000	53000000	-0.833942	0.839367	-3.770295
106	53000000	53500000	-0.643411	0.660627	-3.686711
107	53500000	54000000	-0.609823	0.469733	-3.482636
108	54000000	54500000	-0.557692	0.304342	-3.332069
109	54500000	55000000	-0.504582	0.199421	-3.276921
110	55000000	55500000	-0.473769	0.410485	-3.249750
111	55500000	56000000	-0.491660	0.612097	-3.199040
112	56000000	56500000	-0.520310	0.977760	-3.137259
113	56500000	57000000	-0.633766	1.538030	-3.087670
114	57000000	57500000	-0.744646	2.229244	-3.007518
115	57500000	58000000	-0.958531	2.914893	-2.848579
116	58000000	58500000	-1.180867	3.433580	-2.604148
117	58500000	59000000	-0.695189	2.610918	-2.388675
118	59000000	59500000	-0.174602	1.819311	-2.325138
119	59500000	60000000	0.350757	1.137210	-2.447321
120	60000000	60500000	0.833721	0.587522	-2.698446
121	60500000	61000000	1.106273	0.450522	-2.881953
122	61000000	61500000	1.423300	0.352248	-3.061926
123	61500000	62000000	1.709520	0.273457	-3.220905
124	62000000	62500000	1.328351	1.275318	-3.310629
125	62500000	63000000	1.070264	2.025161	-3.402714
126	63000000	63500000	0.858432	2.513015	-3.400238
127	63500000	64000000	0.704575	2.770784	-3.317335
128	64000000	64500000	0.967924	2.000218	-3.196716
129	64500000	65000000	1.153737	1.067391	-3.025039
130	65000000	65500000	1.423392	0.093605	-2.762120
131	65500000	66000000	1.679966	-0.626379	-2.796328
132	66000000	66500000	1.764299	-0.976046	-2.796931
133	66500000	67000000	1.807494	-1.206859	-2.755873
134	67000000	67500000	1.810421	-1.446639	-2.718919
135	67500000	68000000	1.610350	-1.246929	-2.765583
136	68000000	68500000	1.556503	-1.038097	-2.779219
137	68500000	69000000	1.472987	-0.822008	-2.835648
138	69000000	69500000	1.427665	-0.787170	-2.741440
139	69500000	70000000	1.478272	-0.870206	-2.745945
140	70000000	70500000	1.541411	-0.914314	-2.703862
141	70500000	71000000	1.503433	-0.845200	-2.691087
142	71000000	71500000	1.603124	-1.103748	-2.559279
143	71500000	72000000	1.618220	-1.451608	-2.291191
144	72000000	72500000	1.541118	-1.678964	-1.955997
145	72500000	73000000	1.453245	-2.075925	-1.468138
146	73000000	73500000	1.329803	-2.586216	-0.767641
147	73500000	74000000	1.234299	-3.177375	-0.081115
148	74000000	74500000	1.209854	-3.732392	0.646941
149	74500000	75000000	1.135841	-3.800837	1.118536
150	75000000	75500000	1.254530	-3.784395	1.161429
151	75500000	76000000	1.450568	-3.751756	1.077094
152	76000000	76500000	1.653272	-3.594294	0.869829
153	76500000	77000000	1.883741	-3.196444	0.529546
154	77000000	77500000	2.035047	-2.554451	0.047593
155	77500000	78000000	2.221970	-1.916100	-0.463773
156	78000000	78500000	2.355825	-1.210814	-1.039295
157	78500000	79000000	2.354496	-0.431178	-1.418702
158	79000000	79500000	2.400048	0.242308	-1.752830
159	79500000	80000000	2.387643	0.849647	-1.988117
160	80000000	80500000	2.488219	0.936962	-2.117118
161	80500000	81000000	2.550224	1.000228	-2.179895
162	81000000	81500000	2.680950	1.029311	-2.094349
163	81500000	82000000	2.801651	0.832792	-1.979220
164	82000000	82500000	2.910164	0.731425	-1.851932
165	82500000	83000000	3.044951	0.600264	-1.845113
166	83000000	83500000	3.218611	0.587381	-1.859330
167	83500000	84000000	3.286705	0.830214	-1.731501
168	84000000	84500000	3.447224	0.748236	-1.717975
169	84500000	85000000	3.491189	0.701356	-1.731020
