# Chromosome: chr7, Resolution: 500000bp
# Generated: 2026-07-31 11:28:03
bin	start	end	x	y	z
0	0	500000	0.056616	4.065341	1.051409
1	500000	1000000	-0.238353	3.980433	0.979476
2	1000000	1500000	-0.229013	3.940121	0.837314
3	1500000	2000000	-0.073609	3.791704	0.658528
4	2000000	2500000	-0.009698	3.700372	0.513409
5	2500000	3000000	0.171341	3.564344	0.322479
6	3000000	3500000	0.330842	3.484084	0.186151
7	3500000	4000000	0.384701	3.435811	0.112536
8	4000000	4500000	0.442173	3.482598	0.146232
9	4500000	5000000	0.247163	3.452059	0.216558
10	5000000	5500000	0.225502	3.644098	0.336435
11	5500000	6000000	0.183352	3.616662	0.222176
12	6000000	6500000	0.100906	3.670923	0.193095
13	6500000	7000000	0.232363	3.650727	0.094329
14	7000000	7500000	0.635952	3.531875	-0.099861
15	7500000	8000000	1.252547	3.314978	-0.329124
16	8000000	8500000	1.919889	3.207278	-0.467588
17	8500000	9000000	2.243608	2.987950	-0.605312
18	9000000	9500000	2.333416	2.881385	-0.649662
19	9500000	10000000	2.532689	2.814890	-0.721250
20	10000000	10500000	2.714371	2.658591	-0.837135
21	10500000	11000000	2.725929	2.596484	-0.930625
22	11000000	11500000	2.635713	2.509998	-1.055809
23	11500000	12000000	2.717129	2.348172	-1.168381
24	12000000	12500000	2.757540	2.208137	-1.296521
25	12500000	13000000	2.938886	2.079112	-1.356879
26	13000000	13500000	3.032697	1.834980	-1.455521
27	13500000	14000000	3.028822	1.684289	-1.537986
28	14000000	14500000	3.099107	1.525838	-1.616575
29	14500000	15000000	3.073689	1.474163	-1.720707
30	15000000	15500000	2.805723	1.472132	-1.887560
31	15500000	16000000	2.535406	1.594486	-1.960352
32	16000000	16500000	2.291766	1.745535	-2.073787
33	16500000	17000000	2.169098	1.792398	-2.227052
34	17000000	17500000	2.175052	1.872308	-2.308540
35	17500000	18000000	2.084938	1.975282	-2.422743
36	18000000	18500000	2.022228	2.073112	-2.465082
37	18500000	19000000	1.883908	2.254603	-2.440924
38	19000000	19500000	1.853792	2.283335	-2.537872
39	19500000	20000000	1.668634	2.335121	-2.467552
40	20000000	20500000	1.437233	2.473560	-2.372768
41	20500000	21000000	1.087311	2.681423	-2.273340
42	21000000	21500000	0.712690	2.825235	-2.023626
43	21500000	22000000	0.303015	3.029509	-1.755776
44	22000000	22500000	0.134901	3.102216	-1.621916
45	22500000	23000000	-0.053877	3.074664	-1.499581
46	23000000	23500000	-0.304256	3.080079	-1.384915
47	23500000	24000000	-0.508524	3.145344	-1.286826
48	24000000	24500000	-0.695280	3.175068	-1.168881
49	24500000	25000000	-0.971384	3.200602	-1.096101
50	25000000	25500000	-1.084123	3.177955	-1.146260
51	25500000	26000000	-1.348459	3.200128	-1.062066
52	26000000	26500000	-1.567028	3.349779	-0.946171
53	26500000	27000000	-1.564622	3.303437	-1.027979
54	27000000	27500000	-1.595310	3.225852	-1.079195
55	27500000	28000000	-1.642891	3.120070	-1.208752
56	28000000	28500000	-1.500336	3.023703	-1.396809
57	28500000	29000000	-1.604187	2.964727	-1.435453
58	29000000	29500000	-1.559602	2.813852	-1.560526
59	29500000	30000000	-1.378248	2.659342	-1.825704
60	30000000	30500000	-1.217944	2.582111	-1.968333
61	30500000	31000000	-1.053935	2.463789	-2.062275
62	31000000	31500000	-0.970864	2.520272	-2.103208
63	31500000	32000000	-0.738617	2.461440	-2.330453
64	32000000	32500000	-0.328055	2.301491	-2.622643
65	32500000	33000000	0.162364	2.146570	-2.891554
66	33000000	33500000	0.246957	1.971639	-2.947343
67	33500000	34000000	0.282978	1.902657	-3.050448
68	34000000	34500000	0.042274	1.936872	-3.126772
69	34500000	35000000	-0.122150	1.807258	-3.126632
70	35000000	35500000	-0.343922	1.796165	-3.045852
