# Chromosome: chr14, Resolution: 500000bp
# Generated: 2026-07-31 11:30:07
bin	start	end	x	y	z
0	0	500000	-3.435924	-2.503262	-1.322013
1	500000	1000000	-3.527111	-2.464165	-1.164460
2	1000000	1500000	-3.604058	-2.125297	-1.299761
3	1500000	2000000	-3.627229	-1.795051	-1.465560
4	2000000	2500000	-3.633675	-1.490715	-1.571954
5	2500000	3000000	-3.601967	-1.228977	-1.763653
6	3000000	3500000	-3.532879	-0.984805	-2.097412
7	3500000	4000000	-3.391599	-0.849825	-2.481728
8	4000000	4500000	-3.068517	-0.966220	-2.813121
9	4500000	5000000	-2.604386	-1.411401	-2.940731
10	5000000	5500000	-2.110607	-1.925438	-3.043425
11	5500000	6000000	-1.660623	-2.353733	-3.166334
12	6000000	6500000	-1.314517	-2.599070	-3.296614
13	6500000	7000000	-1.087965	-2.716631	-3.396022
14	7000000	7500000	-0.980982	-2.791852	-3.422467
15	7500000	8000000	-1.058857	-2.911113	-3.127464
16	8000000	8500000	-1.211102	-3.009970	-2.796473
17	8500000	9000000	-1.313104	-3.163486	-2.458751
18	9000000	9500000	-1.366053	-3.395001	-2.112574
19	9500000	10000000	-1.402918	-3.681400	-1.776731
20	10000000	10500000	-1.506561	-3.911388	-1.473206
21	10500000	11000000	-1.633809	-4.008864	-1.246963
22	11000000	11500000	-1.907716	-3.645602	-1.306001
23	11500000	12000000	-2.277633	-3.137752	-1.350968
24	12000000	12500000	-2.788211	-2.435490	-1.239719
25	12500000	13000000	-3.336690	-1.646849	-0.998621
26	13000000	13500000	-3.811361	-0.798892	-0.690626
27	13500000	14000000	-4.102322	0.066828	-0.402851
28	14000000	14500000	-4.258439	0.919490	-0.193802
29	14500000	15000000	-4.190311	1.526699	-0.161774
30	15000000	15500000	-4.078952	1.978982	-0.259886
31	15500000	16000000	-3.967369	2.187121	-0.502627
32	16000000	16500000	-3.906671	2.212965	-0.771653
33	16500000	17000000	-3.910249	2.051170	-0.984732
34	17000000	17500000	-3.974090	1.619074	-0.979739
35	17500000	18000000	-4.072879	1.067645	-0.870203
36	18000000	18500000	-4.043649	0.473290	-0.581483
37	18500000	19000000	-3.872794	0.112549	-0.133648
38	19000000	19500000	-3.615433	-0.021712	0.336414
39	19500000	20000000	-3.258953	0.045480	0.758353
40	20000000	20500000	-2.779223	0.057001	1.149640
41	20500000	21000000	-2.382069	0.306622	1.320927
42	21000000	21500000	-1.982567	0.792653	1.462703
43	21500000	22000000	-1.784241	1.324267	1.481342
44	22000000	22500000	-1.733344	1.698269	1.506796
45	22500000	23000000	-1.791353	1.888011	1.552978
46	23000000	23500000	-1.914574	1.774719	1.659925
47	23500000	24000000	-2.053490	1.560066	1.742106
48	24000000	24500000	-2.211598	1.156399	1.850683
49	24500000	25000000	-2.278614	0.541005	1.887210
50	25000000	25500000	-2.365301	-0.177509	1.941771
51	25500000	26000000	-2.457398	-0.864877	1.956728
52	26000000	26500000	-2.500722	-1.509215	2.004810
53	26500000	27000000	-2.443961	-1.921678	2.040995
54	27000000	27500000	-2.523163	-1.983834	2.081890
55	27500000	28000000	-2.543914	-1.823178	2.170798
56	28000000	28500000	-2.630899	-1.618974	2.319950
57	28500000	29000000	-2.609688	-1.223504	2.513668
58	29000000	29500000	-2.435693	-0.782590	2.636434
59	29500000	30000000	-2.284961	-0.166791	2.732372
60	30000000	30500000	-2.079125	0.148501	2.740698
61	30500000	31000000	-1.966049	0.472720	2.847974
62	31000000	31500000	-1.658890	0.598395	2.913145
63	31500000	32000000	-1.439666	0.699181	3.058566
64	32000000	32500000	-1.268547	0.763819	3.149614
65	32500000	33000000	-1.251744	0.817195	3.217450
66	33000000	33500000	-1.094403	0.798758	3.149712
67	33500000	34000000	-1.095506	0.997333	3.195305
68	34000000	34500000	-0.944632	1.018996	3.260938
69	34500000	35000000	-0.957932	0.871115	3.318615
70	35000000	35500000	-0.863763	0.741190	3.236004
71	35500000	36000000	-0.812064	0.429252	3.196903
72	36000000	36500000	-0.734650	-0.020304	3.214333
73	36500000	37000000	-0.780544	-0.554611	3.298165
74	37000000	37500000	-0.683456	-0.987041	3.295212
75	37500000	38000000	-0.547107	-1.325726	3.176034
76	38000000	38500000	-0.369110	-1.443440	3.077009
77	38500000	39000000	-0.238570	-1.669357	3.062049
78	39000000	39500000	-0.073349	-1.802926	2.996694
79	39500000	40000000	-0.074771	-2.020248	2.840402
80	40000000	40500000	0.005082	-2.186571	2.715437
81	40500000	41000000	-0.001451	-2.341650	2.587025
82	41000000	41500000	-0.094290	-2.671521	2.347080
83	41500000	42000000	-0.210173	-3.022918	2.093951
84	42000000	42500000	-0.230978	-3.181222	1.903651
85	42500000	43000000	-0.283678	-3.315411	1.751609
