# Chromosome: chr3, Resolution: 500000bp
# Generated: 2026-09-02 10:40:30
bin	start	end	x	y	z
0	0	500000	-3.495074	-1.849969	-0.937777
1	500000	1000000	-3.526636	-1.902635	-0.852544
2	1000000	1500000	-3.505522	-1.951350	-0.795724
3	1500000	2000000	-3.460629	-2.050701	-0.675048
4	2000000	2500000	-3.555817	-2.145664	-0.706588
5	2500000	3000000	-3.379092	-2.186296	-0.361232
6	3000000	3500000	-3.210941	-2.218019	-0.026835
7	3500000	4000000	-3.086188	-2.391095	0.276368
8	4000000	4500000	-3.050845	-2.560671	0.410763
9	4500000	5000000	-3.014859	-2.709306	0.588426
10	5000000	5500000	-3.008880	-2.728665	0.670467
11	5500000	6000000	-3.097574	-2.839644	0.753591
12	6000000	6500000	-3.235284	-2.871525	0.611914
13	6500000	7000000	-3.385859	-2.854128	0.563963
14	7000000	7500000	-3.282993	-2.669016	0.656487
15	7500000	8000000	-3.080641	-2.559844	0.974008
16	8000000	8500000	-2.742585	-2.437293	1.346264
17	8500000	9000000	-2.444573	-2.315344	1.740550
18	9000000	9500000	-2.160635	-2.160156	2.177680
19	9500000	10000000	-1.945068	-2.137165	2.682104
20	10000000	10500000	-1.666368	-2.046407	3.024565
21	10500000	11000000	-1.631646	-2.072485	3.270819
22	11000000	11500000	-1.549709	-2.005016	3.376558
23	11500000	12000000	-1.589334	-2.002735	3.430780
24	12000000	12500000	-1.732300	-1.950222	3.465424
25	12500000	13000000	-1.635740	-1.952433	3.501647
26	13000000	13500000	-1.451144	-1.876350	3.561059
27	13500000	14000000	-1.463370	-2.068376	3.567367
28	14000000	14500000	-1.540057	-2.296257	3.476157
29	14500000	15000000	-1.561858	-2.210645	3.302738
30	15000000	15500000	-1.811521	-2.233087	3.062423
31	15500000	16000000	-1.921808	-2.268209	2.815250
32	16000000	16500000	-2.164001	-2.268307	2.527134
33	16500000	17000000	-2.584436	-2.261712	2.097240
34	17000000	17500000	-2.875944	-1.938815	1.529448
35	17500000	18000000	-3.185129	-1.706122	0.915099
36	18000000	18500000	-3.585188	-1.784795	0.649715
37	18500000	19000000	-3.776016	-1.658162	0.400048
38	19000000	19500000	-3.994913	-1.579016	-0.001617
