# Chromosome: chr17, Resolution: 500000bp
# Generated: 2026-08-26 10:19:29
bin	start	end	x	y	z
0	0	500000	-1.986219	2.382663	1.487135
1	500000	1000000	-2.033055	2.097252	1.511395
2	1000000	1500000	-2.016118	2.006543	1.385261
3	1500000	2000000	-2.001271	2.062969	1.190392
4	2000000	2500000	-2.110228	1.739185	1.129152
5	2500000	3000000	-2.302811	1.589283	1.220404
6	3000000	3500000	-2.364275	1.425218	1.081758
7	3500000	4000000	-2.389014	1.477032	0.924864
8	4000000	4500000	-2.260897	1.515403	0.647584
9	4500000	5000000	-2.189279	1.497668	0.495924
10	5000000	5500000	-2.179505	1.294304	0.549407
11	5500000	6000000	-2.215009	1.246501	0.516227
12	6000000	6500000	-2.168899	1.224453	0.429286
13	6500000	7000000	-2.119222	1.171152	0.271558
14	7000000	7500000	-2.034482	1.022838	0.075541
15	7500000	8000000	-2.031046	0.988438	-0.029999
16	8000000	8500000	-1.987947	1.022036	-0.217697
17	8500000	9000000	-1.856510	1.161941	-0.470990
18	9000000	9500000	-1.476477	1.369791	-0.809361
19	9500000	10000000	-1.056723	1.610256	-1.271116
20	10000000	10500000	-0.697920	1.766038	-1.593715
21	10500000	11000000	-0.469234	1.774365	-1.833234
22	11000000	11500000	-0.346640	1.803994	-2.014945
23	11500000	12000000	-0.151360	1.804036	-2.135522
24	12000000	12500000	-0.001062	1.787637	-2.312007
25	12500000	13000000	-0.050891	1.664134	-2.359384
26	13000000	13500000	-0.050401	1.523307	-2.407029
27	13500000	14000000	-0.113194	1.504153	-2.459241
28	14000000	14500000	-0.267929	1.594473	-2.518128
29	14500000	15000000	-0.455124	1.506546	-2.494777
30	15000000	15500000	-0.784867	1.304245	-2.480860
31	15500000	16000000	-1.093861	1.065314	-2.334381
32	16000000	16500000	-1.407407	0.916220	-2.202377
33	16500000	17000000	-1.865133	0.780904	-1.977826
34	17000000	17500000	-2.285780	0.649019	-1.809205
35	17500000	18000000	-2.494637	0.600379	-1.661051
36	18000000	18500000	-2.572921	0.643291	-1.639471
37	18500000	19000000	-2.471520	0.617063	-1.795653
38	19000000	19500000	-2.300331	0.642842	-2.032559
39	19500000	20000000	-2.004015	0.667197	-2.250413
40	20000000	20500000	-1.445107	0.942370	-2.481226
41	20500000	21000000	-0.818020	1.170130	-2.639665
42	21000000	21500000	-0.196771	1.390059	-2.665201
43	21500000	22000000	0.345470	1.764549	-2.132136
44	22000000	22500000	0.708504	2.227285	-1.304703
45	22500000	23000000	0.899109	2.652432	-0.473911
46	23000000	23500000	0.958461	3.049993	0.263143
47	23500000	24000000	0.775748	3.253225	0.880863
48	24000000	24500000	0.571073	3.516523	1.350161
49	24500000	25000000	0.352647	3.713196	1.623757
50	25000000	25500000	0.206924	3.743440	1.197688
51	25500000	26000000	0.018852	3.294425	0.576941
52	26000000	26500000	-0.172025	2.793342	-0.056233
53	26500000	27000000	-0.405213	2.150453	-0.568219
54	27000000	27500000	-0.689308	1.454843	-0.773262
55	27500000	28000000	-1.013588	0.690571	-0.891069
56	28000000	28500000	-1.308982	-0.295472	-1.056455
57	28500000	29000000	-1.767206	-1.181337	-0.939852
58	29000000	29500000	-2.210899	-1.461261	-0.648916
59	29500000	30000000	-2.523909	-1.637442	-0.453271
60	30000000	30500000	-2.541418	-1.707235	-0.307918
61	30500000	31000000	-2.479301	-1.801041	-0.379563
62	31000000	31500000	-2.342281	-1.854890	-0.521782
63	31500000	32000000	-2.124170	-1.678877	-0.639823
64	32000000	32500000	-1.820596	-1.456203	-0.817460
65	32500000	33000000	-1.512297	-1.388711	-1.094922
66	33000000	33500000	-1.235719	-1.399571	-1.254336
67	33500000	34000000	-1.157197	-1.465665	-1.388533
68	34000000	34500000	-1.111000	-1.600742	-1.553816
69	34500000	35000000	-0.685202	-0.820588	-1.369785
70	35000000	35500000	-0.318169	-0.084975	-1.049997
71	35500000	36000000	0.131269	0.524359	-0.721859
72	36000000	36500000	0.685165	1.132015	-0.271654
73	36500000	37000000	1.229260	1.730893	0.209137
74	37000000	37500000	1.023184	1.937209	0.745554
75	37500000	38000000	0.977555	2.126854	1.143966
76	38000000	38500000	0.502002	1.306107	1.278191
77	38500000	39000000	-0.091367	0.534213	1.391745
78	39000000	39500000	-0.691149	-0.372336	1.328020
79	39500000	40000000	-1.210336	-1.154921	0.798725
80	40000000	40500000	-1.870508	-1.838702	0.675813
81	40500000	41000000	-1.762798	-2.024775	0.583400
82	41000000	41500000	-1.750283	-2.119735	0.632440
83	41500000	42000000	-1.647285	-2.037830	0.635979
84	42000000	42500000	-1.531211	-2.163675	0.636322
85	42500000	43000000	-1.505510	-2.009053	0.887197
86	43000000	43500000	-1.563966	-1.884055	1.595796
87	43500000	44000000	-1.424279	-1.861070	1.818605
88	44000000	44500000	-0.761125	-1.361139	1.957503
89	44500000	45000000	-0.109147	-0.878346	2.137581
90	45000000	45500000	0.389011	-0.788566	2.432963
91	45500000	46000000	0.505641	-0.732641	2.504402
92	46000000	46500000	0.702423	-0.791753	2.459452
93	46500000	47000000	0.881383	-0.876560	2.262301
