# Chromosome: chr6, Resolution: 500000bp
# Generated: 2026-07-31 11:27:49
bin	start	end	x	y	z
0	0	500000	-1.456598	2.105292	3.695821
1	500000	1000000	-1.480540	2.088696	3.676378
2	1000000	1500000	-1.549677	1.981925	3.609026
3	1500000	2000000	-1.619446	1.870866	3.600173
4	2000000	2500000	-1.796794	1.879390	3.472533
5	2500000	3000000	-1.871384	1.708589	3.431012
6	3000000	3500000	-2.058583	1.680018	3.360319
7	3500000	4000000	-2.203383	1.715397	3.223739
8	4000000	4500000	-2.411030	1.726802	3.033027
9	4500000	5000000	-2.573137	1.763728	2.901546
10	5000000	5500000	-2.667377	1.782751	2.741607
11	5500000	6000000	-2.790670	1.826449	2.635333
12	6000000	6500000	-2.887867	1.791006	2.421028
13	6500000	7000000	-2.969313	1.576764	2.116499
14	7000000	7500000	-3.196846	1.308239	1.763315
15	7500000	8000000	-3.368148	1.084473	1.486070
16	8000000	8500000	-3.522434	0.930547	1.265446
17	8500000	9000000	-3.679054	0.822103	1.056618
18	9000000	9500000	-3.811145	0.692972	0.907667
19	9500000	10000000	-3.822603	0.623173	0.897869
20	10000000	10500000	-3.779563	0.633946	1.103430
21	10500000	11000000	-3.696485	0.812868	1.375140
22	11000000	11500000	-3.648243	0.895556	1.648215
23	11500000	12000000	-3.483668	0.914293	1.923085
24	12000000	12500000	-3.391995	0.866656	2.211041
25	12500000	13000000	-3.204641	0.742296	2.499065
26	13000000	13500000	-3.151834	0.728244	2.720329
27	13500000	14000000	-3.084425	0.622293	2.841986
28	14000000	14500000	-3.019632	0.408453	2.922725
29	14500000	15000000	-2.890306	0.219284	2.966736
30	15000000	15500000	-2.884571	0.044038	2.862185
31	15500000	16000000	-2.969280	0.015030	2.632630
32	16000000	16500000	-3.150023	-0.182043	2.407243
33	16500000	17000000	-3.247254	-0.401311	2.100421
34	17000000	17500000	-3.406429	-0.594142	1.686487
35	17500000	18000000	-3.592308	-0.704217	1.294791
36	18000000	18500000	-3.767011	-0.893557	0.908036
37	18500000	19000000	-3.900008	-0.982006	0.776285
38	19000000	19500000	-3.889391	-1.115445	0.744629
39	19500000	20000000	-3.925549	-1.060855	0.548676
40	20000000	20500000	-4.093921	-1.010603	0.455414
41	20500000	21000000	-4.162579	-0.972000	0.490366
42	21000000	21500000	-4.188669	-1.017759	0.570588
